r,t,y,TotalTechnologyAnnualActivity
"REGION1","PWRGEOB03",2048,0
"REGION1","PWRGEOB03",2049,0
"REGION1","PWRGEOB03",2050,0
"REGION1","DEMPWRURN",2020,0
"REGION1","DEMPWRURN",2021,0
"REGION1","DEMPWRURN",2022,0
"REGION1","DEMPWRURN",2023,0
"REGION1","DEMPWRURN",2024,0
"REGION1","DEMPWRURN",2025,0
"REGION1","DEMPWRURN",2026,0
"REGION1","DEMPWRURN",2027,0
"REGION1","DEMPWRURN",2028,0
"REGION1","DEMPWRURN",2029,0
"REGION1","DEMPWRURN",2030,0
"REGION1","DEMPWRURN",2031,0
"REGION1","DEMPWRURN",2032,0
"REGION1","DEMPWRURN",2033,0
"REGION1","DEMPWRURN",2034,0
"REGION1","DEMPWRURN",2035,0
"REGION1","DEMPWRURN",2036,0
"REGION1","DEMPWRURN",2037,0
"REGION1","DEMPWRURN",2038,0
"REGION1","DEMPWRURN",2039,0
"REGION1","DEMPWRURN",2040,0
"REGION1","DEMPWRURN",2041,0
"REGION1","DEMPWRURN",2042,0
"REGION1","DEMPWRURN",2043,0
"REGION1","DEMPWRURN",2044,0
"REGION1","DEMPWRURN",2045,0
"REGION1","DEMPWRURN",2046,0
"REGION1","DEMPWRURN",2047,0
"REGION1","DEMPWRURN",2048,0
"REGION1","DEMPWRURN",2049,0
"REGION1","DEMPWRURN",2050,0
"REGION1","PWRURNB01",2020,0
"REGION1","PWRURNB01",2021,0
"REGION1","PWRURNB01",2022,0
"REGION1","PWRURNB01",2023,0
"REGION1","PWRURNB01",2024,0
"REGION1","PWRURNB01",2025,0
"REGION1","PWRURNB01",2026,0
"REGION1","PWRURNB01",2027,0
"REGION1","PWRURNB01",2028,0
"REGION1","PWRURNB01",2029,0
"REGION1","PWRURNB01",2030,0
"REGION1","PWRURNB01",2031,0
"REGION1","PWRURNB01",2032,0
"REGION1","PWRURNB01",2033,0
"REGION1","PWRURNB01",2034,0
"REGION1","PWRURNB01",2035,0
"REGION1","PWRURNB01",2036,0
"REGION1","PWRURNB01",2037,0
"REGION1","PWRURNB01",2038,0
"REGION1","PWRURNB01",2039,0
"REGION1","PWRURNB01",2040,0
"REGION1","PWRURNB01",2041,0
"REGION1","PWRURNB01",2042,0
"REGION1","PWRURNB01",2043,0
"REGION1","PWRURNB01",2044,0
"REGION1","PWRURNB01",2045,0
"REGION1","PWRURNB01",2046,0
"REGION1","PWRURNB01",2047,0
"REGION1","PWRURNB01",2048,0
"REGION1","PWRURNB01",2049,0
"REGION1","PWRURNB01",2050,0
"REGION1","PWRWNDB09",2020,51.57430898112
"REGION1","PWRWNDB09",2021,55.55920898112
"REGION1","PWRWNDB09",2022,59.42200898112
"REGION1","PWRWNDB09",2023,63.60670898112
"REGION1","PWRWNDB09",2024,64.32619778112
"REGION1","PWRWNDB09",2025,64.32619778112
"REGION1","PWRWNDB09",2026,71.64109778112
"REGION1","PWRWNDB09",2027,75.02659778112
"REGION1","PWRWNDB09",2028,77.40199778112
"REGION1","PWRWNDB09",2029,79.69969778112
"REGION1","PWRWNDB09",2030,84.01759778112
"REGION1","PWRWNDB09",2031,88.8016977811201
"REGION1","PWRWNDB09",2032,93.54139778112
"REGION1","PWRWNDB09",2033,96.42739778112
"REGION1","PWRWNDB09",2034,98.0701977811199
"REGION1","PWRWNDB09",2035,100.64007899712
"REGION1","PWRWNDB09",2036,102.72687899712
"REGION1","PWRWNDB09",2037,106.33447721472
"REGION1","PWRWNDB09",2038,110.94385452672
"REGION1","PWRWNDB09",2039,115.02159593472
"REGION1","PWRWNDB09",2040,117.98529593472
"REGION1","PWRWNDB09",2041,120.562668336
"REGION1","PWRWNDB09",2042,123.221118336
"REGION1","PWRWNDB09",2043,128.3200889856
"REGION1","PWRWNDB09",2044,130.9752089856
"REGION1","PWRWNDB09",2045,133.900901424
"REGION1","PWRWNDB09",2046,136.557131424
"REGION1","PWRWNDB09",2047,139.214471424
"REGION1","PWRWNDB09",2048,141.870701424
"REGION1","PWRWNDB09",2049,144.528041424
"REGION1","PWRWNDB09",2050,147.184271424
"REGION1","PWRWNDB10",2020,0
"REGION1","PWRWNDB10",2021,0
"REGION1","PWRWNDB10",2022,0
"REGION1","PWRWNDB10",2023,0
"REGION1","PWRWNDB10",2024,0
"REGION1","PWRWNDB10",2025,0
"REGION1","PWRWNDB10",2026,0
"REGION1","PWRWNDB10",2027,0
"REGION1","PWRWNDB10",2028,0
"REGION1","PWRWNDB10",2029,0
"REGION1","PWRWNDB10",2030,0
"REGION1","PWRWNDB10",2031,0
"REGION1","PWRWNDB10",2032,0
"REGION1","PWRWNDB10",2033,0
"REGION1","PWRWNDB10",2034,0
"REGION1","PWRWNDB10",2035,0
"REGION1","PWRWNDB10",2036,0
"REGION1","PWRWNDB10",2037,0
"REGION1","PWRWNDB10",2038,0
"REGION1","PWRWNDB10",2039,0
"REGION1","PWRWNDB10",2040,0
"REGION1","PWRWNDB10",2041,0
"REGION1","PWRWNDB10",2042,0
"REGION1","PWRWNDB10",2043,0
"REGION1","PWRWNDB10",2044,0
"REGION1","PWRWNDB10",2045,0
"REGION1","PWRWNDB10",2046,0
"REGION1","PWRWNDB10",2047,0
"REGION1","PWRWNDB10",2048,0
"REGION1","PWRWNDB10",2049,0
"REGION1","PWRWNDB10",2050,0
"REGION1","PWRWNDB11",2020,0
"REGION1","PWRWNDB11",2021,0
"REGION1","PWRWNDB11",2022,0
"REGION1","PWRWNDB11",2023,0
"REGION1","PWRWNDB11",2024,0
"REGION1","PWRWNDB11",2025,0
"REGION1","PWRWNDB11",2026,0
"REGION1","PWRWNDB11",2027,0
"REGION1","PWRWNDB11",2028,0
"REGION1","PWRWNDB11",2029,0
"REGION1","PWRWNDB11",2030,0
"REGION1","PWRWNDB11",2031,0
"REGION1","PWRWNDB11",2032,0
"REGION1","PWRWNDB11",2033,0
"REGION1","PWRWNDB11",2034,0
"REGION1","PWRWNDB11",2035,0
"REGION1","PWRWNDB11",2036,0
"REGION1","PWRWNDB11",2037,0
"REGION1","PWRWNDB11",2038,0
"REGION1","PWRWNDB11",2039,0
"REGION1","PWRWNDB11",2040,0
"REGION1","PWRWNDB11",2041,0
"REGION1","PWRWNDB11",2042,0
"REGION1","PWRWNDB11",2043,0
"REGION1","PWRWNDB11",2044,0
"REGION1","PWRWNDB11",2045,0
"REGION1","PWRWNDB11",2046,0
"REGION1","PWRWNDB11",2047,0
"REGION1","PWRWNDB11",2048,0
"REGION1","PWRWNDB11",2049,0
"REGION1","PWRWNDB11",2050,0
"REGION1","PWRBIOB06",2020,0
"REGION1","PWRBIOB06",2021,0
"REGION1","PWRBIOB06",2022,0
"REGION1","PWRBIOB06",2023,0
"REGION1","PWRBIOB06",2024,0
"REGION1","PWRBIOB06",2025,0
"REGION1","PWRBIOB06",2026,0
"REGION1","PWRBIOB06",2027,0
"REGION1","PWRBIOB06",2028,0
"REGION1","PWRBIOB06",2029,0
"REGION1","PWRBIOB06",2030,0
"REGION1","PWRBIOB06",2031,0
"REGION1","PWRBIOB06",2032,0
"REGION1","PWRBIOB06",2033,0
"REGION1","PWRBIOB06",2034,0
"REGION1","PWRBIOB06",2035,0
"REGION1","PWRBIOB06",2036,0
"REGION1","PWRBIOB06",2037,0
"REGION1","PWRBIOB06",2038,0
"REGION1","PWRBIOB06",2039,0
"REGION1","PWRBIOB06",2040,0
"REGION1","PWRBIOB06",2041,0
"REGION1","PWRBIOB06",2042,0
"REGION1","PWRBIOB06",2043,0
"REGION1","PWRBIOB06",2044,0
"REGION1","PWRBIOB06",2045,0
"REGION1","PWRBIOB06",2046,0
"REGION1","PWRBIOB06",2047,0
"REGION1","PWRBIOB06",2048,0
"REGION1","PWRBIOB06",2049,0
"REGION1","PWRBIOB06",2050,0
"REGION1","PWRHYDB13",2020,0
"REGION1","PWRHYDB13",2021,0
"REGION1","PWRHYDB13",2022,0
"REGION1","PWRHYDB13",2023,0
"REGION1","PWRHYDB13",2024,0
"REGION1","PWRHYDB13",2025,10.3028112
"REGION1","PWRHYDB13",2026,10.3028112
"REGION1","PWRHYDB13",2027,10.3028112
"REGION1","PWRHYDB13",2028,10.3028112
"REGION1","PWRHYDB13",2029,10.3028112
"REGION1","PWRHYDB13",2030,10.3028112
"REGION1","PWRHYDB13",2031,10.3028112
"REGION1","PWRHYDB13",2032,10.3028112
"REGION1","PWRHYDB13",2033,10.3028112
"REGION1","PWRHYDB13",2034,10.3028112
"REGION1","PWRHYDB13",2035,10.3028112
"REGION1","PWRHYDB13",2036,10.3028112
"REGION1","PWRHYDB13",2037,10.3028112
"REGION1","PWRHYDB13",2038,10.3028112
"REGION1","PWRHYDB13",2039,10.3028112
"REGION1","PWRHYDB13",2040,10.3028112
"REGION1","PWRHYDB13",2041,10.3028112
"REGION1","PWRHYDB13",2042,10.3028112
"REGION1","PWRHYDB13",2043,10.3028112
"REGION1","PWRHYDB13",2044,10.3028112
"REGION1","PWRHYDB13",2045,10.3028112
"REGION1","PWRHYDB13",2046,10.3028112
"REGION1","PWRHYDB13",2047,10.3028112
"REGION1","PWRHYDB13",2048,10.3028112
"REGION1","PWRHYDB13",2049,10.3028112
"REGION1","PWRHYDB13",2050,10.3028112
"REGION1","IMPCRU",2020,0
"REGION1","IMPCRU",2021,0
"REGION1","IMPCRU",2022,0
"REGION1","IMPCRU",2023,0
"REGION1","IMPCRU",2024,0
"REGION1","IMPCRU",2025,0
"REGION1","IMPCRU",2026,0
"REGION1","IMPCRU",2027,0
"REGION1","IMPCRU",2028,0
"REGION1","IMPCRU",2029,0
"REGION1","IMPCRU",2030,0
"REGION1","IMPCRU",2031,0
"REGION1","IMPCRU",2032,0
"REGION1","IMPCRU",2033,0
"REGION1","IMPCRU",2034,0
"REGION1","IMPCRU",2035,0
"REGION1","IMPCRU",2036,0
"REGION1","IMPCRU",2037,0
"REGION1","IMPCRU",2038,0
"REGION1","IMPCRU",2039,0
"REGION1","IMPCRU",2040,0
"REGION1","IMPCRU",2041,0
"REGION1","IMPCRU",2042,0
"REGION1","IMPCRU",2043,0
"REGION1","IMPCRU",2044,0
"REGION1","IMPCRU",2045,0
"REGION1","IMPCRU",2046,0
"REGION1","IMPCRU",2047,0
"REGION1","IMPCRU",2048,0
"REGION1","IMPCRU",2049,0
"REGION1","IMPCRU",2050,0
"REGION1","IMPCOA",2020,0
"REGION1","IMPCOA",2021,0
"REGION1","IMPCOA",2022,0
"REGION1","IMPCOA",2023,0
"REGION1","IMPCOA",2024,0
"REGION1","IMPCOA",2025,0
"REGION1","IMPCOA",2026,0
"REGION1","IMPCOA",2027,0
"REGION1","IMPCOA",2028,0
"REGION1","IMPCOA",2029,0
"REGION1","IMPCOA",2030,0
"REGION1","IMPCOA",2031,0
"REGION1","IMPCOA",2032,0
"REGION1","IMPCOA",2033,0
"REGION1","IMPCOA",2034,0
"REGION1","IMPCOA",2035,0
"REGION1","IMPCOA",2036,0
"REGION1","IMPCOA",2037,0
"REGION1","IMPCOA",2038,0
"REGION1","IMPCOA",2039,0
"REGION1","IMPCOA",2040,0
"REGION1","IMPCOA",2041,0
"REGION1","IMPCOA",2042,0
"REGION1","IMPCOA",2043,0
"REGION1","IMPCOA",2044,0
"REGION1","IMPCOA",2045,0
"REGION1","IMPCOA",2046,0
"REGION1","IMPCOA",2047,0
"REGION1","IMPCOA",2048,0
"REGION1","IMPCOA",2049,0
"REGION1","IMPCOA",2050,0
"REGION1","IMPJFL",2020,39.54
"REGION1","IMPJFL",2021,38.89
"REGION1","IMPJFL",2022,38.61
"REGION1","IMPJFL",2023,38.53
"REGION1","IMPJFL",2024,38.73
"REGION1","IMPJFL",2025,39.17
"REGION1","IMPJFL",2026,39.68
"REGION1","IMPJFL",2027,40.21
"REGION1","IMPJFL",2028,40.63
"REGION1","IMPJFL",2029,40.96
"REGION1","IMPJFL",2030,41.33
"REGION1","IMPJFL",2031,41.69
"REGION1","IMPJFL",2032,42.11
"REGION1","IMPJFL",2033,42.41
"REGION1","IMPJFL",2034,42.69
"REGION1","IMPJFL",2035,42.96
"REGION1","IMPJFL",2036,43.23
"REGION1","IMPJFL",2037,43.52
"REGION1","IMPJFL",2038,43.82
"REGION1","IMPJFL",2039,44.15
"REGION1","IMPJFL",2040,44.49
"REGION1","IMPJFL",2041,44.896
"REGION1","IMPJFL",2042,45.226
"REGION1","IMPJFL",2043,45.556
"REGION1","IMPJFL",2044,45.886
"REGION1","IMPJFL",2045,46.215
"REGION1","IMPJFL",2046,46.545
"REGION1","IMPJFL",2047,46.875
"REGION1","IMPJFL",2048,47.204
"REGION1","IMPJFL",2049,47.534
"REGION1","IMPJFL",2050,47.864
"REGION1","IMPLPG",2020,2.66
"REGION1","IMPLPG",2021,2.72
"REGION1","IMPLPG",2022,2.79
"REGION1","IMPLPG",2023,2.86
"REGION1","IMPLPG",2024,2.91
"REGION1","IMPLPG",2025,2.96
"REGION1","IMPLPG",2026,3.02
"REGION1","IMPLPG",2027,3.07
"REGION1","IMPLPG",2028,3.13
"REGION1","IMPLPG",2029,3.17
"REGION1","IMPLPG",2030,3.2
"REGION1","IMPLPG",2031,3.21
"REGION1","IMPLPG",2032,3.2
"REGION1","IMPLPG",2033,3.16
"REGION1","IMPLPG",2034,3.11
"REGION1","IMPLPG",2035,3.03
"REGION1","IMPLPG",2036,2.93
"REGION1","IMPLPG",2037,2.81
"REGION1","IMPLPG",2038,2.68
"REGION1","IMPLPG",2039,2.52
"REGION1","IMPLPG",2040,2.35
"REGION1","IMPLPG",2041,2.603
"REGION1","IMPLPG",2042,2.557
"REGION1","IMPLPG",2043,2.511
"REGION1","IMPLPG",2044,2.464
"REGION1","IMPLPG",2045,2.418
"REGION1","IMPLPG",2046,2.372
"REGION1","IMPLPG",2047,2.326
"REGION1","IMPLPG",2048,2.279
"REGION1","IMPLPG",2049,2.233
"REGION1","IMPLPG",2050,2.187
"REGION1","IMPGSL",2020,153.58
"REGION1","IMPGSL",2021,150.89
"REGION1","IMPGSL",2022,148.2
"REGION1","IMPGSL",2023,145.36
"REGION1","IMPGSL",2024,142.73
"REGION1","IMPGSL",2025,140.26
"REGION1","IMPGSL",2026,138.06
"REGION1","IMPGSL",2027,135.99
"REGION1","IMPGSL",2028,133.81
"REGION1","IMPGSL",2029,131.41
"REGION1","IMPGSL",2030,129
"REGION1","IMPGSL",2031,126.44
"REGION1","IMPGSL",2032,123.86
"REGION1","IMPGSL",2033,120.91
"REGION1","IMPGSL",2034,117.76
"REGION1","IMPGSL",2035,114.46
"REGION1","IMPGSL",2036,111.02
"REGION1","IMPGSL",2037,107.49
"REGION1","IMPGSL",2038,103.88
"REGION1","IMPGSL",2039,100.22
"REGION1","IMPGSL",2040,96.6
"REGION1","IMPGSL",2041,95.561
"REGION1","IMPGSL",2042,92.581
"REGION1","IMPGSL",2043,89.602
"REGION1","IMPGSL",2044,86.623
"REGION1","IMPGSL",2045,83.644
"REGION1","IMPGSL",2046,80.665
"REGION1","IMPGSL",2047,77.686
"REGION1","IMPGSL",2048,74.706
"REGION1","IMPGSL",2049,71.727
"REGION1","IMPGSL",2050,68.748
"REGION1","IMPKER",2020,11.41
"REGION1","IMPKER",2021,11.65
"REGION1","IMPKER",2022,11.86
"REGION1","IMPKER",2023,12.04
"REGION1","IMPKER",2024,12.2
"REGION1","IMPKER",2025,12.35
"REGION1","IMPKER",2026,12.53
"REGION1","IMPKER",2027,12.71
"REGION1","IMPKER",2028,12.91
"REGION1","IMPKER",2029,13.11
"REGION1","IMPKER",2030,13.29
"REGION1","IMPKER",2031,13.45
"REGION1","IMPKER",2032,13.61
"REGION1","IMPKER",2033,13.75
"REGION1","IMPKER",2034,13.9
"REGION1","IMPKER",2035,14.04
"REGION1","IMPKER",2036,14.17
"REGION1","IMPKER",2037,14.27
"REGION1","IMPKER",2038,14.38
"REGION1","IMPKER",2039,14.47
"REGION1","IMPKER",2040,14.56
"REGION1","IMPKER",2041,14.196
"REGION1","IMPKER",2042,14.384
"REGION1","IMPKER",2043,14.573
"REGION1","IMPKER",2044,14.761
"REGION1","IMPKER",2045,14.949
"REGION1","IMPKER",2046,15.137
"REGION1","IMPKER",2047,15.325
"REGION1","IMPKER",2048,15.513
"REGION1","IMPKER",2049,15.701
"REGION1","IMPKER",2050,15.89
"REGION1","IMPDSL",2020,222.15
"REGION1","IMPDSL",2021,221.328
"REGION1","IMPDSL",2022,219.707
"REGION1","IMPDSL",2023,218.392
"REGION1","IMPDSL",2024,218.774
"REGION1","IMPDSL",2025,219.701
"REGION1","IMPDSL",2026,221.406
"REGION1","IMPDSL",2027,223.13
"REGION1","IMPDSL",2028,223.855
"REGION1","IMPDSL",2029,223.904
"REGION1","IMPDSL",2030,224.25
"REGION1","IMPDSL",2031,224.71
"REGION1","IMPDSL",2032,225.017
"REGION1","IMPDSL",2033,225.219
"REGION1","IMPDSL",2034,225.285
"REGION1","IMPDSL",2035,225.392
"REGION1","IMPDSL",2036,225.033
"REGION1","IMPDSL",2037,225.426
"REGION1","IMPDSL",2038,226.011
"REGION1","IMPDSL",2039,226.78
"REGION1","IMPDSL",2040,227.754
"REGION1","IMPDSL",2041,227.366
"REGION1","IMPDSL",2042,227.677
"REGION1","IMPDSL",2043,227.988
"REGION1","IMPDSL",2044,228.299
"REGION1","IMPDSL",2045,228.609
"REGION1","IMPDSL",2046,228.92
"REGION1","IMPDSL",2047,229.231
"REGION1","IMPDSL",2048,229.542
"REGION1","IMPDSL",2049,229.853
"REGION1","IMPDSL",2050,230.164
"REGION1","IMPHFO",2020,10.69
"REGION1","IMPHFO",2021,10.45
"REGION1","IMPHFO",2022,10.2
"REGION1","IMPHFO",2023,9.96
"REGION1","IMPHFO",2024,9.75
"REGION1","IMPHFO",2025,9.59
"REGION1","IMPHFO",2026,9.45
"REGION1","IMPHFO",2027,9.33
"REGION1","IMPHFO",2028,9.2
"REGION1","IMPHFO",2029,9.06
"REGION1","IMPHFO",2030,8.93
"REGION1","IMPHFO",2031,8.81
"REGION1","IMPHFO",2032,8.72
"REGION1","IMPHFO",2033,8.6
"REGION1","IMPHFO",2034,8.49
"REGION1","IMPHFO",2035,8.38
"REGION1","IMPHFO",2036,8.29
"REGION1","IMPHFO",2037,8.2
"REGION1","IMPHFO",2038,8.12
"REGION1","IMPHFO",2039,8.06
"REGION1","IMPHFO",2040,8.01
"REGION1","IMPHFO",2041,7.799
"REGION1","IMPHFO",2042,7.694
"REGION1","IMPHFO",2043,7.588
"REGION1","IMPHFO",2044,7.482
"REGION1","IMPHFO",2045,7.377
"REGION1","IMPHFO",2046,7.271
"REGION1","IMPHFO",2047,7.166
"REGION1","IMPHFO",2048,7.06
"REGION1","IMPHFO",2049,6.955
"REGION1","IMPHFO",2050,6.849
"REGION1","MINCOA",2020,0
"REGION1","MINCOA",2021,0
"REGION1","MINCOA",2022,0
"REGION1","MINCOA",2023,0
"REGION1","MINCOA",2024,0
"REGION1","MINCOA",2025,0
"REGION1","MINCOA",2026,0
"REGION1","MINCOA",2027,0
"REGION1","MINCOA",2028,0
"REGION1","MINCOA",2029,0
"REGION1","MINCOA",2030,0
"REGION1","MINCOA",2031,0
"REGION1","MINCOA",2032,0
"REGION1","MINCOA",2033,0
"REGION1","MINCOA",2034,0
"REGION1","MINCOA",2035,0
"REGION1","MINCOA",2036,0
"REGION1","MINCOA",2037,0
"REGION1","MINCOA",2038,0
"REGION1","MINCOA",2039,0
"REGION1","MINCOA",2040,0
"REGION1","MINCOA",2041,0
"REGION1","MINCOA",2042,0
"REGION1","MINCOA",2043,0
"REGION1","MINCOA",2044,0
"REGION1","MINCOA",2045,0
"REGION1","MINCOA",2046,0
"REGION1","MINCOA",2047,0
"REGION1","MINCOA",2048,0
"REGION1","MINCOA",2049,0
"REGION1","MINCOA",2050,0
"REGION1","MINNGS",2020,392.67
"REGION1","MINNGS",2021,388.75
"REGION1","MINNGS",2022,385.11
"REGION1","MINNGS",2023,384.67
"REGION1","MINNGS",2024,396.79
"REGION1","MINNGS",2025,421.11
"REGION1","MINNGS",2026,456.6
"REGION1","MINNGS",2027,467.55
"REGION1","MINNGS",2028,471.62
"REGION1","MINNGS",2029,475.94
"REGION1","MINNGS",2030,496.49
"REGION1","MINNGS",2031,525
"REGION1","MINNGS",2032,543.91
"REGION1","MINNGS",2033,544.4
"REGION1","MINNGS",2034,545.22
"REGION1","MINNGS",2035,546.99
"REGION1","MINNGS",2036,548.89
"REGION1","MINNGS",2037,549.75
"REGION1","MINNGS",2038,550.86
"REGION1","MINNGS",2039,552.24
"REGION1","MINNGS",2040,553.7
"REGION1","MINNGS",2041,583.203
"REGION1","MINNGS",2042,591.018
"REGION1","MINNGS",2043,598.833
"REGION1","MINNGS",2044,606.648
"REGION1","MINNGS",2045,614.462
"REGION1","MINNGS",2046,622.276
"REGION1","MINNGS",2047,630.091
"REGION1","MINNGS",2048,637.905
"REGION1","MINNGS",2049,645.72
"REGION1","MINNGS",2050,653.535
"REGION1","MINCRU",2020,0
"REGION1","MINCRU",2021,0
"REGION1","MINCRU",2022,0
"REGION1","MINCRU",2023,0
"REGION1","MINCRU",2024,0
"REGION1","MINCRU",2025,0
"REGION1","MINCRU",2026,0
"REGION1","MINCRU",2027,0
"REGION1","MINCRU",2028,0
"REGION1","MINCRU",2029,0
"REGION1","MINCRU",2030,0
"REGION1","MINCRU",2031,0
"REGION1","MINCRU",2032,0
"REGION1","MINCRU",2033,0
"REGION1","MINCRU",2034,0
"REGION1","MINCRU",2035,0
"REGION1","MINCRU",2036,0
"REGION1","MINCRU",2037,0
"REGION1","MINCRU",2038,0
"REGION1","MINCRU",2039,0
"REGION1","MINCRU",2040,0
"REGION1","MINCRU",2041,0
"REGION1","MINCRU",2042,0
"REGION1","MINCRU",2043,0
"REGION1","MINCRU",2044,0
"REGION1","MINCRU",2045,0
"REGION1","MINCRU",2046,0
"REGION1","MINCRU",2047,0
"REGION1","MINCRU",2048,0
"REGION1","MINCRU",2049,0
"REGION1","MINCRU",2050,0
"REGION1","MINURN",2020,0
"REGION1","MINURN",2021,0
"REGION1","MINURN",2022,0
"REGION1","MINURN",2023,0
"REGION1","MINURN",2024,0
"REGION1","MINURN",2025,0
"REGION1","MINURN",2026,0
"REGION1","MINURN",2027,0
"REGION1","MINURN",2028,0
"REGION1","MINURN",2029,0
"REGION1","MINURN",2030,0
"REGION1","MINURN",2031,0
"REGION1","MINURN",2032,0
"REGION1","MINURN",2033,0
"REGION1","MINURN",2034,0
"REGION1","MINURN",2035,0
"REGION1","MINURN",2036,0
"REGION1","MINURN",2037,0
"REGION1","MINURN",2038,0
"REGION1","MINURN",2039,0
"REGION1","MINURN",2040,0
"REGION1","MINURN",2041,0
"REGION1","MINURN",2042,0
"REGION1","MINURN",2043,0
"REGION1","MINURN",2044,0
"REGION1","MINURN",2045,0
"REGION1","MINURN",2046,0
"REGION1","MINURN",2047,0
"REGION1","MINURN",2048,0
"REGION1","MINURN",2049,0
"REGION1","MINURN",2050,0
"REGION1","RNWWND",2020,196.814289441657
"REGION1","RNWWND",2021,210.084006441658
"REGION1","RNWWND",2022,222.947130441657
"REGION1","RNWWND",2023,236.882181441658
"REGION1","RNWWND",2024,239.278079145658
"REGION1","RNWWND",2025,239.278079145658
"REGION1","RNWWND",2026,263.636696145658
"REGION1","RNWWND",2027,274.910411145658
"REGION1","RNWWND",2028,282.820493145658
"REGION1","RNWWND",2029,290.471834145658
"REGION1","RNWWND",2030,304.850441145658
"REGION1","RNWWND",2031,320.781494145658
"REGION1","RNWWND",2032,336.564695145658
"REGION1","RNWWND",2033,346.175075145658
"REGION1","RNWWND",2034,351.645599145657
"REGION1","RNWWND",2035,357.892346145658
"REGION1","RNWWND",2036,364.841390145657
"REGION1","RNWWND",2037,372.492731145658
"REGION1","RNWWND",2038,382.214000145658
"REGION1","RNWWND",2039,392.046158145658
"REGION1","RNWWND",2040,401.915279145658
"REGION1","RNWWND",2041,410.49792924192
"REGION1","RNWWND",2042,419.35056774192
"REGION1","RNWWND",2043,428.19950994192
"REGION1","RNWWND",2044,437.04105954192
"REGION1","RNWWND",2045,445.89000174192
"REGION1","RNWWND",2046,454.73524764192
"REGION1","RNWWND",2047,463.58418984192
"REGION1","RNWWND",2048,472.42943574192
"REGION1","RNWWND",2049,481.27837794192
"REGION1","RNWWND",2050,490.12362384192
"REGION1","RNWHYD",2020,240.93301948848
"REGION1","RNWHYD",2021,240.93301948848
"REGION1","RNWHYD",2022,240.93301948848
"REGION1","RNWHYD",2023,240.93301948848
"REGION1","RNWHYD",2024,240.93301948848
"REGION1","RNWHYD",2025,253.81153348848
"REGION1","RNWHYD",2026,253.81153348848
"REGION1","RNWHYD",2027,253.81153348848
"REGION1","RNWHYD",2028,253.81153348848
"REGION1","RNWHYD",2029,253.81153348848
"REGION1","RNWHYD",2030,253.81153348848
"REGION1","RNWHYD",2031,253.81153348848
"REGION1","RNWHYD",2032,253.81153348848
"REGION1","RNWHYD",2033,253.81153348848
"REGION1","RNWHYD",2034,253.81153348848
"REGION1","RNWHYD",2035,253.81153348848
"REGION1","RNWHYD",2036,253.81153348848
"REGION1","RNWHYD",2037,253.81153348848
"REGION1","RNWHYD",2038,253.81153348848
"REGION1","RNWHYD",2039,253.81153348848
"REGION1","RNWHYD",2040,253.81153348848
"REGION1","RNWHYD",2041,253.81153348848
"REGION1","RNWHYD",2042,253.81153348848
"REGION1","RNWHYD",2043,253.81153348848
"REGION1","RNWHYD",2044,253.81153348848
"REGION1","RNWHYD",2045,253.81153348848
"REGION1","RNWHYD",2046,253.81153348848
"REGION1","RNWHYD",2047,253.81153348848
"REGION1","RNWHYD",2048,253.81153348848
"REGION1","RNWHYD",2049,253.81153348848
"REGION1","RNWHYD",2050,253.81153348848
"REGION1","RNWBIO",2020,196.47
"REGION1","RNWBIO",2021,197.09
"REGION1","RNWBIO",2022,197.46
"REGION1","RNWBIO",2023,198.14
"REGION1","RNWBIO",2024,211.74463692
"REGION1","RNWBIO",2025,198.57
"REGION1","RNWBIO",2026,198.48
"REGION1","RNWBIO",2027,198.5
"REGION1","RNWBIO",2028,198.45
"REGION1","RNWBIO",2029,197.9
"REGION1","RNWBIO",2030,197.13
"REGION1","RNWBIO",2031,196.14
"REGION1","RNWBIO",2032,195.01
"REGION1","RNWBIO",2033,193.65
"REGION1","RNWBIO",2034,192.04
"REGION1","RNWBIO",2035,190.61
"REGION1","RNWBIO",2036,189.1
"REGION1","RNWBIO",2037,187.57
"REGION1","RNWBIO",2038,186.08
"REGION1","RNWBIO",2039,184.63
"REGION1","RNWBIO",2040,183.24
"REGION1","RNWBIO",2041,182.527
"REGION1","RNWBIO",2042,181.315
"REGION1","RNWBIO",2043,180.101
"REGION1","RNWBIO",2044,178.888
"REGION1","RNWBIO",2045,177.675
"REGION1","RNWBIO",2046,176.462
"REGION1","RNWBIO",2047,175.25
"REGION1","RNWBIO",2048,174.036
"REGION1","RNWBIO",2049,172.825
"REGION1","RNWBIO",2050,171.61
"REGION1","RNWSOL",2020,0.015681843648
"REGION1","RNWSOL",2021,0.015681843648
"REGION1","RNWSOL",2022,0.015681843648
"REGION1","RNWSOL",2023,0.015681843648
"REGION1","RNWSOL",2024,0.015681843648
"REGION1","RNWSOL",2025,0.015681843648
"REGION1","RNWSOL",2026,0.015681843648
"REGION1","RNWSOL",2027,0.015681843648
"REGION1","RNWSOL",2028,0.015681843648
"REGION1","RNWSOL",2029,0.015681843648
"REGION1","RNWSOL",2030,0.015681843648
"REGION1","RNWSOL",2031,0.015681843648
"REGION1","RNWSOL",2032,0.015681843648
"REGION1","RNWSOL",2033,0.015681843648
"REGION1","RNWSOL",2034,0.015681843648
"REGION1","RNWSOL",2035,0.015681843648
"REGION1","RNWSOL",2036,0.015681843648
