r,t,y,DiscountedSalvageValue
"REGION1","LNDAGRBC1C05",2038,0
"REGION1","LNDAGRBC1C05",2039,0
"REGION1","LNDAGRBC1C05",2040,0
"REGION1","LNDAGRBC1C05",2041,0
"REGION1","LNDAGRBC1C05",2042,0
"REGION1","LNDAGRBC1C05",2043,0.00687938948826336
"REGION1","LNDAGRBC1C05",2044,0
"REGION1","LNDAGRBC1C05",2045,0
"REGION1","LNDAGRBC1C05",2046,0
"REGION1","LNDAGRBC1C05",2047,0
"REGION1","LNDAGRBC1C05",2048,0
"REGION1","LNDAGRBC1C05",2049,0
"REGION1","LNDAGRBC1C05",2050,1.17429279412112
"REGION1","LNDAGRBC1C06",2020,0
"REGION1","LNDAGRBC1C06",2021,0
"REGION1","LNDAGRBC1C06",2022,0
"REGION1","LNDAGRBC1C06",2023,0
"REGION1","LNDAGRBC1C06",2024,0
"REGION1","LNDAGRBC1C06",2025,0
"REGION1","LNDAGRBC1C06",2026,0
"REGION1","LNDAGRBC1C06",2027,0
"REGION1","LNDAGRBC1C06",2028,0
"REGION1","LNDAGRBC1C06",2029,0
"REGION1","LNDAGRBC1C06",2030,0
"REGION1","LNDAGRBC1C06",2031,0
"REGION1","LNDAGRBC1C06",2032,0
"REGION1","LNDAGRBC1C06",2033,0
"REGION1","LNDAGRBC1C06",2034,0
"REGION1","LNDAGRBC1C06",2035,0
"REGION1","LNDAGRBC1C06",2036,0
"REGION1","LNDAGRBC1C06",2037,2.24655406447085e-07
"REGION1","LNDAGRBC1C06",2038,4.38612936395278e-07
"REGION1","LNDAGRBC1C06",2039,6.42382012540069e-07
"REGION1","LNDAGRBC1C06",2040,9.12488508372649e-07
"REGION1","LNDAGRBC1C06",2041,1.02127235820075e-06
"REGION1","LNDAGRBC1C06",2042,1.19729574758816e-06
"REGION1","LNDAGRBC1C06",2043,1.48902225907484e-06
"REGION1","LNDAGRBC1C06",2044,1.66319506242278e-06
"REGION1","LNDAGRBC1C06",2045,1.67665109587051e-06
"REGION1","LNDAGRBC1C06",2046,2.15264160555903e-06
"REGION1","LNDAGRBC1C06",2047,1.95938490526403e-06
"REGION1","LNDAGRBC1C06",2048,2.47087013601579e-06
"REGION1","LNDAGRBC1C06",2049,2.61871149763573e-06
"REGION1","LNDAGRBC1C06",2050,0.00725981965640869
"REGION1","LNDAGRBC1C07",2020,0
"REGION1","LNDAGRBC1C07",2021,0
"REGION1","LNDAGRBC1C07",2022,0
"REGION1","LNDAGRBC1C07",2023,0
"REGION1","LNDAGRBC1C07",2024,0
"REGION1","LNDAGRBC1C07",2025,0
"REGION1","LNDAGRBC1C07",2026,0
"REGION1","LNDAGRBC1C07",2027,0
"REGION1","LNDAGRBC1C07",2028,0
"REGION1","LNDAGRBC1C07",2029,0
"REGION1","LNDAGRBC1C07",2030,0
"REGION1","LNDAGRBC1C07",2031,0
"REGION1","LNDAGRBC1C07",2032,0
"REGION1","LNDAGRBC1C07",2033,0
"REGION1","LNDAGRBC1C07",2034,0
"REGION1","LNDAGRBC1C07",2035,0
"REGION1","LNDAGRBC1C07",2036,0
"REGION1","LNDAGRBC1C07",2037,9.39468063326599e-07
"REGION1","LNDAGRBC1C07",2038,1.87407345551268e-06
"REGION1","LNDAGRBC1C07",2039,2.74472314448274e-06
"REGION1","LNDAGRBC1C07",2040,3.57391332445546e-06
"REGION1","LNDAGRBC1C07",2041,4.45646119942196e-06
"REGION1","LNDAGRBC1C07",2042,5.33340833017354e-06
"REGION1","LNDAGRBC1C07",2043,6.08017422455286e-06
"REGION1","LNDAGRBC1C07",2044,6.92997942678822e-06
"REGION1","LNDAGRBC1C07",2045,7.62114134484936e-06
"REGION1","LNDAGRBC1C07",2046,8.44497860645766e-06
"REGION1","LNDAGRBC1C07",2047,9.08442092521027e-06
"REGION1","LNDAGRBC1C07",2048,9.69341360974941e-06
"REGION1","LNDAGRBC1C07",2049,1.0676285334512e-05
"REGION1","LNDAGRBC1C07",2050,0.0277239547298455
"REGION1","LNDBARBC1",2020,0
"REGION1","LNDBARBC1",2021,0
"REGION1","LNDBARBC1",2022,0
"REGION1","LNDBARBC1",2023,0
"REGION1","LNDBARBC1",2024,0
"REGION1","LNDBARBC1",2025,0
"REGION1","LNDBARBC1",2026,0
"REGION1","LNDBARBC1",2027,0
"REGION1","LNDBARBC1",2028,0
"REGION1","LNDBARBC1",2029,0
"REGION1","LNDBARBC1",2030,0
"REGION1","LNDBARBC1",2031,0
"REGION1","LNDBARBC1",2032,0
"REGION1","LNDBARBC1",2033,0
"REGION1","LNDBARBC1",2034,0
"REGION1","LNDBARBC1",2035,0
"REGION1","LNDBARBC1",2036,0
"REGION1","LNDBARBC1",2037,0
"REGION1","LNDBARBC1",2038,0
"REGION1","LNDBARBC1",2039,0
"REGION1","LNDBARBC1",2040,0
"REGION1","LNDBARBC1",2041,0
"REGION1","LNDBARBC1",2042,0
"REGION1","LNDBARBC1",2043,0
"REGION1","LNDBARBC1",2044,0
"REGION1","LNDBARBC1",2045,0
"REGION1","LNDBARBC1",2046,0
"REGION1","LNDBARBC1",2047,0
"REGION1","LNDBARBC1",2048,0
"REGION1","LNDBARBC1",2049,0
"REGION1","LNDBARBC1",2050,0
"REGION1","LNDBLTBC1",2020,0
"REGION1","LNDBLTBC1",2021,0
"REGION1","LNDBLTBC1",2022,0
"REGION1","LNDBLTBC1",2023,0
"REGION1","LNDBLTBC1",2024,0
"REGION1","LNDBLTBC1",2025,0
"REGION1","LNDBLTBC1",2026,0
"REGION1","LNDBLTBC1",2027,0
"REGION1","LNDBLTBC1",2028,0
"REGION1","LNDBLTBC1",2029,0
"REGION1","LNDBLTBC1",2030,0
"REGION1","LNDBLTBC1",2031,0
"REGION1","LNDBLTBC1",2032,0
"REGION1","LNDBLTBC1",2033,0
"REGION1","LNDBLTBC1",2034,0
"REGION1","LNDBLTBC1",2035,0
"REGION1","LNDBLTBC1",2036,0
"REGION1","LNDBLTBC1",2037,0
"REGION1","LNDBLTBC1",2038,0
"REGION1","LNDBLTBC1",2039,0
"REGION1","LNDBLTBC1",2040,0
"REGION1","LNDBLTBC1",2041,0
"REGION1","LNDBLTBC1",2042,0
"REGION1","LNDBLTBC1",2043,0
"REGION1","LNDBLTBC1",2044,0
"REGION1","LNDBLTBC1",2045,0
"REGION1","LNDBLTBC1",2046,0
"REGION1","LNDBLTBC1",2047,0
"REGION1","LNDBLTBC1",2048,0
"REGION1","LNDBLTBC1",2049,0
"REGION1","LNDBLTBC1",2050,0
"REGION1","LNDFORBC1",2020,0
"REGION1","LNDFORBC1",2021,0
"REGION1","LNDFORBC1",2022,0
"REGION1","LNDFORBC1",2023,0
"REGION1","LNDFORBC1",2024,0
"REGION1","LNDFORBC1",2025,0
"REGION1","LNDFORBC1",2026,0
"REGION1","LNDFORBC1",2027,0
"REGION1","LNDFORBC1",2028,0
"REGION1","LNDFORBC1",2029,0
"REGION1","LNDFORBC1",2030,0
"REGION1","LNDFORBC1",2031,0
"REGION1","LNDFORBC1",2032,0
"REGION1","LNDFORBC1",2033,0
"REGION1","LNDFORBC1",2034,0
"REGION1","LNDFORBC1",2035,0
"REGION1","LNDFORBC1",2036,0
"REGION1","LNDFORBC1",2037,0
"REGION1","LNDFORBC1",2038,0
"REGION1","LNDFORBC1",2039,0
"REGION1","LNDFORBC1",2040,0
"REGION1","LNDFORBC1",2041,0
"REGION1","LNDFORBC1",2042,0
"REGION1","LNDFORBC1",2043,0
"REGION1","LNDFORBC1",2044,0
"REGION1","LNDFORBC1",2045,0
"REGION1","LNDFORBC1",2046,0
"REGION1","LNDFORBC1",2047,0
"REGION1","LNDFORBC1",2048,0
"REGION1","LNDFORBC1",2049,0
"REGION1","LNDFORBC1",2050,0
"REGION1","LNDGRSBC1",2020,0
"REGION1","LNDGRSBC1",2021,0
"REGION1","LNDGRSBC1",2022,0
"REGION1","LNDGRSBC1",2023,0
"REGION1","LNDGRSBC1",2024,0
"REGION1","LNDGRSBC1",2025,0
"REGION1","LNDGRSBC1",2026,0
"REGION1","LNDGRSBC1",2027,0
"REGION1","LNDGRSBC1",2028,0
"REGION1","LNDGRSBC1",2029,0
"REGION1","LNDGRSBC1",2030,0
"REGION1","LNDGRSBC1",2031,0
"REGION1","LNDGRSBC1",2032,0
"REGION1","LNDGRSBC1",2033,0
"REGION1","LNDGRSBC1",2034,0
"REGION1","LNDGRSBC1",2035,0
"REGION1","LNDGRSBC1",2036,0
"REGION1","LNDGRSBC1",2037,0
"REGION1","LNDGRSBC1",2038,0
"REGION1","LNDGRSBC1",2039,0
"REGION1","LNDGRSBC1",2040,0
"REGION1","LNDGRSBC1",2041,0
"REGION1","LNDGRSBC1",2042,0
"REGION1","LNDGRSBC1",2043,0
"REGION1","LNDGRSBC1",2044,0
"REGION1","LNDGRSBC1",2045,0
"REGION1","LNDGRSBC1",2046,0
"REGION1","LNDGRSBC1",2047,0
"REGION1","LNDGRSBC1",2048,0
"REGION1","LNDGRSBC1",2049,0
"REGION1","LNDGRSBC1",2050,0
"REGION1","LNDOTHBC1",2020,0
"REGION1","LNDOTHBC1",2021,0
"REGION1","LNDOTHBC1",2022,0
"REGION1","LNDOTHBC1",2023,0
"REGION1","LNDOTHBC1",2024,0
"REGION1","LNDOTHBC1",2025,0
"REGION1","LNDOTHBC1",2026,0
"REGION1","LNDOTHBC1",2027,0
"REGION1","LNDOTHBC1",2028,0
"REGION1","LNDOTHBC1",2029,0
"REGION1","LNDOTHBC1",2030,0
"REGION1","LNDOTHBC1",2031,0
"REGION1","LNDOTHBC1",2032,0
"REGION1","LNDOTHBC1",2033,0
"REGION1","LNDOTHBC1",2034,0
"REGION1","LNDOTHBC1",2035,0
"REGION1","LNDOTHBC1",2036,0
"REGION1","LNDOTHBC1",2037,0
"REGION1","LNDOTHBC1",2038,0
"REGION1","LNDOTHBC1",2039,0
"REGION1","LNDOTHBC1",2040,0
"REGION1","LNDOTHBC1",2041,0
"REGION1","LNDOTHBC1",2042,0
"REGION1","LNDOTHBC1",2043,0
"REGION1","LNDOTHBC1",2044,0
"REGION1","LNDOTHBC1",2045,0
"REGION1","LNDOTHBC1",2046,0
"REGION1","LNDOTHBC1",2047,0
"REGION1","LNDOTHBC1",2048,0
"REGION1","LNDOTHBC1",2049,0
"REGION1","LNDOTHBC1",2050,0
"REGION1","LNDWATBC1",2020,0
"REGION1","LNDWATBC1",2021,0
"REGION1","LNDWATBC1",2022,0
"REGION1","LNDWATBC1",2023,0
"REGION1","LNDWATBC1",2024,0
"REGION1","LNDWATBC1",2025,0
"REGION1","LNDWATBC1",2026,0
"REGION1","LNDWATBC1",2027,0
"REGION1","LNDWATBC1",2028,0
"REGION1","LNDWATBC1",2029,0
"REGION1","LNDWATBC1",2030,0
"REGION1","LNDWATBC1",2031,0
"REGION1","LNDWATBC1",2032,0
"REGION1","LNDWATBC1",2033,0
"REGION1","LNDWATBC1",2034,0
"REGION1","LNDWATBC1",2035,0
"REGION1","LNDWATBC1",2036,0
"REGION1","LNDWATBC1",2037,0
"REGION1","LNDWATBC1",2038,0
"REGION1","LNDWATBC1",2039,0
"REGION1","LNDWATBC1",2040,0
"REGION1","LNDWATBC1",2041,0
"REGION1","LNDWATBC1",2042,0
"REGION1","LNDWATBC1",2043,0
"REGION1","LNDWATBC1",2044,0
"REGION1","LNDWATBC1",2045,0
"REGION1","LNDWATBC1",2046,0
"REGION1","LNDWATBC1",2047,0
"REGION1","LNDWATBC1",2048,0
"REGION1","LNDWATBC1",2049,0
"REGION1","LNDWATBC1",2050,0
"REGION1","PWRTRNB01",2020,0
"REGION1","PWRTRNB01",2021,0
"REGION1","PWRTRNB01",2022,0
"REGION1","PWRTRNB01",2023,0
"REGION1","PWRTRNB01",2024,0
"REGION1","PWRTRNB01",2025,0
"REGION1","PWRTRNB01",2026,0
"REGION1","PWRTRNB01",2027,0
"REGION1","PWRTRNB01",2028,0
"REGION1","PWRTRNB01",2029,0
"REGION1","PWRTRNB01",2030,0
"REGION1","PWRTRNB01",2031,0
"REGION1","PWRTRNB01",2032,0
"REGION1","PWRTRNB01",2033,0
"REGION1","PWRTRNB01",2034,0
"REGION1","PWRTRNB01",2035,0
"REGION1","PWRTRNB01",2036,0
"REGION1","PWRTRNB01",2037,0
"REGION1","PWRTRNB01",2038,0
"REGION1","PWRTRNB01",2039,0
"REGION1","PWRTRNB01",2040,0
"REGION1","PWRTRNB01",2041,0
"REGION1","PWRTRNB01",2042,0
"REGION1","PWRTRNB01",2043,0
"REGION1","PWRTRNB01",2044,0
"REGION1","PWRTRNB01",2045,0
"REGION1","PWRTRNB01",2046,0
"REGION1","PWRTRNB01",2047,0
"REGION1","PWRTRNB01",2048,0
"REGION1","PWRTRNB01",2049,0
"REGION1","PWRTRNB01",2050,0
