r,t,y,SalvageValue
"REGION1","DEMPUBGWTBC1",2035,0
"REGION1","DEMPUBGWTBC1",2036,0
"REGION1","DEMPUBGWTBC1",2037,0
"REGION1","DEMPUBGWTBC1",2038,0
"REGION1","DEMPUBGWTBC1",2039,0
"REGION1","DEMPUBGWTBC1",2040,0
"REGION1","DEMPUBGWTBC1",2041,0
"REGION1","DEMPUBGWTBC1",2042,0
"REGION1","DEMPUBGWTBC1",2043,0
"REGION1","DEMPUBGWTBC1",2044,0
"REGION1","DEMPUBGWTBC1",2045,0
"REGION1","DEMPUBGWTBC1",2046,0
"REGION1","DEMPUBGWTBC1",2047,0
"REGION1","DEMPUBGWTBC1",2048,0
"REGION1","DEMPUBGWTBC1",2049,0
"REGION1","DEMPUBGWTBC1",2050,0
"REGION1","DEMPUBSURBC1",2020,0
"REGION1","DEMPUBSURBC1",2021,0
"REGION1","DEMPUBSURBC1",2022,0
"REGION1","DEMPUBSURBC1",2023,0
"REGION1","DEMPUBSURBC1",2024,0
"REGION1","DEMPUBSURBC1",2025,0
"REGION1","DEMPUBSURBC1",2026,0
"REGION1","DEMPUBSURBC1",2027,0
"REGION1","DEMPUBSURBC1",2028,0
"REGION1","DEMPUBSURBC1",2029,0
"REGION1","DEMPUBSURBC1",2030,0
"REGION1","DEMPUBSURBC1",2031,0
"REGION1","DEMPUBSURBC1",2032,0
"REGION1","DEMPUBSURBC1",2033,0
"REGION1","DEMPUBSURBC1",2034,0
"REGION1","DEMPUBSURBC1",2035,0
"REGION1","DEMPUBSURBC1",2036,0
"REGION1","DEMPUBSURBC1",2037,0
"REGION1","DEMPUBSURBC1",2038,0
"REGION1","DEMPUBSURBC1",2039,0
"REGION1","DEMPUBSURBC1",2040,0
"REGION1","DEMPUBSURBC1",2041,0
"REGION1","DEMPUBSURBC1",2042,0
"REGION1","DEMPUBSURBC1",2043,0
"REGION1","DEMPUBSURBC1",2044,0
"REGION1","DEMPUBSURBC1",2045,0
"REGION1","DEMPUBSURBC1",2046,0
"REGION1","DEMPUBSURBC1",2047,0
"REGION1","DEMPUBSURBC1",2048,0
"REGION1","DEMPUBSURBC1",2049,0
"REGION1","DEMPUBSURBC1",2050,0
"REGION1","MINPRCBC1",2020,0
"REGION1","MINPRCBC1",2021,0
"REGION1","MINPRCBC1",2022,0
"REGION1","MINPRCBC1",2023,0
"REGION1","MINPRCBC1",2024,0
"REGION1","MINPRCBC1",2025,0
"REGION1","MINPRCBC1",2026,0
"REGION1","MINPRCBC1",2027,0
"REGION1","MINPRCBC1",2028,0
"REGION1","MINPRCBC1",2029,0
"REGION1","MINPRCBC1",2030,0
"REGION1","MINPRCBC1",2031,0
"REGION1","MINPRCBC1",2032,0
"REGION1","MINPRCBC1",2033,0
"REGION1","MINPRCBC1",2034,0
"REGION1","MINPRCBC1",2035,0
"REGION1","MINPRCBC1",2036,0
"REGION1","MINPRCBC1",2037,0
"REGION1","MINPRCBC1",2038,0
"REGION1","MINPRCBC1",2039,0
"REGION1","MINPRCBC1",2040,0
"REGION1","MINPRCBC1",2041,0
"REGION1","MINPRCBC1",2042,0
"REGION1","MINPRCBC1",2043,0
"REGION1","MINPRCBC1",2044,0
"REGION1","MINPRCBC1",2045,0
"REGION1","MINPRCBC1",2046,0
"REGION1","MINPRCBC1",2047,0
"REGION1","MINPRCBC1",2048,0
"REGION1","MINPRCBC1",2049,0
"REGION1","MINPRCBC1",2050,0
"REGION1","MINLNDBC1",2020,0
"REGION1","MINLNDBC1",2021,0
"REGION1","MINLNDBC1",2022,0
"REGION1","MINLNDBC1",2023,0
"REGION1","MINLNDBC1",2024,0
"REGION1","MINLNDBC1",2025,0
"REGION1","MINLNDBC1",2026,0
"REGION1","MINLNDBC1",2027,0
"REGION1","MINLNDBC1",2028,0
"REGION1","MINLNDBC1",2029,0
"REGION1","MINLNDBC1",2030,0
"REGION1","MINLNDBC1",2031,0
"REGION1","MINLNDBC1",2032,0
"REGION1","MINLNDBC1",2033,0
"REGION1","MINLNDBC1",2034,0
"REGION1","MINLNDBC1",2035,0
"REGION1","MINLNDBC1",2036,0
"REGION1","MINLNDBC1",2037,0
"REGION1","MINLNDBC1",2038,0
"REGION1","MINLNDBC1",2039,0
"REGION1","MINLNDBC1",2040,0
"REGION1","MINLNDBC1",2041,0
"REGION1","MINLNDBC1",2042,0
"REGION1","MINLNDBC1",2043,0
"REGION1","MINLNDBC1",2044,0
"REGION1","MINLNDBC1",2045,0
"REGION1","MINLNDBC1",2046,0
"REGION1","MINLNDBC1",2047,0
"REGION1","MINLNDBC1",2048,0
"REGION1","MINLNDBC1",2049,0
"REGION1","MINLNDBC1",2050,0
"REGION1","LNDALFHIBC1",2020,0
"REGION1","LNDALFHIBC1",2021,0
"REGION1","LNDALFHIBC1",2022,0
"REGION1","LNDALFHIBC1",2023,0
"REGION1","LNDALFHIBC1",2024,0
"REGION1","LNDALFHIBC1",2025,0
"REGION1","LNDALFHIBC1",2026,0
"REGION1","LNDALFHIBC1",2027,0
"REGION1","LNDALFHIBC1",2028,0
"REGION1","LNDALFHIBC1",2029,0
"REGION1","LNDALFHIBC1",2030,0
"REGION1","LNDALFHIBC1",2031,0
"REGION1","LNDALFHIBC1",2032,0
"REGION1","LNDALFHIBC1",2033,0
"REGION1","LNDALFHIBC1",2034,0
"REGION1","LNDALFHIBC1",2035,0
"REGION1","LNDALFHIBC1",2036,0
"REGION1","LNDALFHIBC1",2037,2.74090996580603
"REGION1","LNDALFHIBC1",2038,5.51868610051886
"REGION1","LNDALFHIBC1",2039,7.83790723773881
"REGION1","LNDALFHIBC1",2040,10.205087628871
"REGION1","LNDALFHIBC1",2041,12.8502462041019
"REGION1","LNDALFHIBC1",2042,15.064533788533
"REGION1","LNDALFHIBC1",2043,551.228029207546
"REGION1","LNDALFHIBC1",2044,18.6020742583159
"REGION1","LNDALFHIBC1",2045,21.0958463154538
"REGION1","LNDALFHIBC1",2046,22.2228092317501
"REGION1","LNDALFHIBC1",2047,23.9070783927419
"REGION1","LNDALFHIBC1",2048,26.3059208446935
"REGION1","LNDALFHIBC1",2049,27.8781059740481
"REGION1","LNDALFHIBC1",2050,28.4897404244265
"REGION1","LNDALFIIBC1",2020,0
"REGION1","LNDALFIIBC1",2021,0
"REGION1","LNDALFIIBC1",2022,0
"REGION1","LNDALFIIBC1",2023,0
"REGION1","LNDALFIIBC1",2024,0
"REGION1","LNDALFIIBC1",2025,0
"REGION1","LNDALFIIBC1",2026,0
"REGION1","LNDALFIIBC1",2027,0
"REGION1","LNDALFIIBC1",2028,0
"REGION1","LNDALFIIBC1",2029,0
"REGION1","LNDALFIIBC1",2030,0
"REGION1","LNDALFIIBC1",2031,0
"REGION1","LNDALFIIBC1",2032,0
"REGION1","LNDALFIIBC1",2033,0
"REGION1","LNDALFIIBC1",2034,0
"REGION1","LNDALFIIBC1",2035,0
"REGION1","LNDALFIIBC1",2036,0
"REGION1","LNDALFIIBC1",2037,0
"REGION1","LNDALFIIBC1",2038,0
"REGION1","LNDALFIIBC1",2039,0
"REGION1","LNDALFIIBC1",2040,0
"REGION1","LNDALFIIBC1",2041,0
"REGION1","LNDALFIIBC1",2042,0
"REGION1","LNDALFIIBC1",2043,0
"REGION1","LNDALFIIBC1",2044,0
"REGION1","LNDALFIIBC1",2045,0
"REGION1","LNDALFIIBC1",2046,0
"REGION1","LNDALFIIBC1",2047,0
"REGION1","LNDALFIIBC1",2048,0
"REGION1","LNDALFIIBC1",2049,0
"REGION1","LNDALFIIBC1",2050,0
"REGION1","LNDALFHRBC1",2020,0
"REGION1","LNDALFHRBC1",2021,0
"REGION1","LNDALFHRBC1",2022,0
"REGION1","LNDALFHRBC1",2023,0
"REGION1","LNDALFHRBC1",2024,0
"REGION1","LNDALFHRBC1",2025,0
"REGION1","LNDALFHRBC1",2026,0
"REGION1","LNDALFHRBC1",2027,0
"REGION1","LNDALFHRBC1",2028,0
"REGION1","LNDALFHRBC1",2029,0
"REGION1","LNDALFHRBC1",2030,0
"REGION1","LNDALFHRBC1",2031,0
"REGION1","LNDALFHRBC1",2032,0
"REGION1","LNDALFHRBC1",2033,0
"REGION1","LNDALFHRBC1",2034,0
"REGION1","LNDALFHRBC1",2035,0
"REGION1","LNDALFHRBC1",2036,0
"REGION1","LNDALFHRBC1",2037,0
"REGION1","LNDALFHRBC1",2038,0
"REGION1","LNDALFHRBC1",2039,0
"REGION1","LNDALFHRBC1",2040,0
"REGION1","LNDALFHRBC1",2041,0
"REGION1","LNDALFHRBC1",2042,0
"REGION1","LNDALFHRBC1",2043,0
"REGION1","LNDALFHRBC1",2044,0
"REGION1","LNDALFHRBC1",2045,0
"REGION1","LNDALFHRBC1",2046,0
"REGION1","LNDALFHRBC1",2047,0
"REGION1","LNDALFHRBC1",2048,0
"REGION1","LNDALFHRBC1",2049,0
"REGION1","LNDALFHRBC1",2050,0
"REGION1","LNDALFIRBC1",2020,0
"REGION1","LNDALFIRBC1",2021,0
"REGION1","LNDALFIRBC1",2022,0
"REGION1","LNDALFIRBC1",2023,0
"REGION1","LNDALFIRBC1",2024,0
"REGION1","LNDALFIRBC1",2025,0
"REGION1","LNDALFIRBC1",2026,0
"REGION1","LNDALFIRBC1",2027,0
"REGION1","LNDALFIRBC1",2028,0
"REGION1","LNDALFIRBC1",2029,0
"REGION1","LNDALFIRBC1",2030,0
"REGION1","LNDALFIRBC1",2031,0
"REGION1","LNDALFIRBC1",2032,0
"REGION1","LNDALFIRBC1",2033,0
"REGION1","LNDALFIRBC1",2034,0
"REGION1","LNDALFIRBC1",2035,0
"REGION1","LNDALFIRBC1",2036,0
"REGION1","LNDALFIRBC1",2037,0
"REGION1","LNDALFIRBC1",2038,0
"REGION1","LNDALFIRBC1",2039,0
"REGION1","LNDALFIRBC1",2040,0
"REGION1","LNDALFIRBC1",2041,0
"REGION1","LNDALFIRBC1",2042,0
"REGION1","LNDALFIRBC1",2043,0
"REGION1","LNDALFIRBC1",2044,0
"REGION1","LNDALFIRBC1",2045,0
"REGION1","LNDALFIRBC1",2046,0
"REGION1","LNDALFIRBC1",2047,0
"REGION1","LNDALFIRBC1",2048,0
"REGION1","LNDALFIRBC1",2049,0
"REGION1","LNDALFIRBC1",2050,0
"REGION1","LNDALFLRBC1",2020,0
"REGION1","LNDALFLRBC1",2021,0
"REGION1","LNDALFLRBC1",2022,0
"REGION1","LNDALFLRBC1",2023,0
"REGION1","LNDALFLRBC1",2024,0
"REGION1","LNDALFLRBC1",2025,0
"REGION1","LNDALFLRBC1",2026,0
"REGION1","LNDALFLRBC1",2027,0
"REGION1","LNDALFLRBC1",2028,0
"REGION1","LNDALFLRBC1",2029,0
"REGION1","LNDALFLRBC1",2030,0
"REGION1","LNDALFLRBC1",2031,0
"REGION1","LNDALFLRBC1",2032,0
"REGION1","LNDALFLRBC1",2033,0
"REGION1","LNDALFLRBC1",2034,0
"REGION1","LNDALFLRBC1",2035,0
"REGION1","LNDALFLRBC1",2036,0
"REGION1","LNDALFLRBC1",2037,0
"REGION1","LNDALFLRBC1",2038,0
"REGION1","LNDALFLRBC1",2039,0
"REGION1","LNDALFLRBC1",2040,0
"REGION1","LNDALFLRBC1",2041,0
"REGION1","LNDALFLRBC1",2042,0
"REGION1","LNDALFLRBC1",2043,0
"REGION1","LNDALFLRBC1",2044,0
"REGION1","LNDALFLRBC1",2045,0
"REGION1","LNDALFLRBC1",2046,0
"REGION1","LNDALFLRBC1",2047,0
"REGION1","LNDALFLRBC1",2048,0
"REGION1","LNDALFLRBC1",2049,0
"REGION1","LNDALFLRBC1",2050,0
"REGION1","LNDBARHIBC1",2020,0
"REGION1","LNDBARHIBC1",2021,0
"REGION1","LNDBARHIBC1",2022,0
"REGION1","LNDBARHIBC1",2023,0
"REGION1","LNDBARHIBC1",2024,0
"REGION1","LNDBARHIBC1",2025,0
"REGION1","LNDBARHIBC1",2026,0
"REGION1","LNDBARHIBC1",2027,0
"REGION1","LNDBARHIBC1",2028,0
"REGION1","LNDBARHIBC1",2029,0
"REGION1","LNDBARHIBC1",2030,0
"REGION1","LNDBARHIBC1",2031,0
"REGION1","LNDBARHIBC1",2032,0
"REGION1","LNDBARHIBC1",2033,0
"REGION1","LNDBARHIBC1",2034,0
"REGION1","LNDBARHIBC1",2035,0
"REGION1","LNDBARHIBC1",2036,0
"REGION1","LNDBARHIBC1",2037,0
"REGION1","LNDBARHIBC1",2038,0
"REGION1","LNDBARHIBC1",2039,0
"REGION1","LNDBARHIBC1",2040,0
"REGION1","LNDBARHIBC1",2041,0
"REGION1","LNDBARHIBC1",2042,0
"REGION1","LNDBARHIBC1",2043,0
"REGION1","LNDBARHIBC1",2044,0
"REGION1","LNDBARHIBC1",2045,0
"REGION1","LNDBARHIBC1",2046,0
"REGION1","LNDBARHIBC1",2047,0
"REGION1","LNDBARHIBC1",2048,0
"REGION1","LNDBARHIBC1",2049,0
"REGION1","LNDBARHIBC1",2050,0
"REGION1","LNDBARIIBC1",2020,0
"REGION1","LNDBARIIBC1",2021,0
"REGION1","LNDBARIIBC1",2022,0
"REGION1","LNDBARIIBC1",2023,0
"REGION1","LNDBARIIBC1",2024,0
"REGION1","LNDBARIIBC1",2025,0
"REGION1","LNDBARIIBC1",2026,0
"REGION1","LNDBARIIBC1",2027,0
"REGION1","LNDBARIIBC1",2028,0
"REGION1","LNDBARIIBC1",2029,0
"REGION1","LNDBARIIBC1",2030,0
"REGION1","LNDBARIIBC1",2031,0
"REGION1","LNDBARIIBC1",2032,0
"REGION1","LNDBARIIBC1",2033,0
"REGION1","LNDBARIIBC1",2034,0
"REGION1","LNDBARIIBC1",2035,0
"REGION1","LNDBARIIBC1",2036,0
"REGION1","LNDBARIIBC1",2037,0
"REGION1","LNDBARIIBC1",2038,0
"REGION1","LNDBARIIBC1",2039,0
"REGION1","LNDBARIIBC1",2040,0
"REGION1","LNDBARIIBC1",2041,0
"REGION1","LNDBARIIBC1",2042,0
"REGION1","LNDBARIIBC1",2043,0
"REGION1","LNDBARIIBC1",2044,0
"REGION1","LNDBARIIBC1",2045,0
"REGION1","LNDBARIIBC1",2046,0
"REGION1","LNDBARIIBC1",2047,0
"REGION1","LNDBARIIBC1",2048,0
"REGION1","LNDBARIIBC1",2049,0
"REGION1","LNDBARIIBC1",2050,0
"REGION1","LNDBARHRBC1",2020,0
"REGION1","LNDBARHRBC1",2021,0
"REGION1","LNDBARHRBC1",2022,0
"REGION1","LNDBARHRBC1",2023,0
"REGION1","LNDBARHRBC1",2024,0
"REGION1","LNDBARHRBC1",2025,0
"REGION1","LNDBARHRBC1",2026,0
"REGION1","LNDBARHRBC1",2027,0
"REGION1","LNDBARHRBC1",2028,0
"REGION1","LNDBARHRBC1",2029,0
"REGION1","LNDBARHRBC1",2030,0
"REGION1","LNDBARHRBC1",2031,0
"REGION1","LNDBARHRBC1",2032,0
"REGION1","LNDBARHRBC1",2033,0
"REGION1","LNDBARHRBC1",2034,0
"REGION1","LNDBARHRBC1",2035,0
"REGION1","LNDBARHRBC1",2036,0
"REGION1","LNDBARHRBC1",2037,0.0259507845412108
"REGION1","LNDBARHRBC1",2038,0.050665817437601
"REGION1","LNDBARHRBC1",2039,0.11130591600839
"REGION1","LNDBARHRBC1",2040,0.0966212074036796
"REGION1","LNDBARHRBC1",2041,0.117970982068526
"REGION1","LNDBARHRBC1",2042,0.138304100796948
"REGION1","LNDBARHRBC1",2043,0.157668975776402
"REGION1","LNDBARHRBC1",2044,1.15962166879605
"REGION1","LNDBARHRBC1",2045,1.57873529624666
"REGION1","LNDBARHRBC1",2046,1.61072407382649
"REGION1","LNDBARHRBC1",2047,1.73122944337631
"REGION1","LNDBARHRBC1",2048,1.84884004878904
"REGION1","LNDBARHRBC1",2049,1.95882953485565
"REGION1","LNDBARHRBC1",2050,2.1986108473347
"REGION1","LNDBARIRBC1",2020,0
"REGION1","LNDBARIRBC1",2021,0
"REGION1","LNDBARIRBC1",2022,0
"REGION1","LNDBARIRBC1",2023,0
"REGION1","LNDBARIRBC1",2024,0
"REGION1","LNDBARIRBC1",2025,0
"REGION1","LNDBARIRBC1",2026,0
"REGION1","LNDBARIRBC1",2027,0
"REGION1","LNDBARIRBC1",2028,0
"REGION1","LNDBARIRBC1",2029,0
"REGION1","LNDBARIRBC1",2030,0
"REGION1","LNDBARIRBC1",2031,0
"REGION1","LNDBARIRBC1",2032,0
"REGION1","LNDBARIRBC1",2033,0
"REGION1","LNDBARIRBC1",2034,0
"REGION1","LNDBARIRBC1",2035,0
"REGION1","LNDBARIRBC1",2036,0
"REGION1","LNDBARIRBC1",2037,0
"REGION1","LNDBARIRBC1",2038,0
"REGION1","LNDBARIRBC1",2039,0
"REGION1","LNDBARIRBC1",2040,0
"REGION1","LNDBARIRBC1",2041,0
"REGION1","LNDBARIRBC1",2042,0
"REGION1","LNDBARIRBC1",2043,0
"REGION1","LNDBARIRBC1",2044,0
"REGION1","LNDBARIRBC1",2045,0
"REGION1","LNDBARIRBC1",2046,0
"REGION1","LNDBARIRBC1",2047,0
"REGION1","LNDBARIRBC1",2048,0
"REGION1","LNDBARIRBC1",2049,0
"REGION1","LNDBARIRBC1",2050,0
"REGION1","LNDBARLRBC1",2020,0
"REGION1","LNDBARLRBC1",2021,0
"REGION1","LNDBARLRBC1",2022,0
"REGION1","LNDBARLRBC1",2023,0
"REGION1","LNDBARLRBC1",2024,0
"REGION1","LNDBARLRBC1",2025,0
"REGION1","LNDBARLRBC1",2026,0
"REGION1","LNDBARLRBC1",2027,0
"REGION1","LNDBARLRBC1",2028,0
"REGION1","LNDBARLRBC1",2029,0
"REGION1","LNDBARLRBC1",2030,0
"REGION1","LNDBARLRBC1",2031,0
"REGION1","LNDBARLRBC1",2032,0
"REGION1","LNDBARLRBC1",2033,0
"REGION1","LNDBARLRBC1",2034,0
"REGION1","LNDBARLRBC1",2035,0
"REGION1","LNDBARLRBC1",2036,0
"REGION1","LNDBARLRBC1",2037,0
"REGION1","LNDBARLRBC1",2038,0
"REGION1","LNDBARLRBC1",2039,0
"REGION1","LNDBARLRBC1",2040,0
"REGION1","LNDBARLRBC1",2041,0
"REGION1","LNDBARLRBC1",2042,0
"REGION1","LNDBARLRBC1",2043,0
"REGION1","LNDBARLRBC1",2044,0
"REGION1","LNDBARLRBC1",2045,0
"REGION1","LNDBARLRBC1",2046,0
"REGION1","LNDBARLRBC1",2047,0
"REGION1","LNDBARLRBC1",2048,0
"REGION1","LNDBARLRBC1",2049,0
"REGION1","LNDBARLRBC1",2050,0
"REGION1","LNDMAIHIBC1",2020,0
"REGION1","LNDMAIHIBC1",2021,0
"REGION1","LNDMAIHIBC1",2022,0
"REGION1","LNDMAIHIBC1",2023,0
"REGION1","LNDMAIHIBC1",2024,0
"REGION1","LNDMAIHIBC1",2025,0
"REGION1","LNDMAIHIBC1",2026,0
"REGION1","LNDMAIHIBC1",2027,0
"REGION1","LNDMAIHIBC1",2028,0
"REGION1","LNDMAIHIBC1",2029,0
"REGION1","LNDMAIHIBC1",2030,0
"REGION1","LNDMAIHIBC1",2031,0
"REGION1","LNDMAIHIBC1",2032,0
"REGION1","LNDMAIHIBC1",2033,0
"REGION1","LNDMAIHIBC1",2034,0
"REGION1","LNDMAIHIBC1",2035,0
"REGION1","LNDMAIHIBC1",2036,0
"REGION1","LNDMAIHIBC1",2037,1.90240713741956
"REGION1","LNDMAIHIBC1",2038,3.56037946598082
"REGION1","LNDMAIHIBC1",2039,4.48996955508388
"REGION1","LNDMAIHIBC1",2040,2.57776765356629
"REGION1","LNDMAIHIBC1",2041,15.1212462877104
"REGION1","LNDMAIHIBC1",2042,8.36878254306184
"REGION1","LNDMAIHIBC1",2043,25.5444570844785
"REGION1","LNDMAIHIBC1",2044,20.5885574654293
"REGION1","LNDMAIHIBC1",2045,12.8106878499407
"REGION1","LNDMAIHIBC1",2046,26.9702308256425
"REGION1","LNDMAIHIBC1",2047,10.210640479977
"REGION1","LNDMAIHIBC1",2048,22.4175725786968
"REGION1","LNDMAIHIBC1",2049,14.0452676368479
"REGION1","LNDMAIHIBC1",2050,562.418432022671
"REGION1","LNDMAIIIBC1",2020,0
"REGION1","LNDMAIIIBC1",2021,0
"REGION1","LNDMAIIIBC1",2022,0
"REGION1","LNDMAIIIBC1",2023,0
"REGION1","LNDMAIIIBC1",2024,0
"REGION1","LNDMAIIIBC1",2025,0
"REGION1","LNDMAIIIBC1",2026,0
"REGION1","LNDMAIIIBC1",2027,0
"REGION1","LNDMAIIIBC1",2028,0
"REGION1","LNDMAIIIBC1",2029,0
"REGION1","LNDMAIIIBC1",2030,0
"REGION1","LNDMAIIIBC1",2031,0
"REGION1","LNDMAIIIBC1",2032,0
"REGION1","LNDMAIIIBC1",2033,0
"REGION1","LNDMAIIIBC1",2034,0
"REGION1","LNDMAIIIBC1",2035,0
"REGION1","LNDMAIIIBC1",2036,0
"REGION1","LNDMAIIIBC1",2037,0
"REGION1","LNDMAIIIBC1",2038,0
"REGION1","LNDMAIIIBC1",2039,0
"REGION1","LNDMAIIIBC1",2040,0
"REGION1","LNDMAIIIBC1",2041,0
"REGION1","LNDMAIIIBC1",2042,0
"REGION1","LNDMAIIIBC1",2043,0
"REGION1","LNDMAIIIBC1",2044,0
"REGION1","LNDMAIIIBC1",2045,0
"REGION1","LNDMAIIIBC1",2046,0
"REGION1","LNDMAIIIBC1",2047,0
"REGION1","LNDMAIIIBC1",2048,0
"REGION1","LNDMAIIIBC1",2049,0
"REGION1","LNDMAIIIBC1",2050,0
"REGION1","LNDMAIHRBC1",2020,0
"REGION1","LNDMAIHRBC1",2021,0
"REGION1","LNDMAIHRBC1",2022,0
"REGION1","LNDMAIHRBC1",2023,0
"REGION1","LNDMAIHRBC1",2024,0
"REGION1","LNDMAIHRBC1",2025,0
"REGION1","LNDMAIHRBC1",2026,0
"REGION1","LNDMAIHRBC1",2027,0
"REGION1","LNDMAIHRBC1",2028,0
"REGION1","LNDMAIHRBC1",2029,0
"REGION1","LNDMAIHRBC1",2030,0
"REGION1","LNDMAIHRBC1",2031,0
"REGION1","LNDMAIHRBC1",2032,0
"REGION1","LNDMAIHRBC1",2033,0
"REGION1","LNDMAIHRBC1",2034,0
"REGION1","LNDMAIHRBC1",2035,0
"REGION1","LNDMAIHRBC1",2036,0
"REGION1","LNDMAIHRBC1",2037,0
"REGION1","LNDMAIHRBC1",2038,0
"REGION1","LNDMAIHRBC1",2039,0
"REGION1","LNDMAIHRBC1",2040,0
"REGION1","LNDMAIHRBC1",2041,0
"REGION1","LNDMAIHRBC1",2042,0
"REGION1","LNDMAIHRBC1",2043,0
"REGION1","LNDMAIHRBC1",2044,0
"REGION1","LNDMAIHRBC1",2045,0
"REGION1","LNDMAIHRBC1",2046,0
"REGION1","LNDMAIHRBC1",2047,0
"REGION1","LNDMAIHRBC1",2048,0
"REGION1","LNDMAIHRBC1",2049,0
"REGION1","LNDMAIHRBC1",2050,0
"REGION1","LNDMAIIRBC1",2020,0
"REGION1","LNDMAIIRBC1",2021,0
"REGION1","LNDMAIIRBC1",2022,0
"REGION1","LNDMAIIRBC1",2023,0
"REGION1","LNDMAIIRBC1",2024,0
"REGION1","LNDMAIIRBC1",2025,0
"REGION1","LNDMAIIRBC1",2026,0
"REGION1","LNDMAIIRBC1",2027,0
"REGION1","LNDMAIIRBC1",2028,0
"REGION1","LNDMAIIRBC1",2029,0
"REGION1","LNDMAIIRBC1",2030,0
"REGION1","LNDMAIIRBC1",2031,0
"REGION1","LNDMAIIRBC1",2032,0
"REGION1","LNDMAIIRBC1",2033,0
"REGION1","LNDMAIIRBC1",2034,0
"REGION1","LNDMAIIRBC1",2035,0
"REGION1","LNDMAIIRBC1",2036,0
"REGION1","LNDMAIIRBC1",2037,0
"REGION1","LNDMAIIRBC1",2038,0
"REGION1","LNDMAIIRBC1",2039,0
"REGION1","LNDMAIIRBC1",2040,0
"REGION1","LNDMAIIRBC1",2041,0
"REGION1","LNDMAIIRBC1",2042,0
"REGION1","LNDMAIIRBC1",2043,0
"REGION1","LNDMAIIRBC1",2044,0
"REGION1","LNDMAIIRBC1",2045,0
"REGION1","LNDMAIIRBC1",2046,0
"REGION1","LNDMAIIRBC1",2047,0
"REGION1","LNDMAIIRBC1",2048,0
"REGION1","LNDMAIIRBC1",2049,0
"REGION1","LNDMAIIRBC1",2050,0
"REGION1","LNDMAILRBC1",2020,0
"REGION1","LNDMAILRBC1",2021,0
"REGION1","LNDMAILRBC1",2022,0
"REGION1","LNDMAILRBC1",2023,0
"REGION1","LNDMAILRBC1",2024,0
"REGION1","LNDMAILRBC1",2025,0
"REGION1","LNDMAILRBC1",2026,0
"REGION1","LNDMAILRBC1",2027,0
"REGION1","LNDMAILRBC1",2028,0
"REGION1","LNDMAILRBC1",2029,0
"REGION1","LNDMAILRBC1",2030,0
"REGION1","LNDMAILRBC1",2031,0
"REGION1","LNDMAILRBC1",2032,0
"REGION1","LNDMAILRBC1",2033,0
"REGION1","LNDMAILRBC1",2034,0
"REGION1","LNDMAILRBC1",2035,0
"REGION1","LNDMAILRBC1",2036,0
"REGION1","LNDMAILRBC1",2037,0
"REGION1","LNDMAILRBC1",2038,0
"REGION1","LNDMAILRBC1",2039,0
"REGION1","LNDMAILRBC1",2040,0
"REGION1","LNDMAILRBC1",2041,0
"REGION1","LNDMAILRBC1",2042,0
"REGION1","LNDMAILRBC1",2043,0
"REGION1","LNDMAILRBC1",2044,0
"REGION1","LNDMAILRBC1",2045,0
"REGION1","LNDMAILRBC1",2046,0
"REGION1","LNDMAILRBC1",2047,0
"REGION1","LNDMAILRBC1",2048,0
"REGION1","LNDMAILRBC1",2049,0
"REGION1","LNDMAILRBC1",2050,0
"REGION1","LNDOATHIBC1",2020,0
"REGION1","LNDOATHIBC1",2021,0
"REGION1","LNDOATHIBC1",2022,0
"REGION1","LNDOATHIBC1",2023,0
"REGION1","LNDOATHIBC1",2024,0
"REGION1","LNDOATHIBC1",2025,0
"REGION1","LNDOATHIBC1",2026,0
"REGION1","LNDOATHIBC1",2027,0
"REGION1","LNDOATHIBC1",2028,0
"REGION1","LNDOATHIBC1",2029,0
"REGION1","LNDOATHIBC1",2030,0
"REGION1","LNDOATHIBC1",2031,0
"REGION1","LNDOATHIBC1",2032,0
"REGION1","LNDOATHIBC1",2033,0
"REGION1","LNDOATHIBC1",2034,0
"REGION1","LNDOATHIBC1",2035,0
"REGION1","LNDOATHIBC1",2036,0
"REGION1","LNDOATHIBC1",2037,0.0252767381894909
"REGION1","LNDOATHIBC1",2038,0.0493498221794818
"REGION1","LNDOATHIBC1",2039,0.144553137673234
"REGION1","LNDOATHIBC1",2040,0.382806980999525
"REGION1","LNDOATHIBC1",2041,1.02218171284301
"REGION1","LNDOATHIBC1",2042,1.19760165721487
"REGION1","LNDOATHIBC1",2043,1.51931560440697
"REGION1","LNDOATHIBC1",2044,1.69726960921657
"REGION1","LNDOATHIBC1",2045,1.67784519380462
"REGION1","LNDOATHIBC1",2046,1.82254002903016
"REGION1","LNDOATHIBC1",2047,2.40079954992668
"REGION1","LNDOATHIBC1",2048,2.09324996208677
"REGION1","LNDOATHIBC1",2049,2.21504145412981
"REGION1","LNDOATHIBC1",2050,2.60049532560293
"REGION1","LNDOATIIBC1",2020,0
"REGION1","LNDOATIIBC1",2021,0
"REGION1","LNDOATIIBC1",2022,0
"REGION1","LNDOATIIBC1",2023,0
"REGION1","LNDOATIIBC1",2024,0
"REGION1","LNDOATIIBC1",2025,0
"REGION1","LNDOATIIBC1",2026,0
"REGION1","LNDOATIIBC1",2027,0
"REGION1","LNDOATIIBC1",2028,0
"REGION1","LNDOATIIBC1",2029,0
"REGION1","LNDOATIIBC1",2030,0
"REGION1","LNDOATIIBC1",2031,0
