r,t,e,m,y,AnnualTechnologyEmissionByMode
"REGION1","LNDAGRBC1C01","CO2",14,2043,0
"REGION1","LNDAGRBC1C01","CO2",14,2044,0
"REGION1","LNDAGRBC1C01","CO2",14,2045,0
"REGION1","LNDAGRBC1C01","CO2",14,2046,0
"REGION1","LNDAGRBC1C01","CO2",14,2047,0
"REGION1","LNDAGRBC1C01","CO2",14,2048,0
"REGION1","LNDAGRBC1C01","CO2",14,2049,0
"REGION1","LNDAGRBC1C01","CO2",14,2050,0
"REGION1","LNDAGRBC1C01","CO2",36,2020,0
"REGION1","LNDAGRBC1C01","CO2",36,2021,0
"REGION1","LNDAGRBC1C01","CO2",36,2022,0
"REGION1","LNDAGRBC1C01","CO2",36,2023,0
"REGION1","LNDAGRBC1C01","CO2",36,2024,0
"REGION1","LNDAGRBC1C01","CO2",36,2025,0
"REGION1","LNDAGRBC1C01","CO2",36,2026,0
"REGION1","LNDAGRBC1C01","CO2",36,2027,0
"REGION1","LNDAGRBC1C01","CO2",36,2028,0
"REGION1","LNDAGRBC1C01","CO2",36,2029,0
"REGION1","LNDAGRBC1C01","CO2",36,2030,0
"REGION1","LNDAGRBC1C01","CO2",36,2031,0
"REGION1","LNDAGRBC1C01","CO2",36,2032,0
"REGION1","LNDAGRBC1C01","CO2",36,2033,0
"REGION1","LNDAGRBC1C01","CO2",36,2034,0
"REGION1","LNDAGRBC1C01","CO2",36,2035,0
"REGION1","LNDAGRBC1C01","CO2",36,2036,0
"REGION1","LNDAGRBC1C01","CO2",36,2037,0
"REGION1","LNDAGRBC1C01","CO2",36,2038,0
"REGION1","LNDAGRBC1C01","CO2",36,2039,0
"REGION1","LNDAGRBC1C01","CO2",36,2040,0
"REGION1","LNDAGRBC1C01","CO2",36,2041,0
"REGION1","LNDAGRBC1C01","CO2",36,2042,0
"REGION1","LNDAGRBC1C01","CO2",36,2043,0
"REGION1","LNDAGRBC1C01","CO2",36,2044,0
"REGION1","LNDAGRBC1C01","CO2",36,2045,0
"REGION1","LNDAGRBC1C01","CO2",36,2046,0
"REGION1","LNDAGRBC1C01","CO2",36,2047,0
"REGION1","LNDAGRBC1C01","CO2",36,2048,0
"REGION1","LNDAGRBC1C01","CO2",36,2049,0
"REGION1","LNDAGRBC1C01","CO2",36,2050,0
"REGION1","LNDAGRBC1C01","CO2",43,2020,0
"REGION1","LNDAGRBC1C01","CO2",43,2021,0
"REGION1","LNDAGRBC1C01","CO2",43,2022,0
"REGION1","LNDAGRBC1C01","CO2",43,2023,0
"REGION1","LNDAGRBC1C01","CO2",43,2024,0
"REGION1","LNDAGRBC1C01","CO2",43,2025,0
"REGION1","LNDAGRBC1C01","CO2",43,2026,0
"REGION1","LNDAGRBC1C01","CO2",43,2027,0
"REGION1","LNDAGRBC1C01","CO2",43,2028,0
"REGION1","LNDAGRBC1C01","CO2",43,2029,0
"REGION1","LNDAGRBC1C01","CO2",43,2030,0
"REGION1","LNDAGRBC1C01","CO2",43,2031,0
"REGION1","LNDAGRBC1C01","CO2",43,2032,0
"REGION1","LNDAGRBC1C01","CO2",43,2033,0
"REGION1","LNDAGRBC1C01","CO2",43,2034,0
"REGION1","LNDAGRBC1C01","CO2",43,2035,0
"REGION1","LNDAGRBC1C01","CO2",43,2036,0
"REGION1","LNDAGRBC1C01","CO2",43,2037,0
"REGION1","LNDAGRBC1C01","CO2",43,2038,0
"REGION1","LNDAGRBC1C01","CO2",43,2039,0
"REGION1","LNDAGRBC1C01","CO2",43,2040,0
"REGION1","LNDAGRBC1C01","CO2",43,2041,0
"REGION1","LNDAGRBC1C01","CO2",43,2042,0
"REGION1","LNDAGRBC1C01","CO2",43,2043,0
"REGION1","LNDAGRBC1C01","CO2",43,2044,0
"REGION1","LNDAGRBC1C01","CO2",43,2045,0
"REGION1","LNDAGRBC1C01","CO2",43,2046,0
"REGION1","LNDAGRBC1C01","CO2",43,2047,0
"REGION1","LNDAGRBC1C01","CO2",43,2048,0
"REGION1","LNDAGRBC1C01","CO2",43,2049,0
"REGION1","LNDAGRBC1C01","CO2",43,2050,0
"REGION1","LNDAGRBC1C01","CO2",15,2020,0
"REGION1","LNDAGRBC1C01","CO2",15,2021,0
"REGION1","LNDAGRBC1C01","CO2",15,2022,0
"REGION1","LNDAGRBC1C01","CO2",15,2023,0
"REGION1","LNDAGRBC1C01","CO2",15,2024,0
"REGION1","LNDAGRBC1C01","CO2",15,2025,0
"REGION1","LNDAGRBC1C01","CO2",15,2026,0
"REGION1","LNDAGRBC1C01","CO2",15,2027,0
"REGION1","LNDAGRBC1C01","CO2",15,2028,0
"REGION1","LNDAGRBC1C01","CO2",15,2029,0
"REGION1","LNDAGRBC1C01","CO2",15,2030,0
"REGION1","LNDAGRBC1C01","CO2",15,2031,0
"REGION1","LNDAGRBC1C01","CO2",15,2032,0
"REGION1","LNDAGRBC1C01","CO2",15,2033,0
"REGION1","LNDAGRBC1C01","CO2",15,2034,0
"REGION1","LNDAGRBC1C01","CO2",15,2035,0
"REGION1","LNDAGRBC1C01","CO2",15,2036,0
"REGION1","LNDAGRBC1C01","CO2",15,2037,0
"REGION1","LNDAGRBC1C01","CO2",15,2038,0
"REGION1","LNDAGRBC1C01","CO2",15,2039,0
"REGION1","LNDAGRBC1C01","CO2",15,2040,0
"REGION1","LNDAGRBC1C01","CO2",15,2041,0
"REGION1","LNDAGRBC1C01","CO2",15,2042,0
"REGION1","LNDAGRBC1C01","CO2",15,2043,0
"REGION1","LNDAGRBC1C01","CO2",15,2044,0
"REGION1","LNDAGRBC1C01","CO2",15,2045,0
"REGION1","LNDAGRBC1C01","CO2",15,2046,0
"REGION1","LNDAGRBC1C01","CO2",15,2047,0
"REGION1","LNDAGRBC1C01","CO2",15,2048,0
"REGION1","LNDAGRBC1C01","CO2",15,2049,0
"REGION1","LNDAGRBC1C01","CO2",15,2050,0
"REGION1","LNDAGRBC1C01","CO2",26,2020,0
"REGION1","LNDAGRBC1C01","CO2",26,2021,0
"REGION1","LNDAGRBC1C01","CO2",26,2022,0
"REGION1","LNDAGRBC1C01","CO2",26,2023,0
"REGION1","LNDAGRBC1C01","CO2",26,2024,0
"REGION1","LNDAGRBC1C01","CO2",26,2025,0
"REGION1","LNDAGRBC1C01","CO2",26,2026,0
"REGION1","LNDAGRBC1C01","CO2",26,2027,0
"REGION1","LNDAGRBC1C01","CO2",26,2028,0
"REGION1","LNDAGRBC1C01","CO2",26,2029,0
"REGION1","LNDAGRBC1C01","CO2",26,2030,0
"REGION1","LNDAGRBC1C01","CO2",26,2031,0
"REGION1","LNDAGRBC1C01","CO2",26,2032,0
"REGION1","LNDAGRBC1C01","CO2",26,2033,0
"REGION1","LNDAGRBC1C01","CO2",26,2034,0
"REGION1","LNDAGRBC1C01","CO2",26,2035,0
"REGION1","LNDAGRBC1C01","CO2",26,2036,0
"REGION1","LNDAGRBC1C01","CO2",26,2037,0
"REGION1","LNDAGRBC1C01","CO2",26,2038,0
"REGION1","LNDAGRBC1C01","CO2",26,2039,0
"REGION1","LNDAGRBC1C01","CO2",26,2040,0
"REGION1","LNDAGRBC1C01","CO2",26,2041,0
"REGION1","LNDAGRBC1C01","CO2",26,2042,0
"REGION1","LNDAGRBC1C01","CO2",26,2043,0
"REGION1","LNDAGRBC1C01","CO2",26,2044,0
"REGION1","LNDAGRBC1C01","CO2",26,2045,0
"REGION1","LNDAGRBC1C01","CO2",26,2046,0
"REGION1","LNDAGRBC1C01","CO2",26,2047,0
"REGION1","LNDAGRBC1C01","CO2",26,2048,0
"REGION1","LNDAGRBC1C01","CO2",26,2049,0
"REGION1","LNDAGRBC1C01","CO2",26,2050,0
"REGION1","LNDAGRBC1C01","CO2",53,2020,0
"REGION1","LNDAGRBC1C01","CO2",53,2021,0
"REGION1","LNDAGRBC1C01","CO2",53,2022,0
"REGION1","LNDAGRBC1C01","CO2",53,2023,0
"REGION1","LNDAGRBC1C01","CO2",53,2024,0
"REGION1","LNDAGRBC1C01","CO2",53,2025,0
"REGION1","LNDAGRBC1C01","CO2",53,2026,0
"REGION1","LNDAGRBC1C01","CO2",53,2027,0
"REGION1","LNDAGRBC1C01","CO2",53,2028,0
"REGION1","LNDAGRBC1C01","CO2",53,2029,0
"REGION1","LNDAGRBC1C01","CO2",53,2030,0
"REGION1","LNDAGRBC1C01","CO2",53,2031,0
"REGION1","LNDAGRBC1C01","CO2",53,2032,0
"REGION1","LNDAGRBC1C01","CO2",53,2033,0
"REGION1","LNDAGRBC1C01","CO2",53,2034,0
"REGION1","LNDAGRBC1C01","CO2",53,2035,0
"REGION1","LNDAGRBC1C01","CO2",53,2036,0
"REGION1","LNDAGRBC1C01","CO2",53,2037,0
"REGION1","LNDAGRBC1C01","CO2",53,2038,0
"REGION1","LNDAGRBC1C01","CO2",53,2039,0
"REGION1","LNDAGRBC1C01","CO2",53,2040,0
"REGION1","LNDAGRBC1C01","CO2",53,2041,0
"REGION1","LNDAGRBC1C01","CO2",53,2042,0
"REGION1","LNDAGRBC1C01","CO2",53,2043,0
"REGION1","LNDAGRBC1C01","CO2",53,2044,0
"REGION1","LNDAGRBC1C01","CO2",53,2045,0
"REGION1","LNDAGRBC1C01","CO2",53,2046,0
"REGION1","LNDAGRBC1C01","CO2",53,2047,0
"REGION1","LNDAGRBC1C01","CO2",53,2048,0
"REGION1","LNDAGRBC1C01","CO2",53,2049,0
"REGION1","LNDAGRBC1C01","CO2",53,2050,0
"REGION1","LNDAGRBC1C01","CO2",44,2020,0
"REGION1","LNDAGRBC1C01","CO2",44,2021,0
"REGION1","LNDAGRBC1C01","CO2",44,2022,0
"REGION1","LNDAGRBC1C01","CO2",44,2023,0
"REGION1","LNDAGRBC1C01","CO2",44,2024,0
"REGION1","LNDAGRBC1C01","CO2",44,2025,0
"REGION1","LNDAGRBC1C01","CO2",44,2026,0
"REGION1","LNDAGRBC1C01","CO2",44,2027,0
"REGION1","LNDAGRBC1C01","CO2",44,2028,0
"REGION1","LNDAGRBC1C01","CO2",44,2029,0
"REGION1","LNDAGRBC1C01","CO2",44,2030,0
"REGION1","LNDAGRBC1C01","CO2",44,2031,0
"REGION1","LNDAGRBC1C01","CO2",44,2032,0
"REGION1","LNDAGRBC1C01","CO2",44,2033,0
"REGION1","LNDAGRBC1C01","CO2",44,2034,0
"REGION1","LNDAGRBC1C01","CO2",44,2035,0
"REGION1","LNDAGRBC1C01","CO2",44,2036,0
"REGION1","LNDAGRBC1C01","CO2",44,2037,0
"REGION1","LNDAGRBC1C01","CO2",44,2038,0
"REGION1","LNDAGRBC1C01","CO2",44,2039,0
"REGION1","LNDAGRBC1C01","CO2",44,2040,0
"REGION1","LNDAGRBC1C01","CO2",44,2041,0
"REGION1","LNDAGRBC1C01","CO2",44,2042,0
"REGION1","LNDAGRBC1C01","CO2",44,2043,0
"REGION1","LNDAGRBC1C01","CO2",44,2044,0
"REGION1","LNDAGRBC1C01","CO2",44,2045,0
"REGION1","LNDAGRBC1C01","CO2",44,2046,0
"REGION1","LNDAGRBC1C01","CO2",44,2047,0
"REGION1","LNDAGRBC1C01","CO2",44,2048,0
"REGION1","LNDAGRBC1C01","CO2",44,2049,0
"REGION1","LNDAGRBC1C01","CO2",44,2050,0
"REGION1","LNDAGRBC1C01","CO2",18,2020,0
"REGION1","LNDAGRBC1C01","CO2",18,2021,0
"REGION1","LNDAGRBC1C01","CO2",18,2022,0
"REGION1","LNDAGRBC1C01","CO2",18,2023,0
"REGION1","LNDAGRBC1C01","CO2",18,2024,0
"REGION1","LNDAGRBC1C01","CO2",18,2025,0
"REGION1","LNDAGRBC1C01","CO2",18,2026,0
"REGION1","LNDAGRBC1C01","CO2",18,2027,0
"REGION1","LNDAGRBC1C01","CO2",18,2028,0
"REGION1","LNDAGRBC1C01","CO2",18,2029,0
"REGION1","LNDAGRBC1C01","CO2",18,2030,0
"REGION1","LNDAGRBC1C01","CO2",18,2031,0
"REGION1","LNDAGRBC1C01","CO2",18,2032,0
"REGION1","LNDAGRBC1C01","CO2",18,2033,0
"REGION1","LNDAGRBC1C01","CO2",18,2034,0
"REGION1","LNDAGRBC1C01","CO2",18,2035,0
"REGION1","LNDAGRBC1C01","CO2",18,2036,0
"REGION1","LNDAGRBC1C01","CO2",18,2037,0
"REGION1","LNDAGRBC1C01","CO2",18,2038,0
"REGION1","LNDAGRBC1C01","CO2",18,2039,0
"REGION1","LNDAGRBC1C01","CO2",18,2040,0
"REGION1","LNDAGRBC1C01","CO2",18,2041,0
"REGION1","LNDAGRBC1C01","CO2",18,2042,0
"REGION1","LNDAGRBC1C01","CO2",18,2043,0
"REGION1","LNDAGRBC1C01","CO2",18,2044,0
"REGION1","LNDAGRBC1C01","CO2",18,2045,0
"REGION1","LNDAGRBC1C01","CO2",18,2046,0
"REGION1","LNDAGRBC1C01","CO2",18,2047,0
"REGION1","LNDAGRBC1C01","CO2",18,2048,0
"REGION1","LNDAGRBC1C01","CO2",18,2049,0
"REGION1","LNDAGRBC1C01","CO2",18,2050,0
"REGION1","LNDAGRBC1C01","CO2",27,2020,0
"REGION1","LNDAGRBC1C01","CO2",27,2021,0
"REGION1","LNDAGRBC1C01","CO2",27,2022,0
"REGION1","LNDAGRBC1C01","CO2",27,2023,0
"REGION1","LNDAGRBC1C01","CO2",27,2024,0
"REGION1","LNDAGRBC1C01","CO2",27,2025,0
"REGION1","LNDAGRBC1C01","CO2",27,2026,0
"REGION1","LNDAGRBC1C01","CO2",27,2027,0
"REGION1","LNDAGRBC1C01","CO2",27,2028,0
"REGION1","LNDAGRBC1C01","CO2",27,2029,0
"REGION1","LNDAGRBC1C01","CO2",27,2030,0
"REGION1","LNDAGRBC1C01","CO2",27,2031,0
"REGION1","LNDAGRBC1C01","CO2",27,2032,0
"REGION1","LNDAGRBC1C01","CO2",27,2033,0
"REGION1","LNDAGRBC1C01","CO2",27,2034,0
"REGION1","LNDAGRBC1C01","CO2",27,2035,0
"REGION1","LNDAGRBC1C01","CO2",27,2036,0
"REGION1","LNDAGRBC1C01","CO2",27,2037,0
"REGION1","LNDAGRBC1C01","CO2",27,2038,0
"REGION1","LNDAGRBC1C01","CO2",27,2039,0
"REGION1","LNDAGRBC1C01","CO2",27,2040,0
"REGION1","LNDAGRBC1C01","CO2",27,2041,0
"REGION1","LNDAGRBC1C01","CO2",27,2042,0
"REGION1","LNDAGRBC1C01","CO2",27,2043,0
"REGION1","LNDAGRBC1C01","CO2",27,2044,0
"REGION1","LNDAGRBC1C01","CO2",27,2045,0
"REGION1","LNDAGRBC1C01","CO2",27,2046,0
"REGION1","LNDAGRBC1C01","CO2",27,2047,0
"REGION1","LNDAGRBC1C01","CO2",27,2048,0
"REGION1","LNDAGRBC1C01","CO2",27,2049,0
"REGION1","LNDAGRBC1C01","CO2",27,2050,0
"REGION1","LNDAGRBC1C01","CO2",22,2020,0
"REGION1","LNDAGRBC1C01","CO2",22,2021,0
"REGION1","LNDAGRBC1C01","CO2",22,2022,0
"REGION1","LNDAGRBC1C01","CO2",22,2023,0
"REGION1","LNDAGRBC1C01","CO2",22,2024,0
"REGION1","LNDAGRBC1C01","CO2",22,2025,0
"REGION1","LNDAGRBC1C01","CO2",22,2026,0
"REGION1","LNDAGRBC1C01","CO2",22,2027,0
"REGION1","LNDAGRBC1C01","CO2",22,2028,0
"REGION1","LNDAGRBC1C01","CO2",22,2029,0
"REGION1","LNDAGRBC1C01","CO2",22,2030,0
"REGION1","LNDAGRBC1C01","CO2",22,2031,0
"REGION1","LNDAGRBC1C01","CO2",22,2032,0
"REGION1","LNDAGRBC1C01","CO2",22,2033,0
"REGION1","LNDAGRBC1C01","CO2",22,2034,0
"REGION1","LNDAGRBC1C01","CO2",22,2035,0
"REGION1","LNDAGRBC1C01","CO2",22,2036,0
"REGION1","LNDAGRBC1C01","CO2",22,2037,0
"REGION1","LNDAGRBC1C01","CO2",22,2038,0
"REGION1","LNDAGRBC1C01","CO2",22,2039,0
"REGION1","LNDAGRBC1C01","CO2",22,2040,0
"REGION1","LNDAGRBC1C01","CO2",22,2041,0
"REGION1","LNDAGRBC1C01","CO2",22,2042,0
"REGION1","LNDAGRBC1C01","CO2",22,2043,0
"REGION1","LNDAGRBC1C01","CO2",22,2044,0
"REGION1","LNDAGRBC1C01","CO2",22,2045,0
"REGION1","LNDAGRBC1C01","CO2",22,2046,0
"REGION1","LNDAGRBC1C01","CO2",22,2047,0
"REGION1","LNDAGRBC1C01","CO2",22,2048,0
"REGION1","LNDAGRBC1C01","CO2",22,2049,0
"REGION1","LNDAGRBC1C01","CO2",22,2050,0
"REGION1","LNDAGRBC1C01","CO2",11,2020,0
"REGION1","LNDAGRBC1C01","CO2",11,2021,0
"REGION1","LNDAGRBC1C01","CO2",11,2022,0
"REGION1","LNDAGRBC1C01","CO2",11,2023,0
"REGION1","LNDAGRBC1C01","CO2",11,2024,0
"REGION1","LNDAGRBC1C01","CO2",11,2025,0
"REGION1","LNDAGRBC1C01","CO2",11,2026,0
"REGION1","LNDAGRBC1C01","CO2",11,2027,0
"REGION1","LNDAGRBC1C01","CO2",11,2028,0
"REGION1","LNDAGRBC1C01","CO2",11,2029,0
"REGION1","LNDAGRBC1C01","CO2",11,2030,0
"REGION1","LNDAGRBC1C01","CO2",11,2031,0
"REGION1","LNDAGRBC1C01","CO2",11,2032,0
"REGION1","LNDAGRBC1C01","CO2",11,2033,0
"REGION1","LNDAGRBC1C01","CO2",11,2034,0
"REGION1","LNDAGRBC1C01","CO2",11,2035,0
"REGION1","LNDAGRBC1C01","CO2",11,2036,0
"REGION1","LNDAGRBC1C01","CO2",11,2037,0
"REGION1","LNDAGRBC1C01","CO2",11,2038,0
"REGION1","LNDAGRBC1C01","CO2",11,2039,0
"REGION1","LNDAGRBC1C01","CO2",11,2040,0
"REGION1","LNDAGRBC1C01","CO2",11,2041,0
"REGION1","LNDAGRBC1C01","CO2",11,2042,0
"REGION1","LNDAGRBC1C01","CO2",11,2043,0
"REGION1","LNDAGRBC1C01","CO2",11,2044,0
"REGION1","LNDAGRBC1C01","CO2",11,2045,0
"REGION1","LNDAGRBC1C01","CO2",11,2046,0
"REGION1","LNDAGRBC1C01","CO2",11,2047,0
"REGION1","LNDAGRBC1C01","CO2",11,2048,0
"REGION1","LNDAGRBC1C01","CO2",11,2049,0
"REGION1","LNDAGRBC1C01","CO2",11,2050,0
"REGION1","LNDAGRBC1C01","CO2",5,2020,0
"REGION1","LNDAGRBC1C01","CO2",5,2021,0
"REGION1","LNDAGRBC1C01","CO2",5,2022,0
"REGION1","LNDAGRBC1C01","CO2",5,2023,0
"REGION1","LNDAGRBC1C01","CO2",5,2024,0
"REGION1","LNDAGRBC1C01","CO2",5,2025,0
"REGION1","LNDAGRBC1C01","CO2",5,2026,0
"REGION1","LNDAGRBC1C01","CO2",5,2027,0
"REGION1","LNDAGRBC1C01","CO2",5,2028,0
"REGION1","LNDAGRBC1C01","CO2",5,2029,0
"REGION1","LNDAGRBC1C01","CO2",5,2030,0
"REGION1","LNDAGRBC1C01","CO2",5,2031,0
"REGION1","LNDAGRBC1C01","CO2",5,2032,0
"REGION1","LNDAGRBC1C01","CO2",5,2033,0
"REGION1","LNDAGRBC1C01","CO2",5,2034,0
"REGION1","LNDAGRBC1C01","CO2",5,2035,0
"REGION1","LNDAGRBC1C01","CO2",5,2036,0
"REGION1","LNDAGRBC1C01","CO2",5,2037,0
"REGION1","LNDAGRBC1C01","CO2",5,2038,0
"REGION1","LNDAGRBC1C01","CO2",5,2039,0
"REGION1","LNDAGRBC1C01","CO2",5,2040,0
"REGION1","LNDAGRBC1C01","CO2",5,2041,0
"REGION1","LNDAGRBC1C01","CO2",5,2042,0
"REGION1","LNDAGRBC1C01","CO2",5,2043,0
"REGION1","LNDAGRBC1C01","CO2",5,2044,0
"REGION1","LNDAGRBC1C01","CO2",5,2045,0
"REGION1","LNDAGRBC1C01","CO2",5,2046,0
"REGION1","LNDAGRBC1C01","CO2",5,2047,0
"REGION1","LNDAGRBC1C01","CO2",5,2048,0
"REGION1","LNDAGRBC1C01","CO2",5,2049,0
"REGION1","LNDAGRBC1C01","CO2",5,2050,0
"REGION1","LNDAGRBC1C01","CO2",10,2020,0
"REGION1","LNDAGRBC1C01","CO2",10,2021,0
"REGION1","LNDAGRBC1C01","CO2",10,2022,0
"REGION1","LNDAGRBC1C01","CO2",10,2023,0
"REGION1","LNDAGRBC1C01","CO2",10,2024,0
"REGION1","LNDAGRBC1C01","CO2",10,2025,0
"REGION1","LNDAGRBC1C01","CO2",10,2026,0
"REGION1","LNDAGRBC1C01","CO2",10,2027,0
"REGION1","LNDAGRBC1C01","CO2",10,2028,0
"REGION1","LNDAGRBC1C01","CO2",10,2029,0
"REGION1","LNDAGRBC1C01","CO2",10,2030,0
"REGION1","LNDAGRBC1C01","CO2",10,2031,0
"REGION1","LNDAGRBC1C01","CO2",10,2032,0
"REGION1","LNDAGRBC1C01","CO2",10,2033,0
"REGION1","LNDAGRBC1C01","CO2",10,2034,0
"REGION1","LNDAGRBC1C01","CO2",10,2035,0
"REGION1","LNDAGRBC1C01","CO2",10,2036,0
"REGION1","LNDAGRBC1C01","CO2",10,2037,0
"REGION1","LNDAGRBC1C01","CO2",10,2038,0
"REGION1","LNDAGRBC1C01","CO2",10,2039,0
"REGION1","LNDAGRBC1C01","CO2",10,2040,0
"REGION1","LNDAGRBC1C01","CO2",10,2041,0
"REGION1","LNDAGRBC1C01","CO2",10,2042,0
"REGION1","LNDAGRBC1C01","CO2",10,2043,0
"REGION1","LNDAGRBC1C01","CO2",10,2044,0
"REGION1","LNDAGRBC1C01","CO2",10,2045,0
"REGION1","LNDAGRBC1C01","CO2",10,2046,0
"REGION1","LNDAGRBC1C01","CO2",10,2047,0
"REGION1","LNDAGRBC1C01","CO2",10,2048,0
"REGION1","LNDAGRBC1C01","CO2",10,2049,0
"REGION1","LNDAGRBC1C01","CO2",10,2050,0
"REGION1","LNDAGRBC1C01","CO2",38,2020,0
"REGION1","LNDAGRBC1C01","CO2",38,2021,0
"REGION1","LNDAGRBC1C01","CO2",38,2022,0
"REGION1","LNDAGRBC1C01","CO2",38,2023,0
"REGION1","LNDAGRBC1C01","CO2",38,2024,0
"REGION1","LNDAGRBC1C01","CO2",38,2025,0
"REGION1","LNDAGRBC1C01","CO2",38,2026,0
"REGION1","LNDAGRBC1C01","CO2",38,2027,0
"REGION1","LNDAGRBC1C01","CO2",38,2028,0
"REGION1","LNDAGRBC1C01","CO2",38,2029,0
"REGION1","LNDAGRBC1C01","CO2",38,2030,0
"REGION1","LNDAGRBC1C01","CO2",38,2031,0
"REGION1","LNDAGRBC1C01","CO2",38,2032,0
"REGION1","LNDAGRBC1C01","CO2",38,2033,0
"REGION1","LNDAGRBC1C01","CO2",38,2034,0
"REGION1","LNDAGRBC1C01","CO2",38,2035,0
"REGION1","LNDAGRBC1C01","CO2",38,2036,0
"REGION1","LNDAGRBC1C01","CO2",38,2037,0
"REGION1","LNDAGRBC1C01","CO2",38,2038,0
"REGION1","LNDAGRBC1C01","CO2",38,2039,0
"REGION1","LNDAGRBC1C01","CO2",38,2040,0
"REGION1","LNDAGRBC1C01","CO2",38,2041,0
"REGION1","LNDAGRBC1C01","CO2",38,2042,0
"REGION1","LNDAGRBC1C01","CO2",38,2043,0
"REGION1","LNDAGRBC1C01","CO2",38,2044,0
"REGION1","LNDAGRBC1C01","CO2",38,2045,0
"REGION1","LNDAGRBC1C01","CO2",38,2046,0
"REGION1","LNDAGRBC1C01","CO2",38,2047,0
"REGION1","LNDAGRBC1C01","CO2",38,2048,0
"REGION1","LNDAGRBC1C01","CO2",38,2049,0
"REGION1","LNDAGRBC1C01","CO2",38,2050,0
"REGION1","LNDAGRBC1C01","CO2",12,2020,0
"REGION1","LNDAGRBC1C01","CO2",12,2021,0
"REGION1","LNDAGRBC1C01","CO2",12,2022,0
"REGION1","LNDAGRBC1C01","CO2",12,2023,0
"REGION1","LNDAGRBC1C01","CO2",12,2024,0
"REGION1","LNDAGRBC1C01","CO2",12,2025,0
"REGION1","LNDAGRBC1C01","CO2",12,2026,0
"REGION1","LNDAGRBC1C01","CO2",12,2027,0
"REGION1","LNDAGRBC1C01","CO2",12,2028,0
"REGION1","LNDAGRBC1C01","CO2",12,2029,0
"REGION1","LNDAGRBC1C01","CO2",12,2030,0
"REGION1","LNDAGRBC1C01","CO2",12,2031,0
"REGION1","LNDAGRBC1C01","CO2",12,2032,0
"REGION1","LNDAGRBC1C01","CO2",12,2033,0
"REGION1","LNDAGRBC1C01","CO2",12,2034,0
"REGION1","LNDAGRBC1C01","CO2",12,2035,0
"REGION1","LNDAGRBC1C01","CO2",12,2036,0
"REGION1","LNDAGRBC1C01","CO2",12,2037,0
"REGION1","LNDAGRBC1C01","CO2",12,2038,0
"REGION1","LNDAGRBC1C01","CO2",12,2039,0
"REGION1","LNDAGRBC1C01","CO2",12,2040,0
"REGION1","LNDAGRBC1C01","CO2",12,2041,0
"REGION1","LNDAGRBC1C01","CO2",12,2042,0
"REGION1","LNDAGRBC1C01","CO2",12,2043,0
"REGION1","LNDAGRBC1C01","CO2",12,2044,0
"REGION1","LNDAGRBC1C01","CO2",12,2045,0
"REGION1","LNDAGRBC1C01","CO2",12,2046,0
"REGION1","LNDAGRBC1C01","CO2",12,2047,0
"REGION1","LNDAGRBC1C01","CO2",12,2048,0
"REGION1","LNDAGRBC1C01","CO2",12,2049,0
"REGION1","LNDAGRBC1C01","CO2",12,2050,0
"REGION1","LNDAGRBC1C01","CO2",2,2020,0
"REGION1","LNDAGRBC1C01","CO2",2,2021,0
"REGION1","LNDAGRBC1C01","CO2",2,2022,0
"REGION1","LNDAGRBC1C01","CO2",2,2023,0
"REGION1","LNDAGRBC1C01","CO2",2,2024,0
"REGION1","LNDAGRBC1C01","CO2",2,2025,0
"REGION1","LNDAGRBC1C01","CO2",2,2026,0
"REGION1","LNDAGRBC1C01","CO2",2,2027,0
"REGION1","LNDAGRBC1C01","CO2",2,2028,0
"REGION1","LNDAGRBC1C01","CO2",2,2029,0
"REGION1","LNDAGRBC1C01","CO2",2,2030,0
"REGION1","LNDAGRBC1C01","CO2",2,2031,0
"REGION1","LNDAGRBC1C01","CO2",2,2032,0
"REGION1","LNDAGRBC1C01","CO2",2,2033,0
"REGION1","LNDAGRBC1C01","CO2",2,2034,0
"REGION1","LNDAGRBC1C01","CO2",2,2035,0
"REGION1","LNDAGRBC1C01","CO2",2,2036,0
"REGION1","LNDAGRBC1C01","CO2",2,2037,0
"REGION1","LNDAGRBC1C01","CO2",2,2038,0
"REGION1","LNDAGRBC1C01","CO2",2,2039,0
"REGION1","LNDAGRBC1C01","CO2",2,2040,0
"REGION1","LNDAGRBC1C01","CO2",2,2041,0
"REGION1","LNDAGRBC1C01","CO2",2,2042,0
"REGION1","LNDAGRBC1C01","CO2",2,2043,0
"REGION1","LNDAGRBC1C01","CO2",2,2044,0
"REGION1","LNDAGRBC1C01","CO2",2,2045,0
"REGION1","LNDAGRBC1C01","CO2",2,2046,0
"REGION1","LNDAGRBC1C01","CO2",2,2047,0
"REGION1","LNDAGRBC1C01","CO2",2,2048,0
"REGION1","LNDAGRBC1C01","CO2",2,2049,0
"REGION1","LNDAGRBC1C01","CO2",2,2050,0
"REGION1","LNDAGRBC1C01","CO2",31,2020,0
"REGION1","LNDAGRBC1C01","CO2",31,2021,0
"REGION1","LNDAGRBC1C01","CO2",31,2022,0
"REGION1","LNDAGRBC1C01","CO2",31,2023,0
"REGION1","LNDAGRBC1C01","CO2",31,2024,0
"REGION1","LNDAGRBC1C01","CO2",31,2025,0
"REGION1","LNDAGRBC1C01","CO2",31,2026,0
"REGION1","LNDAGRBC1C01","CO2",31,2027,0
