r,t,y,AnnualVariableOperatingCost
REGION1,LNDPEAIIBC1,2026,0.0
REGION1,LNDPEAIIBC1,2027,0.0
REGION1,LNDPEAIIBC1,2028,0.0
REGION1,LNDPEAIIBC1,2029,0.0
REGION1,LNDPEAIIBC1,2030,0.0
REGION1,LNDPEAIIBC1,2031,0.0
REGION1,LNDPEAIIBC1,2032,0.0
REGION1,LNDPEAIIBC1,2033,0.0
REGION1,LNDPEAIIBC1,2034,0.0
REGION1,LNDPEAIRBC1,2023,0.0
REGION1,LNDPEAIRBC1,2024,0.0
REGION1,LNDPEAIRBC1,2025,0.0
REGION1,LNDPEAIRBC1,2026,0.0
REGION1,LNDPEAIRBC1,2027,0.0
REGION1,LNDPEAIRBC1,2028,0.0
REGION1,LNDPEAIRBC1,2029,0.0
REGION1,LNDPEAIRBC1,2030,0.0
REGION1,LNDPEAIRBC1,2031,0.0
REGION1,LNDPEAIRBC1,2032,0.0
REGION1,LNDPEAIRBC1,2033,0.0
REGION1,LNDPEAIRBC1,2034,0.0
REGION1,LNDPTWHIBC1,2020,0.0
REGION1,LNDPTWHIBC1,2021,0.0
REGION1,LNDPTWHIBC1,2022,0.0
REGION1,LNDPTWHIBC1,2023,0.0
REGION1,LNDPTWHIBC1,2024,0.0
REGION1,LNDPTWHIBC1,2025,0.0
REGION1,LNDPTWHIBC1,2026,0.0
REGION1,LNDPTWHIBC1,2027,0.0
REGION1,LNDPTWHIBC1,2028,0.0
REGION1,LNDPTWHIBC1,2029,0.0
REGION1,LNDPTWHIBC1,2030,0.0
REGION1,LNDPTWHIBC1,2031,0.0
REGION1,LNDPTWHIBC1,2032,0.0
REGION1,LNDPTWHIBC1,2033,0.0
REGION1,LNDPTWHIBC1,2034,0.0
REGION1,LNDPTWHIBC1,2035,0.0
REGION1,LNDPTWHIBC1,2036,0.0
REGION1,LNDPTWHIBC1,2037,0.0
REGION1,LNDPTWHIBC1,2038,0.0
REGION1,LNDPTWHIBC1,2039,0.0
REGION1,LNDPTWHIBC1,2040,0.0
REGION1,LNDPTWHIBC1,2041,0.0
REGION1,LNDPTWHIBC1,2042,0.0
REGION1,LNDPTWHIBC1,2043,0.0
REGION1,LNDPTWHIBC1,2044,0.0
REGION1,LNDPTWHIBC1,2045,0.0
REGION1,LNDPTWHIBC1,2046,0.0
REGION1,LNDPTWHIBC1,2047,0.0
REGION1,LNDPTWHIBC1,2048,0.0
REGION1,LNDPTWHIBC1,2049,0.0
REGION1,LNDPTWHIBC1,2050,0.0
REGION1,LNDPTWHRBC1,2028,0.0
REGION1,LNDPTWHRBC1,2029,0.0
REGION1,LNDPTWHRBC1,2030,0.0
REGION1,LNDPTWHRBC1,2031,0.0
REGION1,LNDPTWHRBC1,2032,0.0
REGION1,LNDPTWHRBC1,2033,0.0
REGION1,LNDPTWHRBC1,2034,0.0
REGION1,LNDRAPHIBC1,2020,0.0
REGION1,LNDRAPHIBC1,2021,0.0
REGION1,LNDRAPHIBC1,2022,0.0
REGION1,LNDRAPHIBC1,2023,0.0
REGION1,LNDRAPHIBC1,2024,0.0
REGION1,LNDRAPHIBC1,2025,0.0
REGION1,LNDRAPHIBC1,2026,0.0
REGION1,LNDRAPHIBC1,2027,0.0001
REGION1,LNDRAPHIBC1,2028,0.0001
REGION1,LNDRAPHIBC1,2029,0.0001
REGION1,LNDRAPHIBC1,2030,0.0002
REGION1,LNDRAPHIBC1,2031,0.0002
REGION1,LNDRAPHIBC1,2032,0.0002
REGION1,LNDRAPHIBC1,2033,0.0002
REGION1,LNDRAPHIBC1,2034,0.0003
REGION1,LNDRAPHIBC1,2035,0.0003
REGION1,LNDRAPHIBC1,2036,0.0003
REGION1,LNDRAPHIBC1,2037,0.0003
REGION1,LNDRAPHIBC1,2038,0.0003
REGION1,LNDRAPHIBC1,2039,0.0003
REGION1,LNDRAPHIBC1,2040,0.0003
REGION1,LNDRAPHIBC1,2041,0.0003
REGION1,LNDRAPHIBC1,2042,0.0003
REGION1,LNDRAPHIBC1,2043,0.0003
REGION1,LNDRAPHIBC1,2044,0.0003
REGION1,LNDRAPHIBC1,2045,0.0003
REGION1,LNDRAPHIBC1,2046,0.0003
REGION1,LNDRAPHIBC1,2047,0.0003
REGION1,LNDRAPHIBC1,2048,0.0003
REGION1,LNDRAPHIBC1,2049,0.0003
REGION1,LNDRAPHIBC1,2050,0.0004
REGION1,LNDRAPHRBC1,2020,0.0002
REGION1,LNDRAPHRBC1,2021,0.0002
REGION1,LNDRAPHRBC1,2022,0.0002
REGION1,LNDRAPHRBC1,2023,0.0002
REGION1,LNDRAPHRBC1,2024,0.0002
REGION1,LNDRAPHRBC1,2025,0.0002
REGION1,LNDRAPHRBC1,2026,0.0002
REGION1,LNDRAPHRBC1,2027,0.0002
REGION1,LNDRAPHRBC1,2028,0.0001
REGION1,LNDRAPHRBC1,2029,0.0001
REGION1,LNDRAPHRBC1,2030,0.0001
REGION1,LNDRAPHRBC1,2031,0.0001
REGION1,LNDRAPHRBC1,2032,0.0001
REGION1,LNDRAPHRBC1,2033,0.0
REGION1,LNDRAPHRBC1,2034,0.0
REGION1,LNDRAPIIBC1,2023,0.0
REGION1,LNDRAPIIBC1,2024,0.0
REGION1,LNDRAPIIBC1,2025,0.0
REGION1,LNDRAPIIBC1,2026,0.0
REGION1,LNDRAPIIBC1,2027,0.0
REGION1,LNDRAPIIBC1,2028,0.0
REGION1,LNDRAPIIBC1,2029,0.0
REGION1,LNDRAPIIBC1,2030,0.0
REGION1,LNDRAPIIBC1,2031,0.0
REGION1,LNDRAPIIBC1,2032,0.0
REGION1,LNDRAPIIBC1,2033,0.0
REGION1,LNDRAPIIBC1,2034,0.0
REGION1,LNDRAPIRBC1,2023,0.0
REGION1,LNDRAPIRBC1,2024,0.0
REGION1,LNDRAPIRBC1,2025,0.0001
REGION1,LNDRAPIRBC1,2026,0.0
REGION1,LNDRAPIRBC1,2027,0.0
REGION1,LNDRAPIRBC1,2028,0.0
REGION1,LNDRAPIRBC1,2029,0.0
REGION1,LNDRAPIRBC1,2030,0.0
REGION1,LNDRAPIRBC1,2031,0.0
REGION1,LNDRAPIRBC1,2032,0.0
REGION1,LNDRAPIRBC1,2033,0.0
REGION1,LNDRAPIRBC1,2034,0.0
REGION1,LNDRYEHIBC1,2020,0.0
REGION1,LNDRYEHIBC1,2021,0.0
REGION1,LNDRYEHIBC1,2022,0.0
REGION1,LNDRYEHIBC1,2023,0.0
REGION1,LNDRYEHIBC1,2024,0.0
REGION1,LNDRYEHIBC1,2025,0.0
REGION1,LNDRYEHIBC1,2026,0.0
REGION1,LNDRYEHIBC1,2027,0.0
REGION1,LNDRYEHIBC1,2028,0.0
REGION1,LNDRYEHIBC1,2029,0.0
REGION1,LNDRYEHIBC1,2030,0.0
REGION1,LNDRYEHIBC1,2031,0.0
REGION1,LNDRYEHIBC1,2032,0.0
REGION1,LNDRYEHIBC1,2033,0.0
REGION1,LNDRYEHRBC1,2020,0.0
REGION1,LNDRYEHRBC1,2021,0.0
REGION1,LNDRYEHRBC1,2022,0.0
REGION1,LNDRYEHRBC1,2023,0.0
REGION1,LNDRYEHRBC1,2024,0.0
REGION1,LNDRYEHRBC1,2025,0.0
REGION1,LNDRYEHRBC1,2026,0.0
REGION1,LNDRYEHRBC1,2027,0.0
REGION1,LNDRYEHRBC1,2028,0.0
REGION1,LNDRYEHRBC1,2029,0.0
REGION1,LNDRYEHRBC1,2030,0.0
REGION1,LNDRYEHRBC1,2031,0.0
REGION1,LNDRYEHRBC1,2032,0.0
REGION1,LNDRYEHRBC1,2033,0.0
REGION1,LNDRYEHRBC1,2034,0.0
REGION1,LNDRYEHRBC1,2035,0.0
REGION1,LNDRYEHRBC1,2036,0.0
REGION1,LNDRYEHRBC1,2037,0.0
REGION1,LNDRYEHRBC1,2038,0.0
REGION1,LNDRYEHRBC1,2039,0.0
REGION1,LNDRYEHRBC1,2040,0.0
REGION1,LNDRYEHRBC1,2041,0.0
REGION1,LNDRYEHRBC1,2042,0.0
REGION1,LNDRYEHRBC1,2043,0.0
REGION1,LNDRYEHRBC1,2044,0.0
REGION1,LNDRYEHRBC1,2045,0.0
REGION1,LNDRYEHRBC1,2046,0.0
REGION1,LNDRYEHRBC1,2047,0.0
REGION1,LNDRYEHRBC1,2048,0.0
REGION1,LNDRYEHRBC1,2049,0.0
REGION1,LNDRYEHRBC1,2050,0.0
REGION1,LNDRYEIRBC1,2031,0.0
REGION1,LNDRYEIRBC1,2032,0.0
REGION1,LNDRYEIRBC1,2033,0.0
REGION1,LNDRYEIRBC1,2034,0.0
REGION1,LNDRYELRBC1,2035,0.0
REGION1,LNDRYELRBC1,2036,0.0
REGION1,LNDRYELRBC1,2037,0.0
REGION1,LNDRYELRBC1,2038,0.0
REGION1,LNDWATBC1,2020,0.043
REGION1,LNDWATBC1,2021,0.043
REGION1,LNDWATBC1,2022,0.043
REGION1,LNDWATBC1,2023,0.043
REGION1,LNDWATBC1,2024,0.043
REGION1,LNDWATBC1,2025,0.043
REGION1,LNDWATBC1,2026,0.043
REGION1,LNDWATBC1,2027,0.043
REGION1,LNDWATBC1,2028,0.043
REGION1,LNDWATBC1,2029,0.043
REGION1,LNDWATBC1,2030,0.043
REGION1,LNDWATBC1,2031,0.043
REGION1,LNDWATBC1,2032,0.043
REGION1,LNDWATBC1,2033,0.043
REGION1,LNDWATBC1,2034,0.043
REGION1,LNDWATBC1,2035,0.043
REGION1,LNDWATBC1,2036,0.043
REGION1,LNDWATBC1,2037,0.043
REGION1,LNDWATBC1,2038,0.043
REGION1,LNDWATBC1,2039,0.043
REGION1,LNDWATBC1,2040,0.043
REGION1,LNDWATBC1,2041,0.043
REGION1,LNDWATBC1,2042,0.043
REGION1,LNDWATBC1,2043,0.043
REGION1,LNDWATBC1,2044,0.043
REGION1,LNDWATBC1,2045,0.043
REGION1,LNDWATBC1,2046,0.043
REGION1,LNDWATBC1,2047,0.043
REGION1,LNDWATBC1,2048,0.043
REGION1,LNDWATBC1,2049,0.043
REGION1,LNDWATBC1,2050,0.043
REGION1,LNDWHEHIBC1,2031,0.0
REGION1,LNDWHEHIBC1,2032,0.0
REGION1,LNDWHEHIBC1,2033,0.0
REGION1,LNDWHEHIBC1,2034,0.0
REGION1,LNDWHEHRBC1,2020,0.0001
REGION1,LNDWHEHRBC1,2021,0.0001
REGION1,LNDWHEHRBC1,2022,0.0001
REGION1,LNDWHEHRBC1,2023,0.0001
REGION1,LNDWHEHRBC1,2024,0.0001
REGION1,LNDWHEHRBC1,2025,0.0001
REGION1,LNDWHEHRBC1,2026,0.0001
REGION1,LNDWHEHRBC1,2027,0.0001
REGION1,LNDWHEHRBC1,2028,0.0001
REGION1,LNDWHEHRBC1,2029,0.0001
REGION1,LNDWHEHRBC1,2030,0.0001
REGION1,LNDWHEHRBC1,2031,0.0001
REGION1,LNDWHEHRBC1,2032,0.0001
REGION1,LNDWHEHRBC1,2033,0.0001
REGION1,LNDWHEHRBC1,2034,0.0001
REGION1,LNDWHEHRBC1,2035,0.0001
REGION1,LNDWHEHRBC1,2036,0.0001
REGION1,LNDWHEHRBC1,2037,0.0001
REGION1,LNDWHEHRBC1,2038,0.0001
REGION1,LNDWHEHRBC1,2039,0.0001
REGION1,LNDWHEHRBC1,2040,0.0001
REGION1,LNDWHEHRBC1,2041,0.0001
REGION1,LNDWHEHRBC1,2042,0.0001
REGION1,LNDWHEHRBC1,2043,0.0001
REGION1,LNDWHEHRBC1,2044,0.0001
REGION1,LNDWHEHRBC1,2045,0.0001
REGION1,LNDWHEHRBC1,2046,0.0001
REGION1,LNDWHEHRBC1,2047,0.0001
REGION1,LNDWHEHRBC1,2048,0.0001
REGION1,LNDWHEHRBC1,2049,0.0001
REGION1,LNDWHEHRBC1,2050,0.0001
REGION1,LNDWHEIIBC1,2031,0.0
REGION1,LNDWHEIIBC1,2032,0.0
REGION1,LNDWHEIIBC1,2033,0.0
REGION1,LNDWHEIIBC1,2034,0.0
REGION1,LNDWHEIRBC1,2031,0.0
REGION1,LNDWHEIRBC1,2032,0.0
REGION1,LNDWHEIRBC1,2033,0.0
REGION1,LNDWHEIRBC1,2034,0.0
REGION1,MINLNDBC1,2020,0.925
REGION1,MINLNDBC1,2021,0.925
REGION1,MINLNDBC1,2022,0.925
REGION1,MINLNDBC1,2023,0.925
REGION1,MINLNDBC1,2024,0.925
REGION1,MINLNDBC1,2025,0.925
REGION1,MINLNDBC1,2026,0.925
REGION1,MINLNDBC1,2027,0.925
REGION1,MINLNDBC1,2028,0.925
REGION1,MINLNDBC1,2029,0.925
REGION1,MINLNDBC1,2030,0.925
REGION1,MINLNDBC1,2031,0.925
REGION1,MINLNDBC1,2032,0.925
REGION1,MINLNDBC1,2033,0.925
REGION1,MINLNDBC1,2034,0.925
REGION1,MINLNDBC1,2035,0.925
REGION1,MINLNDBC1,2036,0.925
REGION1,MINLNDBC1,2037,0.925
REGION1,MINLNDBC1,2038,0.925
REGION1,MINLNDBC1,2039,0.925
REGION1,MINLNDBC1,2040,0.925
REGION1,MINLNDBC1,2041,0.925
REGION1,MINLNDBC1,2042,0.925
REGION1,MINLNDBC1,2043,0.925
REGION1,MINLNDBC1,2044,0.925
REGION1,MINLNDBC1,2045,0.925
REGION1,MINLNDBC1,2046,0.925
REGION1,MINLNDBC1,2047,0.925
REGION1,MINLNDBC1,2048,0.925
REGION1,MINLNDBC1,2049,0.925
REGION1,MINLNDBC1,2050,0.925
REGION1,MINNGS,2020,1413.612
REGION1,MINNGS,2021,1399.5
REGION1,MINNGS,2022,1386.396
REGION1,MINNGS,2023,1384.812
REGION1,MINNGS,2024,1505.3251
REGION1,MINNGS,2025,1515.996
REGION1,MINNGS,2026,1606.608
REGION1,MINNGS,2027,1609.884
REGION1,MINNGS,2028,1589.364
REGION1,MINNGS,2029,1570.716
REGION1,MINNGS,2030,1610.388
REGION1,MINNGS,2031,1543.6672
REGION1,MINNGS,2032,1475.529
REGION1,MINNGS,2033,1405.9004
REGION1,MINNGS,2034,1334.7805
REGION1,MINNGS,2035,1262.3187
REGION1,MINNGS,2036,1188.3284
REGION1,MINNGS,2037,1112.9222
REGION1,MINNGS,2038,1038.3313
REGION1,MINNGS,2039,979.3172
REGION1,MINNGS,2040,918.7125
REGION1,MINNGS,2041,857.0439
REGION1,MINNGS,2042,794.1133
REGION1,MINNGS,2043,729.4389
REGION1,MINNGS,2044,664.3048
REGION1,MINNGS,2045,597.9224
REGION1,MINNGS,2046,516.0413
REGION1,MINNGS,2047,417.4609
REGION1,MINNGS,2048,293.3964
REGION1,MINNGS,2049,167.4311
REGION1,MINPRCBC1,2020,0.6964
REGION1,MINPRCBC1,2021,0.7041
REGION1,MINPRCBC1,2022,0.704
REGION1,MINPRCBC1,2023,0.7056
REGION1,MINPRCBC1,2024,0.7065
REGION1,MINPRCBC1,2025,0.7066
REGION1,MINPRCBC1,2026,0.7069
REGION1,MINPRCBC1,2027,0.6892
REGION1,MINPRCBC1,2028,0.6897
REGION1,MINPRCBC1,2029,0.69
REGION1,MINPRCBC1,2030,0.6902
REGION1,MINPRCBC1,2031,0.6907
REGION1,MINPRCBC1,2032,0.6906
REGION1,MINPRCBC1,2033,0.6909
REGION1,MINPRCBC1,2034,0.6911
REGION1,MINPRCBC1,2035,0.6725
REGION1,MINPRCBC1,2036,0.6713
REGION1,MINPRCBC1,2037,0.6712
REGION1,MINPRCBC1,2038,0.6708
REGION1,MINPRCBC1,2039,0.6704
REGION1,MINPRCBC1,2040,0.6706
REGION1,MINPRCBC1,2041,0.671
REGION1,MINPRCBC1,2042,0.6714
REGION1,MINPRCBC1,2043,0.6717
REGION1,MINPRCBC1,2044,0.672
REGION1,MINPRCBC1,2045,0.6724
REGION1,MINPRCBC1,2046,0.6727
REGION1,MINPRCBC1,2047,0.673
REGION1,MINPRCBC1,2048,0.6733
REGION1,MINPRCBC1,2049,0.6737
REGION1,MINPRCBC1,2050,0.674
REGION1,MINURN,2028,59.3539
REGION1,MINURN,2029,117.8554
REGION1,MINURN,2030,185.5742
REGION1,MINURN,2031,426.5597
REGION1,MINURN,2032,667.5451
REGION1,MINURN,2033,908.424
REGION1,MINURN,2034,1149.4627
REGION1,MINURN,2035,1393.7793
REGION1,MINURN,2036,1634.7114
REGION1,MINURN,2037,1881.9311
REGION1,MINURN,2038,2129.9485
REGION1,MINURN,2039,2367.4759
REGION1,MINURN,2040,2599.8993
REGION1,MINURN,2041,2832.2977
REGION1,MINURN,2042,3064.6185
REGION1,MINURN,2043,3308.9437
REGION1,MINURN,2044,3541.2644
REGION1,MINURN,2045,3774.9032
REGION1,MINURN,2046,3970.1357
REGION1,MINURN,2047,4126.0061
REGION1,MINURN,2048,4126.0061
REGION1,MINURN,2049,4126.0061
REGION1,MINURN,2050,4126.0061
REGION1,PWRBIOB01,2020,5.8056
REGION1,PWRBIOB01,2021,5.8056
REGION1,PWRBIOB01,2022,5.8056
REGION1,PWRBIOB01,2023,5.8056
REGION1,PWRBIOB01,2024,5.8056
REGION1,PWRBIOB01,2025,5.8056
REGION1,PWRBIOB01,2026,5.8056
REGION1,PWRBIOB01,2027,5.8056
REGION1,PWRBIOB01,2028,5.8056
REGION1,PWRBIOB01,2029,5.8056
REGION1,PWRBIOB01,2030,5.8056
REGION1,PWRBIOB01,2031,5.8056
REGION1,PWRBIOB01,2032,5.8056
REGION1,PWRBIOB01,2033,5.8056
REGION1,PWRBIOB01,2034,5.8056
REGION1,PWRBIOB01,2035,5.8056
REGION1,PWRBIOB01,2036,5.8056
REGION1,PWRBIOB01,2037,5.8056
REGION1,PWRBIOB01,2038,5.8056
REGION1,PWRBIOB01,2039,5.8056
REGION1,PWRBIOB01,2040,5.8056
REGION1,PWRBIOB01,2041,5.8056
REGION1,PWRBIOB01,2042,5.8056
REGION1,PWRBIOB01,2043,5.8056
REGION1,PWRBIOB01,2044,5.8056
REGION1,PWRBIOB01,2045,5.8056
REGION1,PWRBIOB01,2046,5.8056
REGION1,PWRBIOB01,2047,5.8056
REGION1,PWRBIOB01,2048,5.8056
REGION1,PWRBIOB01,2049,5.8056
REGION1,PWRBIOB01,2050,5.8056
REGION1,PWRBIOB02,2020,18.186
REGION1,PWRBIOB02,2021,18.186
REGION1,PWRBIOB02,2022,18.186
REGION1,PWRBIOB02,2023,18.186
REGION1,PWRBIOB02,2024,18.186
REGION1,PWRBIOB02,2025,18.186
REGION1,PWRBIOB02,2026,18.186
REGION1,PWRBIOB02,2027,18.186
REGION1,PWRBIOB02,2028,18.186
REGION1,PWRBIOB02,2029,18.186
REGION1,PWRBIOB02,2030,18.186
REGION1,PWRBIOB02,2031,18.186
REGION1,PWRBIOB02,2032,18.186
REGION1,PWRBIOB02,2033,18.186
REGION1,PWRBIOB02,2034,18.186
REGION1,PWRBIOB02,2035,18.186
REGION1,PWRBIOB02,2036,18.186
REGION1,PWRBIOB02,2037,18.186
REGION1,PWRBIOB02,2038,18.186
REGION1,PWRBIOB02,2039,18.186
REGION1,PWRBIOB02,2040,18.186
REGION1,PWRBIOB02,2041,18.186
REGION1,PWRBIOB02,2042,18.186
REGION1,PWRBIOB02,2043,18.186
REGION1,PWRBIOB02,2044,18.186
REGION1,PWRBIOB02,2045,18.186
REGION1,PWRBIOB02,2046,18.186
REGION1,PWRBIOB02,2047,18.186
REGION1,PWRBIOB02,2048,18.186
REGION1,PWRBIOB02,2049,18.186
REGION1,PWRBIOB02,2050,18.186
REGION1,PWRBIOB03,2020,3.8905
REGION1,PWRBIOB03,2021,3.8905
REGION1,PWRBIOB03,2022,3.8905
REGION1,PWRBIOB03,2023,3.8905
REGION1,PWRBIOB03,2024,3.8905
REGION1,PWRBIOB03,2025,3.8905
REGION1,PWRBIOB03,2026,3.8905
REGION1,PWRBIOB03,2027,3.8905
REGION1,PWRBIOB03,2028,3.8905
REGION1,PWRBIOB03,2029,3.8905
REGION1,PWRBIOB03,2030,3.8905
REGION1,PWRBIOB03,2031,3.8905
REGION1,PWRBIOB03,2032,3.8905
REGION1,PWRBIOB03,2033,3.8905
REGION1,PWRBIOB03,2034,3.8905
REGION1,PWRBIOB03,2035,3.8905
REGION1,PWRBIOB03,2036,3.8905
REGION1,PWRBIOB03,2037,3.8905
REGION1,PWRBIOB03,2038,3.8905
REGION1,PWRBIOB03,2039,3.8905
REGION1,PWRBIOB03,2040,3.8905
REGION1,PWRBIOB03,2041,3.8905
REGION1,PWRBIOB03,2042,3.8905
REGION1,PWRBIOB03,2043,3.8905
REGION1,PWRBIOB03,2044,3.8905
REGION1,PWRBIOB03,2045,3.8905
REGION1,PWRBIOB03,2046,3.8905
REGION1,PWRBIOB03,2047,3.8905
REGION1,PWRBIOB03,2048,3.8905
REGION1,PWRBIOB03,2049,3.8905
REGION1,PWRBIOB03,2050,3.8905
REGION1,PWRBIOB04,2020,25.2432
REGION1,PWRBIOB04,2021,25.2432
REGION1,PWRBIOB04,2022,25.2432
REGION1,PWRBIOB04,2023,25.2432
REGION1,PWRBIOB04,2024,25.2432
REGION1,PWRBIOB04,2025,25.2432
REGION1,PWRBIOB04,2026,25.2432
REGION1,PWRBIOB04,2027,25.2432
REGION1,PWRBIOB04,2028,25.2432
REGION1,PWRBIOB04,2029,25.2432
REGION1,PWRBIOB04,2030,25.2432
REGION1,PWRBIOB04,2031,25.2432
REGION1,PWRBIOB04,2032,25.2432
REGION1,PWRBIOB04,2033,25.2432
REGION1,PWRBIOB04,2034,25.2432
REGION1,PWRBIOB04,2035,25.2432
REGION1,PWRBIOB04,2036,25.2432
REGION1,PWRBIOB04,2037,25.2432
REGION1,PWRBIOB04,2038,25.2432
REGION1,PWRBIOB04,2039,25.2432
REGION1,PWRBIOB04,2040,25.2432
REGION1,PWRBIOB04,2041,25.2432
REGION1,PWRBIOB04,2042,25.2432
REGION1,PWRBIOB04,2043,25.2432
REGION1,PWRBIOB04,2044,25.2432
REGION1,PWRBIOB04,2045,25.2432
REGION1,PWRBIOB04,2046,25.2432
REGION1,PWRBIOB04,2047,25.2432
REGION1,PWRBIOB04,2048,25.2432
REGION1,PWRBIOB04,2049,25.2432
REGION1,PWRBIOB04,2050,25.2432
REGION1,PWRBIOB05,2020,9.4097
REGION1,PWRBIOB05,2021,9.4097
REGION1,PWRBIOB05,2022,9.4097
REGION1,PWRBIOB05,2023,9.4097
REGION1,PWRBIOB05,2024,9.4097
REGION1,PWRBIOB05,2025,9.4097
REGION1,PWRBIOB05,2026,9.4097
REGION1,PWRBIOB05,2027,9.4097
REGION1,PWRBIOB05,2028,9.4097
REGION1,PWRBIOB05,2029,9.4097
REGION1,PWRBIOB05,2030,9.4097
REGION1,PWRBIOB05,2031,9.4097
REGION1,PWRBIOB05,2032,9.4097
REGION1,PWRBIOB05,2033,9.4097
REGION1,PWRBIOB05,2034,9.4097
REGION1,PWRBIOB05,2035,9.4097
REGION1,PWRBIOB05,2036,9.4097
REGION1,PWRBIOB05,2037,9.4097
REGION1,PWRBIOB05,2038,9.4097
REGION1,PWRBIOB05,2039,9.4097
REGION1,PWRBIOB05,2040,9.4097
REGION1,PWRBIOB05,2041,9.4097
REGION1,PWRBIOB05,2042,9.4097
REGION1,PWRBIOB05,2043,9.4097
REGION1,PWRBIOB05,2044,9.4097
REGION1,PWRBIOB05,2045,9.4097
REGION1,PWRBIOB05,2046,9.4097
REGION1,PWRBIOB05,2047,9.4097
REGION1,PWRBIOB05,2048,9.4097
REGION1,PWRBIOB05,2049,9.4097
REGION1,PWRBIOB05,2050,9.4097
REGION1,PWRBIOB06,2050,64.0801
REGION1,PWRHYDB01,2020,0.0469
REGION1,PWRHYDB01,2021,0.0469
REGION1,PWRHYDB01,2022,0.0469
REGION1,PWRHYDB01,2023,0.0469
REGION1,PWRHYDB01,2024,0.0469
REGION1,PWRHYDB01,2025,0.0469
REGION1,PWRHYDB01,2026,0.0469
REGION1,PWRHYDB01,2027,0.0469
REGION1,PWRHYDB01,2028,0.0469
REGION1,PWRHYDB01,2029,0.0469
REGION1,PWRHYDB01,2030,0.0469
REGION1,PWRHYDB01,2031,0.0469
REGION1,PWRHYDB01,2032,0.0469
REGION1,PWRHYDB01,2033,0.0469
REGION1,PWRHYDB01,2034,0.0469
REGION1,PWRHYDB01,2035,0.0469
REGION1,PWRHYDB01,2036,0.0469
REGION1,PWRHYDB01,2037,0.0469
REGION1,PWRHYDB01,2038,0.0469
REGION1,PWRHYDB01,2039,0.0469
REGION1,PWRHYDB01,2040,0.0469
REGION1,PWRHYDB01,2041,0.0469
REGION1,PWRHYDB01,2042,0.0469
REGION1,PWRHYDB01,2043,0.0469
REGION1,PWRHYDB01,2044,0.0469
REGION1,PWRHYDB01,2045,0.0469
REGION1,PWRHYDB01,2046,0.0469
REGION1,PWRHYDB01,2047,0.0469
REGION1,PWRHYDB01,2048,0.0469
REGION1,PWRHYDB01,2049,0.0469
REGION1,PWRHYDB01,2050,0.0469
REGION1,PWRHYDB02,2020,0.0121
REGION1,PWRHYDB02,2021,0.0121
REGION1,PWRHYDB02,2022,0.0121
REGION1,PWRHYDB02,2023,0.0121
REGION1,PWRHYDB02,2024,0.0121
REGION1,PWRHYDB02,2025,0.0121
REGION1,PWRHYDB02,2026,0.0121
REGION1,PWRHYDB02,2027,0.0121
REGION1,PWRHYDB02,2028,0.0121
REGION1,PWRHYDB02,2029,0.0121
REGION1,PWRHYDB02,2030,0.0121
REGION1,PWRHYDB02,2031,0.0121
REGION1,PWRHYDB02,2032,0.0121
REGION1,PWRHYDB02,2033,0.0121
REGION1,PWRHYDB02,2034,0.0121
REGION1,PWRHYDB02,2035,0.0121
REGION1,PWRHYDB02,2036,0.0121
REGION1,PWRHYDB02,2037,0.0121
REGION1,PWRHYDB02,2038,0.0121
REGION1,PWRHYDB02,2039,0.0121
REGION1,PWRHYDB02,2040,0.0121
REGION1,PWRHYDB02,2041,0.0121
REGION1,PWRHYDB02,2042,0.0121
REGION1,PWRHYDB02,2043,0.0121
REGION1,PWRHYDB02,2044,0.0121
REGION1,PWRHYDB02,2045,0.0121
REGION1,PWRHYDB02,2046,0.0121
REGION1,PWRHYDB02,2047,0.0121
REGION1,PWRHYDB02,2048,0.0121
REGION1,PWRHYDB02,2049,0.0121
REGION1,PWRHYDB02,2050,0.0121
REGION1,PWRHYDB03,2020,0.004
REGION1,PWRHYDB03,2021,0.004
REGION1,PWRHYDB03,2022,0.004
REGION1,PWRHYDB03,2023,0.004
REGION1,PWRHYDB03,2024,0.004
REGION1,PWRHYDB03,2025,0.004
REGION1,PWRHYDB03,2026,0.004
REGION1,PWRHYDB03,2027,0.004
REGION1,PWRHYDB03,2028,0.004
REGION1,PWRHYDB03,2029,0.004
REGION1,PWRHYDB03,2030,0.004
REGION1,PWRHYDB03,2031,0.004
REGION1,PWRHYDB03,2032,0.004
REGION1,PWRHYDB03,2033,0.004
REGION1,PWRHYDB03,2034,0.004
REGION1,PWRHYDB03,2035,0.004
REGION1,PWRHYDB03,2036,0.004
REGION1,PWRHYDB03,2037,0.004
REGION1,PWRHYDB03,2038,0.004
REGION1,PWRHYDB03,2039,0.004
REGION1,PWRHYDB03,2040,0.004
REGION1,PWRHYDB03,2041,0.004
REGION1,PWRHYDB03,2042,0.004
REGION1,PWRHYDB03,2043,0.004
REGION1,PWRHYDB03,2044,0.004
REGION1,PWRHYDB03,2045,0.004
REGION1,PWRHYDB03,2046,0.004
REGION1,PWRHYDB03,2047,0.004
REGION1,PWRHYDB03,2048,0.004
REGION1,PWRHYDB03,2049,0.004
REGION1,PWRHYDB03,2050,0.004
REGION1,PWRHYDB04,2020,0.0117
REGION1,PWRHYDB04,2021,0.0117
REGION1,PWRHYDB04,2022,0.0117
REGION1,PWRHYDB04,2023,0.0117
REGION1,PWRHYDB04,2024,0.0117
