r,t,y,AnnualVariableOperatingCost
REGION1,LNDRAPHRBC1,2024,0.0002
REGION1,LNDRAPHRBC1,2025,0.0002
REGION1,LNDRAPHRBC1,2026,0.0002
REGION1,LNDRAPHRBC1,2027,0.0002
REGION1,LNDRAPHRBC1,2028,0.0001
REGION1,LNDRAPHRBC1,2029,0.0001
REGION1,LNDRAPHRBC1,2030,0.0001
REGION1,LNDRAPHRBC1,2031,0.0001
REGION1,LNDRAPHRBC1,2032,0.0001
REGION1,LNDRAPHRBC1,2033,0.0
REGION1,LNDRAPHRBC1,2034,0.0
REGION1,LNDRAPIIBC1,2023,0.0
REGION1,LNDRAPIIBC1,2024,0.0
REGION1,LNDRAPIIBC1,2025,0.0
REGION1,LNDRAPIIBC1,2026,0.0
REGION1,LNDRAPIIBC1,2027,0.0
REGION1,LNDRAPIIBC1,2028,0.0
REGION1,LNDRAPIIBC1,2029,0.0
REGION1,LNDRAPIIBC1,2030,0.0
REGION1,LNDRAPIIBC1,2031,0.0
REGION1,LNDRAPIIBC1,2032,0.0
REGION1,LNDRAPIIBC1,2033,0.0
REGION1,LNDRAPIIBC1,2034,0.0
REGION1,LNDRAPIRBC1,2023,0.0
REGION1,LNDRAPIRBC1,2024,0.0
REGION1,LNDRAPIRBC1,2025,0.0001
REGION1,LNDRAPIRBC1,2026,0.0
REGION1,LNDRAPIRBC1,2027,0.0
REGION1,LNDRAPIRBC1,2028,0.0
REGION1,LNDRAPIRBC1,2029,0.0
REGION1,LNDRAPIRBC1,2030,0.0
REGION1,LNDRAPIRBC1,2031,0.0
REGION1,LNDRAPIRBC1,2032,0.0
REGION1,LNDRAPIRBC1,2033,0.0
REGION1,LNDRAPIRBC1,2034,0.0
REGION1,LNDRYEHIBC1,2020,0.0
REGION1,LNDRYEHIBC1,2021,0.0
REGION1,LNDRYEHIBC1,2022,0.0
REGION1,LNDRYEHIBC1,2023,0.0
REGION1,LNDRYEHIBC1,2024,0.0
REGION1,LNDRYEHIBC1,2025,0.0
REGION1,LNDRYEHIBC1,2026,0.0
REGION1,LNDRYEHIBC1,2027,0.0
REGION1,LNDRYEHIBC1,2028,0.0
REGION1,LNDRYEHIBC1,2029,0.0
REGION1,LNDRYEHIBC1,2030,0.0
REGION1,LNDRYEHIBC1,2031,0.0
REGION1,LNDRYEHIBC1,2032,0.0
REGION1,LNDRYEHIBC1,2033,0.0
REGION1,LNDRYEHRBC1,2020,0.0
REGION1,LNDRYEHRBC1,2021,0.0
REGION1,LNDRYEHRBC1,2022,0.0
REGION1,LNDRYEHRBC1,2023,0.0
REGION1,LNDRYEHRBC1,2024,0.0
REGION1,LNDRYEHRBC1,2025,0.0
REGION1,LNDRYEHRBC1,2026,0.0
REGION1,LNDRYEHRBC1,2027,0.0
REGION1,LNDRYEHRBC1,2028,0.0
REGION1,LNDRYEHRBC1,2029,0.0
REGION1,LNDRYEHRBC1,2030,0.0
REGION1,LNDRYEHRBC1,2031,0.0
REGION1,LNDRYEHRBC1,2032,0.0
REGION1,LNDRYEHRBC1,2033,0.0
REGION1,LNDRYEHRBC1,2034,0.0
REGION1,LNDRYEHRBC1,2035,0.0
REGION1,LNDRYEHRBC1,2036,0.0
REGION1,LNDRYEHRBC1,2037,0.0
REGION1,LNDRYEHRBC1,2038,0.0
REGION1,LNDRYEHRBC1,2039,0.0
REGION1,LNDRYEHRBC1,2040,0.0
REGION1,LNDRYEHRBC1,2041,0.0
REGION1,LNDRYEHRBC1,2042,0.0
REGION1,LNDRYEHRBC1,2043,0.0
REGION1,LNDRYEHRBC1,2044,0.0
REGION1,LNDRYEHRBC1,2045,0.0
REGION1,LNDRYEHRBC1,2046,0.0
REGION1,LNDRYEHRBC1,2047,0.0
REGION1,LNDRYEHRBC1,2048,0.0
REGION1,LNDRYEHRBC1,2049,0.0
REGION1,LNDRYEHRBC1,2050,0.0
REGION1,LNDRYEIRBC1,2031,0.0
REGION1,LNDRYEIRBC1,2032,0.0
REGION1,LNDRYEIRBC1,2033,0.0
REGION1,LNDRYEIRBC1,2034,0.0
REGION1,LNDRYELRBC1,2035,0.0
REGION1,LNDRYELRBC1,2036,0.0
REGION1,LNDRYELRBC1,2037,0.0
REGION1,LNDRYELRBC1,2038,0.0
REGION1,LNDWATBC1,2020,0.043
REGION1,LNDWATBC1,2021,0.043
REGION1,LNDWATBC1,2022,0.043
REGION1,LNDWATBC1,2023,0.043
REGION1,LNDWATBC1,2024,0.043
REGION1,LNDWATBC1,2025,0.043
REGION1,LNDWATBC1,2026,0.043
REGION1,LNDWATBC1,2027,0.043
REGION1,LNDWATBC1,2028,0.043
REGION1,LNDWATBC1,2029,0.043
REGION1,LNDWATBC1,2030,0.043
REGION1,LNDWATBC1,2031,0.043
REGION1,LNDWATBC1,2032,0.043
REGION1,LNDWATBC1,2033,0.043
REGION1,LNDWATBC1,2034,0.043
REGION1,LNDWATBC1,2035,0.043
REGION1,LNDWATBC1,2036,0.043
REGION1,LNDWATBC1,2037,0.043
REGION1,LNDWATBC1,2038,0.043
REGION1,LNDWATBC1,2039,0.043
REGION1,LNDWATBC1,2040,0.043
REGION1,LNDWATBC1,2041,0.043
REGION1,LNDWATBC1,2042,0.043
REGION1,LNDWATBC1,2043,0.043
REGION1,LNDWATBC1,2044,0.043
REGION1,LNDWATBC1,2045,0.043
REGION1,LNDWATBC1,2046,0.043
REGION1,LNDWATBC1,2047,0.043
REGION1,LNDWATBC1,2048,0.043
REGION1,LNDWATBC1,2049,0.043
REGION1,LNDWATBC1,2050,0.043
REGION1,LNDWHEHIBC1,2031,0.0
REGION1,LNDWHEHIBC1,2032,0.0
REGION1,LNDWHEHIBC1,2033,0.0
REGION1,LNDWHEHIBC1,2034,0.0
REGION1,LNDWHEHRBC1,2020,0.0001
REGION1,LNDWHEHRBC1,2021,0.0001
REGION1,LNDWHEHRBC1,2022,0.0001
REGION1,LNDWHEHRBC1,2023,0.0001
REGION1,LNDWHEHRBC1,2024,0.0001
REGION1,LNDWHEHRBC1,2025,0.0001
REGION1,LNDWHEHRBC1,2026,0.0001
REGION1,LNDWHEHRBC1,2027,0.0001
REGION1,LNDWHEHRBC1,2028,0.0001
REGION1,LNDWHEHRBC1,2029,0.0001
REGION1,LNDWHEHRBC1,2030,0.0001
REGION1,LNDWHEHRBC1,2031,0.0001
REGION1,LNDWHEHRBC1,2032,0.0001
REGION1,LNDWHEHRBC1,2033,0.0001
REGION1,LNDWHEHRBC1,2034,0.0001
REGION1,LNDWHEHRBC1,2035,0.0001
REGION1,LNDWHEHRBC1,2036,0.0001
REGION1,LNDWHEHRBC1,2037,0.0001
REGION1,LNDWHEHRBC1,2038,0.0001
REGION1,LNDWHEHRBC1,2039,0.0001
REGION1,LNDWHEHRBC1,2040,0.0001
REGION1,LNDWHEHRBC1,2041,0.0001
REGION1,LNDWHEHRBC1,2042,0.0001
REGION1,LNDWHEHRBC1,2043,0.0001
REGION1,LNDWHEHRBC1,2044,0.0001
REGION1,LNDWHEHRBC1,2045,0.0001
REGION1,LNDWHEHRBC1,2046,0.0001
REGION1,LNDWHEHRBC1,2047,0.0001
REGION1,LNDWHEHRBC1,2048,0.0001
REGION1,LNDWHEHRBC1,2049,0.0001
REGION1,LNDWHEHRBC1,2050,0.0001
REGION1,LNDWHEIIBC1,2031,0.0
REGION1,LNDWHEIIBC1,2032,0.0
REGION1,LNDWHEIIBC1,2033,0.0
REGION1,LNDWHEIIBC1,2034,0.0
REGION1,LNDWHEIRBC1,2031,0.0
REGION1,LNDWHEIRBC1,2032,0.0
REGION1,LNDWHEIRBC1,2033,0.0
REGION1,LNDWHEIRBC1,2034,0.0
REGION1,MINLNDBC1,2020,0.925
REGION1,MINLNDBC1,2021,0.925
REGION1,MINLNDBC1,2022,0.925
REGION1,MINLNDBC1,2023,0.925
REGION1,MINLNDBC1,2024,0.925
REGION1,MINLNDBC1,2025,0.925
REGION1,MINLNDBC1,2026,0.925
REGION1,MINLNDBC1,2027,0.925
REGION1,MINLNDBC1,2028,0.925
REGION1,MINLNDBC1,2029,0.925
REGION1,MINLNDBC1,2030,0.925
REGION1,MINLNDBC1,2031,0.925
REGION1,MINLNDBC1,2032,0.925
REGION1,MINLNDBC1,2033,0.925
REGION1,MINLNDBC1,2034,0.925
REGION1,MINLNDBC1,2035,0.925
REGION1,MINLNDBC1,2036,0.925
REGION1,MINLNDBC1,2037,0.925
REGION1,MINLNDBC1,2038,0.925
REGION1,MINLNDBC1,2039,0.925
REGION1,MINLNDBC1,2040,0.925
REGION1,MINLNDBC1,2041,0.925
REGION1,MINLNDBC1,2042,0.925
REGION1,MINLNDBC1,2043,0.925
REGION1,MINLNDBC1,2044,0.925
REGION1,MINLNDBC1,2045,0.925
REGION1,MINLNDBC1,2046,0.925
REGION1,MINLNDBC1,2047,0.925
REGION1,MINLNDBC1,2048,0.925
REGION1,MINLNDBC1,2049,0.925
REGION1,MINLNDBC1,2050,0.925
REGION1,MINNGS,2020,1413.612
REGION1,MINNGS,2021,1399.5
REGION1,MINNGS,2022,1386.396
REGION1,MINNGS,2023,1384.812
REGION1,MINNGS,2024,1428.444
REGION1,MINNGS,2025,1515.996
REGION1,MINNGS,2026,1643.76
REGION1,MINNGS,2027,1683.18
REGION1,MINNGS,2028,1697.832
REGION1,MINNGS,2029,1713.384
REGION1,MINNGS,2030,1787.364
REGION1,MINNGS,2031,1907.0625
REGION1,MINNGS,2032,1993.4302
REGION1,MINNGS,2033,2012.919
REGION1,MINNGS,2034,2033.6706
REGION1,MINNGS,2035,2058.0499
REGION1,MINNGS,2036,2083.0376
REGION1,MINNGS,2037,2104.1681
REGION1,MINNGS,2038,2126.3196
REGION1,MINNGS,2039,2149.5942
REGION1,MINNGS,2040,2173.2725
REGION1,MINNGS,2041,2308.0259
REGION1,MINNGS,2042,2358.1618
REGION1,MINNGS,2043,2408.8057
REGION1,MINNGS,2044,2459.9576
REGION1,MINNGS,2045,2511.6134
REGION1,MINNGS,2046,2563.7771
REGION1,MINNGS,2047,2616.4529
REGION1,MINNGS,2048,2669.6324
REGION1,MINNGS,2049,2723.3241
REGION1,MINNGS,2050,2777.5238
REGION1,MINPRCBC1,2020,0.6964
REGION1,MINPRCBC1,2021,0.7041
REGION1,MINPRCBC1,2022,0.704
REGION1,MINPRCBC1,2023,0.7056
REGION1,MINPRCBC1,2024,0.7065
REGION1,MINPRCBC1,2025,0.7066
REGION1,MINPRCBC1,2026,0.7069
REGION1,MINPRCBC1,2027,0.6892
REGION1,MINPRCBC1,2028,0.6897
REGION1,MINPRCBC1,2029,0.69
REGION1,MINPRCBC1,2030,0.6902
REGION1,MINPRCBC1,2031,0.6907
REGION1,MINPRCBC1,2032,0.6906
REGION1,MINPRCBC1,2033,0.6909
REGION1,MINPRCBC1,2034,0.6911
REGION1,MINPRCBC1,2035,0.6725
REGION1,MINPRCBC1,2036,0.6713
REGION1,MINPRCBC1,2037,0.6712
REGION1,MINPRCBC1,2038,0.6708
REGION1,MINPRCBC1,2039,0.6704
REGION1,MINPRCBC1,2040,0.6706
REGION1,MINPRCBC1,2041,0.671
REGION1,MINPRCBC1,2042,0.6714
REGION1,MINPRCBC1,2043,0.6717
REGION1,MINPRCBC1,2044,0.672
REGION1,MINPRCBC1,2045,0.6724
REGION1,MINPRCBC1,2046,0.6727
REGION1,MINPRCBC1,2047,0.673
REGION1,MINPRCBC1,2048,0.6733
REGION1,MINPRCBC1,2049,0.6737
REGION1,MINPRCBC1,2050,0.674
REGION1,PWRBIOB01,2020,5.8056
REGION1,PWRBIOB01,2021,5.8056
REGION1,PWRBIOB01,2022,5.8056
REGION1,PWRBIOB01,2023,5.8056
REGION1,PWRBIOB01,2024,5.8056
REGION1,PWRBIOB01,2025,5.8056
REGION1,PWRBIOB01,2026,5.8056
REGION1,PWRBIOB01,2027,5.8056
REGION1,PWRBIOB02,2020,18.186
REGION1,PWRBIOB02,2021,18.186
REGION1,PWRBIOB02,2022,18.186
REGION1,PWRBIOB02,2023,18.186
REGION1,PWRBIOB02,2024,18.186
REGION1,PWRBIOB02,2025,18.186
REGION1,PWRBIOB02,2026,18.186
REGION1,PWRBIOB02,2027,18.186
REGION1,PWRBIOB03,2020,3.8905
REGION1,PWRBIOB03,2021,3.8905
REGION1,PWRBIOB03,2022,3.8905
REGION1,PWRBIOB03,2023,3.8905
REGION1,PWRBIOB03,2024,3.8905
REGION1,PWRBIOB03,2025,3.8905
REGION1,PWRBIOB03,2026,3.8905
REGION1,PWRBIOB03,2027,3.8905
REGION1,PWRBIOB04,2020,25.2432
REGION1,PWRBIOB04,2021,25.2432
REGION1,PWRBIOB04,2022,25.2432
REGION1,PWRBIOB04,2023,25.2432
REGION1,PWRBIOB04,2024,25.2432
REGION1,PWRBIOB04,2025,6.5802
REGION1,PWRBIOB04,2026,25.2432
REGION1,PWRBIOB04,2027,25.2432
REGION1,PWRBIOB05,2020,9.4097
REGION1,PWRBIOB05,2021,9.4097
REGION1,PWRBIOB05,2022,9.4097
REGION1,PWRBIOB05,2023,9.4097
REGION1,PWRBIOB05,2024,9.4097
REGION1,PWRBIOB05,2025,6.4569
REGION1,PWRBIOB05,2026,9.4097
REGION1,PWRBIOB05,2027,9.4097
REGION1,PWRHYDB01,2020,0.0469
REGION1,PWRHYDB01,2021,0.0469
REGION1,PWRHYDB01,2022,0.0469
REGION1,PWRHYDB01,2023,0.0469
REGION1,PWRHYDB01,2024,0.0469
REGION1,PWRHYDB01,2025,0.0469
REGION1,PWRHYDB01,2026,0.0469
REGION1,PWRHYDB01,2027,0.0469
REGION1,PWRHYDB01,2028,0.0469
REGION1,PWRHYDB01,2029,0.0469
REGION1,PWRHYDB01,2030,0.0469
REGION1,PWRHYDB01,2031,0.0469
REGION1,PWRHYDB01,2032,0.0469
REGION1,PWRHYDB01,2033,0.0469
REGION1,PWRHYDB01,2034,0.0469
REGION1,PWRHYDB01,2035,0.0469
REGION1,PWRHYDB01,2036,0.0469
REGION1,PWRHYDB01,2037,0.0469
REGION1,PWRHYDB01,2038,0.0469
REGION1,PWRHYDB01,2039,0.0469
REGION1,PWRHYDB01,2040,0.0469
REGION1,PWRHYDB01,2041,0.0469
REGION1,PWRHYDB01,2042,0.0469
REGION1,PWRHYDB01,2043,0.0469
REGION1,PWRHYDB01,2044,0.0469
REGION1,PWRHYDB01,2045,0.0469
REGION1,PWRHYDB01,2046,0.0469
REGION1,PWRHYDB01,2047,0.0469
REGION1,PWRHYDB01,2048,0.0469
REGION1,PWRHYDB01,2049,0.0469
REGION1,PWRHYDB01,2050,0.0469
REGION1,PWRHYDB02,2020,0.0121
REGION1,PWRHYDB02,2021,0.0121
REGION1,PWRHYDB02,2022,0.0121
REGION1,PWRHYDB02,2023,0.0121
REGION1,PWRHYDB02,2024,0.0121
REGION1,PWRHYDB02,2025,0.0121
REGION1,PWRHYDB02,2026,0.0121
REGION1,PWRHYDB02,2027,0.0121
REGION1,PWRHYDB02,2028,0.0121
REGION1,PWRHYDB02,2029,0.0121
REGION1,PWRHYDB02,2030,0.0121
REGION1,PWRHYDB02,2031,0.0121
REGION1,PWRHYDB02,2032,0.0121
REGION1,PWRHYDB02,2033,0.0121
REGION1,PWRHYDB02,2034,0.0121
REGION1,PWRHYDB02,2035,0.0121
REGION1,PWRHYDB02,2036,0.0121
REGION1,PWRHYDB02,2037,0.0121
REGION1,PWRHYDB02,2038,0.0121
REGION1,PWRHYDB02,2039,0.0121
REGION1,PWRHYDB02,2040,0.0121
REGION1,PWRHYDB02,2041,0.0121
REGION1,PWRHYDB02,2042,0.0121
REGION1,PWRHYDB02,2043,0.0121
REGION1,PWRHYDB02,2044,0.0121
REGION1,PWRHYDB02,2045,0.0121
REGION1,PWRHYDB02,2046,0.0121
REGION1,PWRHYDB02,2047,0.0121
REGION1,PWRHYDB02,2048,0.0121
REGION1,PWRHYDB02,2049,0.0121
REGION1,PWRHYDB02,2050,0.0121
REGION1,PWRHYDB03,2020,0.004
REGION1,PWRHYDB03,2021,0.004
REGION1,PWRHYDB03,2022,0.004
REGION1,PWRHYDB03,2023,0.004
REGION1,PWRHYDB03,2024,0.004
REGION1,PWRHYDB03,2025,0.004
REGION1,PWRHYDB03,2026,0.004
REGION1,PWRHYDB03,2027,0.004
REGION1,PWRHYDB03,2028,0.004
REGION1,PWRHYDB03,2029,0.004
REGION1,PWRHYDB03,2030,0.004
REGION1,PWRHYDB03,2031,0.004
REGION1,PWRHYDB03,2032,0.004
REGION1,PWRHYDB03,2033,0.004
REGION1,PWRHYDB03,2034,0.004
REGION1,PWRHYDB03,2035,0.004
REGION1,PWRHYDB03,2036,0.004
REGION1,PWRHYDB03,2037,0.004
REGION1,PWRHYDB03,2038,0.004
REGION1,PWRHYDB03,2039,0.004
REGION1,PWRHYDB03,2040,0.004
REGION1,PWRHYDB03,2041,0.004
REGION1,PWRHYDB03,2042,0.004
REGION1,PWRHYDB03,2043,0.004
REGION1,PWRHYDB03,2044,0.004
REGION1,PWRHYDB03,2045,0.004
REGION1,PWRHYDB03,2046,0.004
REGION1,PWRHYDB03,2047,0.004
REGION1,PWRHYDB03,2048,0.004
REGION1,PWRHYDB03,2049,0.004
REGION1,PWRHYDB03,2050,0.004
REGION1,PWRHYDB04,2020,0.0117
REGION1,PWRHYDB04,2021,0.0117
REGION1,PWRHYDB04,2022,0.0117
REGION1,PWRHYDB04,2023,0.0117
REGION1,PWRHYDB04,2024,0.0117
REGION1,PWRHYDB04,2025,0.0117
REGION1,PWRHYDB04,2026,0.0117
REGION1,PWRHYDB04,2027,0.0117
REGION1,PWRHYDB04,2028,0.0117
REGION1,PWRHYDB04,2029,0.0117
REGION1,PWRHYDB04,2030,0.0117
REGION1,PWRHYDB04,2031,0.0117
REGION1,PWRHYDB04,2032,0.0117
REGION1,PWRHYDB04,2033,0.0117
REGION1,PWRHYDB04,2034,0.0117
REGION1,PWRHYDB04,2035,0.0117
REGION1,PWRHYDB04,2036,0.0117
REGION1,PWRHYDB04,2037,0.0117
REGION1,PWRHYDB04,2038,0.0117
REGION1,PWRHYDB04,2039,0.0117
REGION1,PWRHYDB04,2040,0.0117
REGION1,PWRHYDB04,2041,0.0117
REGION1,PWRHYDB04,2042,0.0117
REGION1,PWRHYDB04,2043,0.0117
REGION1,PWRHYDB04,2044,0.0117
REGION1,PWRHYDB04,2045,0.0117
REGION1,PWRHYDB04,2046,0.0117
REGION1,PWRHYDB04,2047,0.0117
REGION1,PWRHYDB04,2048,0.0117
REGION1,PWRHYDB04,2049,0.0117
REGION1,PWRHYDB04,2050,0.0117
REGION1,PWRHYDB05,2020,0.0007
REGION1,PWRHYDB05,2021,0.0007
REGION1,PWRHYDB05,2022,0.0007
REGION1,PWRHYDB05,2023,0.0007
REGION1,PWRHYDB05,2024,0.0007
REGION1,PWRHYDB05,2025,0.0007
REGION1,PWRHYDB05,2026,0.0007
REGION1,PWRHYDB05,2027,0.0007
REGION1,PWRHYDB05,2028,0.0007
REGION1,PWRHYDB05,2029,0.0007
REGION1,PWRHYDB05,2030,0.0007
REGION1,PWRHYDB05,2031,0.0007
REGION1,PWRHYDB05,2032,0.0007
REGION1,PWRHYDB05,2033,0.0007
REGION1,PWRHYDB05,2034,0.0007
REGION1,PWRHYDB05,2035,0.0007
REGION1,PWRHYDB05,2036,0.0007
REGION1,PWRHYDB05,2037,0.0007
REGION1,PWRHYDB05,2038,0.0007
REGION1,PWRHYDB05,2039,0.0007
REGION1,PWRHYDB05,2040,0.0007
REGION1,PWRHYDB05,2041,0.0007
REGION1,PWRHYDB05,2042,0.0007
REGION1,PWRHYDB05,2043,0.0007
REGION1,PWRHYDB05,2044,0.0007
REGION1,PWRHYDB05,2045,0.0007
REGION1,PWRHYDB05,2046,0.0007
REGION1,PWRHYDB05,2047,0.0007
REGION1,PWRHYDB05,2048,0.0007
REGION1,PWRHYDB05,2049,0.0007
REGION1,PWRHYDB05,2050,0.0007
REGION1,PWRHYDB06,2020,0.0266
REGION1,PWRHYDB06,2021,0.0266
REGION1,PWRHYDB06,2022,0.0266
REGION1,PWRHYDB06,2023,0.0266
REGION1,PWRHYDB06,2024,0.0266
REGION1,PWRHYDB06,2025,0.0266
REGION1,PWRHYDB06,2026,0.0266
REGION1,PWRHYDB06,2027,0.0266
REGION1,PWRHYDB06,2028,0.0266
REGION1,PWRHYDB06,2029,0.0266
REGION1,PWRHYDB06,2030,0.0266
REGION1,PWRHYDB06,2031,0.0266
REGION1,PWRHYDB06,2032,0.0266
REGION1,PWRHYDB06,2033,0.0266
REGION1,PWRHYDB06,2034,0.0266
REGION1,PWRHYDB06,2035,0.0266
REGION1,PWRHYDB06,2036,0.0266
REGION1,PWRHYDB06,2037,0.0266
REGION1,PWRHYDB06,2038,0.0266
REGION1,PWRHYDB06,2039,0.0266
REGION1,PWRHYDB06,2040,0.0266
REGION1,PWRHYDB06,2041,0.0266
REGION1,PWRHYDB06,2042,0.0266
REGION1,PWRHYDB06,2043,0.0266
REGION1,PWRHYDB06,2044,0.0266
REGION1,PWRHYDB06,2045,0.0266
REGION1,PWRHYDB06,2046,0.0266
REGION1,PWRHYDB06,2047,0.0266
REGION1,PWRHYDB06,2048,0.0266
REGION1,PWRHYDB06,2049,0.0266
REGION1,PWRHYDB06,2050,0.0266
REGION1,PWRHYDB07,2020,0.0006
REGION1,PWRHYDB07,2021,0.0006
REGION1,PWRHYDB07,2022,0.0006
REGION1,PWRHYDB07,2023,0.0006
REGION1,PWRHYDB07,2024,0.0006
REGION1,PWRHYDB07,2025,0.0006
REGION1,PWRHYDB07,2026,0.0006
REGION1,PWRHYDB07,2027,0.0006
REGION1,PWRHYDB07,2028,0.0006
REGION1,PWRHYDB07,2029,0.0006
REGION1,PWRHYDB07,2030,0.0006
REGION1,PWRHYDB07,2031,0.0006
REGION1,PWRHYDB07,2032,0.0006
REGION1,PWRHYDB07,2033,0.0006
REGION1,PWRHYDB07,2034,0.0006
REGION1,PWRHYDB07,2035,0.0006
REGION1,PWRHYDB07,2036,0.0006
REGION1,PWRHYDB07,2037,0.0006
REGION1,PWRHYDB07,2038,0.0006
REGION1,PWRHYDB07,2039,0.0006
REGION1,PWRHYDB07,2040,0.0006
REGION1,PWRHYDB07,2041,0.0006
REGION1,PWRHYDB07,2042,0.0006
REGION1,PWRHYDB07,2043,0.0006
REGION1,PWRHYDB07,2044,0.0006
REGION1,PWRHYDB07,2045,0.0006
REGION1,PWRHYDB07,2046,0.0006
REGION1,PWRHYDB07,2047,0.0006
REGION1,PWRHYDB07,2048,0.0006
REGION1,PWRHYDB07,2049,0.0006
REGION1,PWRHYDB07,2050,0.0006
REGION1,PWRHYDB08,2020,0.0092
REGION1,PWRHYDB08,2021,0.0092
REGION1,PWRHYDB08,2022,0.0092
REGION1,PWRHYDB08,2023,0.0092
REGION1,PWRHYDB08,2024,0.0092
REGION1,PWRHYDB08,2025,0.0092
REGION1,PWRHYDB08,2026,0.0092
REGION1,PWRHYDB08,2027,0.0092
REGION1,PWRHYDB08,2028,0.0092
REGION1,PWRHYDB08,2029,0.0092
REGION1,PWRHYDB08,2030,0.0092
REGION1,PWRHYDB08,2031,0.0092
REGION1,PWRHYDB08,2032,0.0092
REGION1,PWRHYDB08,2033,0.0092
REGION1,PWRHYDB08,2034,0.0092
REGION1,PWRHYDB08,2035,0.0092
REGION1,PWRHYDB08,2036,0.0092
REGION1,PWRHYDB08,2037,0.0092
REGION1,PWRHYDB08,2038,0.0092
REGION1,PWRHYDB08,2039,0.0092
REGION1,PWRHYDB08,2040,0.0092
REGION1,PWRHYDB08,2041,0.0092
REGION1,PWRHYDB08,2042,0.0092
REGION1,PWRHYDB08,2043,0.0092
REGION1,PWRHYDB08,2044,0.0092
REGION1,PWRHYDB08,2045,0.0092
REGION1,PWRHYDB08,2046,0.0092
REGION1,PWRHYDB08,2047,0.0092
REGION1,PWRHYDB08,2048,0.0092
REGION1,PWRHYDB08,2049,0.0092
REGION1,PWRHYDB08,2050,0.0092
REGION1,PWRHYDB09,2020,0.0332
REGION1,PWRHYDB09,2021,0.0332
REGION1,PWRHYDB09,2022,0.0332
REGION1,PWRHYDB09,2023,0.0332
REGION1,PWRHYDB09,2024,0.0332
REGION1,PWRHYDB09,2025,0.0332
REGION1,PWRHYDB09,2026,0.0332
REGION1,PWRHYDB09,2027,0.0332
REGION1,PWRHYDB09,2028,0.0332
REGION1,PWRHYDB09,2029,0.0332
REGION1,PWRHYDB09,2030,0.0332
REGION1,PWRHYDB09,2031,0.0332
REGION1,PWRHYDB09,2032,0.0332
REGION1,PWRHYDB09,2033,0.0332
REGION1,PWRHYDB09,2034,0.0332
REGION1,PWRHYDB09,2035,0.0332
REGION1,PWRHYDB09,2036,0.0332
REGION1,PWRHYDB09,2037,0.0332
REGION1,PWRHYDB09,2038,0.0332
REGION1,PWRHYDB09,2039,0.0332
REGION1,PWRHYDB09,2040,0.0332
REGION1,PWRHYDB09,2041,0.0332
REGION1,PWRHYDB09,2042,0.0332
REGION1,PWRHYDB09,2043,0.0332
REGION1,PWRHYDB09,2044,0.0332
REGION1,PWRHYDB09,2045,0.0332
REGION1,PWRHYDB09,2046,0.0332
REGION1,PWRHYDB09,2047,0.0332
REGION1,PWRHYDB09,2048,0.0332
REGION1,PWRHYDB09,2049,0.0332
REGION1,PWRHYDB09,2050,0.0332
REGION1,PWRHYDB10,2020,0.0302
REGION1,PWRHYDB10,2021,0.0302
REGION1,PWRHYDB10,2022,0.0302
REGION1,PWRHYDB10,2023,0.0302
REGION1,PWRHYDB10,2024,0.0302
REGION1,PWRHYDB10,2025,0.0302
REGION1,PWRHYDB10,2026,0.0302
REGION1,PWRHYDB10,2027,0.0302
REGION1,PWRHYDB10,2028,0.0302
REGION1,PWRHYDB10,2029,0.0302
REGION1,PWRHYDB10,2030,0.0302
REGION1,PWRHYDB10,2031,0.0302
REGION1,PWRHYDB10,2032,0.0302
REGION1,PWRHYDB10,2033,0.0302
REGION1,PWRHYDB10,2034,0.0302
REGION1,PWRHYDB10,2035,0.0302
REGION1,PWRHYDB10,2036,0.0302
REGION1,PWRHYDB10,2037,0.0302
REGION1,PWRHYDB10,2038,0.0302
REGION1,PWRHYDB10,2039,0.0302
REGION1,PWRHYDB10,2040,0.0302
REGION1,PWRHYDB10,2041,0.0302
REGION1,PWRHYDB10,2042,0.0302
REGION1,PWRHYDB10,2043,0.0302
REGION1,PWRHYDB10,2044,0.0302
REGION1,PWRHYDB10,2045,0.0302
REGION1,PWRHYDB10,2046,0.0302
REGION1,PWRHYDB10,2047,0.0302
REGION1,PWRHYDB10,2048,0.0302
REGION1,PWRHYDB10,2049,0.0302
REGION1,PWRHYDB10,2050,0.0302
REGION1,PWRHYDB11,2020,0.0126
REGION1,PWRHYDB11,2021,0.0126
REGION1,PWRHYDB11,2022,0.0126
REGION1,PWRHYDB11,2023,0.0126
REGION1,PWRHYDB11,2024,0.0126
REGION1,PWRHYDB11,2025,0.0126
REGION1,PWRHYDB11,2026,0.0126
REGION1,PWRHYDB11,2027,0.0126
REGION1,PWRHYDB11,2028,0.0126
REGION1,PWRHYDB11,2029,0.0126
REGION1,PWRHYDB11,2030,0.0126
REGION1,PWRHYDB11,2031,0.0126
REGION1,PWRHYDB11,2032,0.0126
REGION1,PWRHYDB11,2033,0.0126
REGION1,PWRHYDB11,2034,0.0126
REGION1,PWRHYDB11,2035,0.0126
REGION1,PWRHYDB11,2036,0.0126
REGION1,PWRHYDB11,2037,0.0126
REGION1,PWRHYDB11,2038,0.0126
REGION1,PWRHYDB11,2039,0.0126
REGION1,PWRHYDB11,2040,0.0126
REGION1,PWRHYDB11,2041,0.0126
REGION1,PWRHYDB11,2042,0.0126
REGION1,PWRHYDB11,2043,0.0126
REGION1,PWRHYDB11,2044,0.0126
