r,t,f,y,UseByTechnologyAnnual
REGION1,DEMPWRSURBC1,WTRSURBC1,2040,21.8119
REGION1,DEMPWRSURBC1,WTRSURBC1,2041,23.4101
REGION1,DEMPWRSURBC1,WTRSURBC1,2042,25.0079
REGION1,DEMPWRSURBC1,WTRSURBC1,2043,26.6991
REGION1,DEMPWRSURBC1,WTRSURBC1,2044,28.2968
REGION1,DEMPWRSURBC1,WTRSURBC1,2045,29.9048
REGION1,DEMPWRSURBC1,WTRSURBC1,2046,30.9375
REGION1,DEMPWRSURBC1,WTRSURBC1,2047,31.9693
REGION1,DEMPWRSURBC1,WTRSURBC1,2048,31.9115
REGION1,DEMPWRSURBC1,WTRSURBC1,2049,31.8537
REGION1,DEMPWRSURBC1,WTRSURBC1,2050,31.7286
REGION1,DEMPWRURN,URN,2028,136.4209
REGION1,DEMPWRURN,URN,2029,265.0588
REGION1,DEMPWRURN,URN,2030,393.6967
REGION1,DEMPWRURN,URN,2031,522.4012
REGION1,DEMPWRURN,URN,2032,651.0724
REGION1,DEMPWRURN,URN,2033,779.677
REGION1,DEMPWRURN,URN,2034,908.3482
REGION1,DEMPWRURN,URN,2035,1039.1346
REGION1,DEMPWRURN,URN,2036,1167.7725
REGION1,DEMPWRURN,URN,2037,1296.1588
REGION1,DEMPWRURN,URN,2038,1425.4172
REGION1,DEMPWRURN,URN,2039,1552.7436
REGION1,DEMPWRURN,URN,2040,1676.8158
REGION1,DEMPWRURN,URN,2041,1800.9045
REGION1,DEMPWRURN,URN,2042,1924.9446
REGION1,DEMPWRURN,URN,2043,2056.5195
REGION1,DEMPWRURN,URN,2044,2180.5597
REGION1,DEMPWRURN,URN,2045,2305.4235
REGION1,DEMPWRURN,URN,2046,2388.7285
REGION1,DEMPWRURN,URN,2047,2471.9689
REGION1,DEMPWRURN,URN,2048,2471.9689
REGION1,DEMPWRURN,URN,2049,2471.9689
REGION1,DEMPWRURN,URN,2050,2471.9689
REGION1,DEMPWRWND,WND,2020,153.7001
REGION1,DEMPWRWND,WND,2021,166.9699
REGION1,DEMPWRWND,WND,2022,179.833
REGION1,DEMPWRWND,WND,2023,193.768
REGION1,DEMPWRWND,WND,2024,224.6478
REGION1,DEMPWRWND,WND,2025,224.6478
REGION1,DEMPWRWND,WND,2026,230.3478
REGION1,DEMPWRWND,WND,2027,230.3478
REGION1,DEMPWRWND,WND,2028,230.3478
REGION1,DEMPWRWND,WND,2029,230.3478
REGION1,DEMPWRWND,WND,2030,230.3478
REGION1,DEMPWRWND,WND,2031,230.3478
REGION1,DEMPWRWND,WND,2032,230.3478
REGION1,DEMPWRWND,WND,2033,230.3478
REGION1,DEMPWRWND,WND,2034,230.3478
REGION1,DEMPWRWND,WND,2035,228.0368
REGION1,DEMPWRWND,WND,2036,228.0368
REGION1,DEMPWRWND,WND,2037,223.6749
REGION1,DEMPWRWND,WND,2038,218.0469
REGION1,DEMPWRWND,WND,2039,214.3002
REGION1,DEMPWRWND,WND,2040,214.3002
REGION1,DEMPWRWND,WND,2041,214.3002
REGION1,DEMPWRWND,WND,2042,214.3002
REGION1,DEMPWRWND,WND,2043,206.1696
REGION1,DEMPWRWND,WND,2044,206.1696
REGION1,DEMPWRWND,WND,2045,205.2759
REGION1,DEMPWRWND,WND,2046,205.2759
REGION1,DEMPWRWND,WND,2047,205.2759
REGION1,DEMPWRWND,WND,2048,205.2759
REGION1,DEMPWRWND,WND,2049,205.2759
REGION1,DEMPWRWND,WND,2050,205.2759
REGION1,DEMRESBIO,BIO,2020,12.98
REGION1,DEMRESBIO,BIO,2021,13.23
REGION1,DEMRESBIO,BIO,2022,13.45
REGION1,DEMRESBIO,BIO,2023,13.72
REGION1,DEMRESBIO,BIO,2024,14.0
REGION1,DEMRESBIO,BIO,2025,14.26
REGION1,DEMRESBIO,BIO,2026,13.69
REGION1,DEMRESBIO,BIO,2027,13.12
REGION1,DEMRESBIO,BIO,2028,12.55
REGION1,DEMRESBIO,BIO,2029,11.98
REGION1,DEMRESBIO,BIO,2030,11.41
REGION1,DEMRESBIO,BIO,2031,10.84
REGION1,DEMRESBIO,BIO,2032,10.27
REGION1,DEMRESBIO,BIO,2033,9.7
REGION1,DEMRESBIO,BIO,2034,9.13
REGION1,DEMRESBIO,BIO,2035,8.56
REGION1,DEMRESBIO,BIO,2036,7.99
REGION1,DEMRESBIO,BIO,2037,7.42
REGION1,DEMRESBIO,BIO,2038,6.85
REGION1,DEMRESBIO,BIO,2039,6.27
REGION1,DEMRESBIO,BIO,2040,5.7
REGION1,DEMRESBIO,BIO,2041,5.13
REGION1,DEMRESBIO,BIO,2042,4.56
REGION1,DEMRESBIO,BIO,2043,3.99
REGION1,DEMRESBIO,BIO,2044,3.42
REGION1,DEMRESBIO,BIO,2045,2.85
REGION1,DEMRESBIO,BIO,2046,2.28
REGION1,DEMRESBIO,BIO,2047,1.71
REGION1,DEMRESBIO,BIO,2048,1.14
REGION1,DEMRESBIO,BIO,2049,0.57
REGION1,DEMRESELCB02,ELCB02,2020,74.47
REGION1,DEMRESELCB02,ELCB02,2021,76.13
REGION1,DEMRESELCB02,ELCB02,2022,77.71
REGION1,DEMRESELCB02,ELCB02,2023,79.46
REGION1,DEMRESELCB02,ELCB02,2024,81.07
REGION1,DEMRESELCB02,ELCB02,2025,82.68
REGION1,DEMRESELCB02,ELCB02,2026,84.62
REGION1,DEMRESELCB02,ELCB02,2027,86.57
REGION1,DEMRESELCB02,ELCB02,2028,88.51
REGION1,DEMRESELCB02,ELCB02,2029,90.45
REGION1,DEMRESELCB02,ELCB02,2030,92.39
REGION1,DEMRESELCB02,ELCB02,2031,94.34
REGION1,DEMRESELCB02,ELCB02,2032,96.28
REGION1,DEMRESELCB02,ELCB02,2033,98.22
REGION1,DEMRESELCB02,ELCB02,2034,100.16
REGION1,DEMRESELCB02,ELCB02,2035,102.11
REGION1,DEMRESELCB02,ELCB02,2036,104.05
REGION1,DEMRESELCB02,ELCB02,2037,105.99
REGION1,DEMRESELCB02,ELCB02,2038,107.94
REGION1,DEMRESELCB02,ELCB02,2039,109.88
REGION1,DEMRESELCB02,ELCB02,2040,111.82
REGION1,DEMRESELCB02,ELCB02,2041,113.76
REGION1,DEMRESELCB02,ELCB02,2042,115.71
REGION1,DEMRESELCB02,ELCB02,2043,117.65
REGION1,DEMRESELCB02,ELCB02,2044,119.59
REGION1,DEMRESELCB02,ELCB02,2045,121.53
REGION1,DEMRESELCB02,ELCB02,2046,123.48
REGION1,DEMRESELCB02,ELCB02,2047,125.42
REGION1,DEMRESELCB02,ELCB02,2048,127.36
REGION1,DEMRESELCB02,ELCB02,2049,129.31
REGION1,DEMRESELCB02,ELCB02,2050,131.25
REGION1,DEMRESKER,KER,2020,0.84
REGION1,DEMRESKER,KER,2021,0.85
REGION1,DEMRESKER,KER,2022,0.86
REGION1,DEMRESKER,KER,2023,0.87
REGION1,DEMRESKER,KER,2024,0.87
REGION1,DEMRESKER,KER,2025,0.87
REGION1,DEMRESKER,KER,2026,0.88
REGION1,DEMRESKER,KER,2027,0.88
REGION1,DEMRESKER,KER,2028,0.88
REGION1,DEMRESKER,KER,2029,0.88
REGION1,DEMRESKER,KER,2030,0.88
REGION1,DEMRESKER,KER,2031,0.88
REGION1,DEMRESKER,KER,2032,0.88
REGION1,DEMRESKER,KER,2033,0.88
REGION1,DEMRESKER,KER,2034,0.88
REGION1,DEMRESKER,KER,2035,0.88
REGION1,DEMRESKER,KER,2036,0.88
REGION1,DEMRESKER,KER,2037,0.87
REGION1,DEMRESKER,KER,2038,0.87
REGION1,DEMRESKER,KER,2039,0.87
REGION1,DEMRESKER,KER,2040,0.86
REGION1,DEMRESNGS,NGS,2020,81.96
REGION1,DEMRESNGS,NGS,2021,83.29
REGION1,DEMRESNGS,NGS,2022,84.55
REGION1,DEMRESNGS,NGS,2023,86.07
REGION1,DEMRESNGS,NGS,2024,87.65
REGION1,DEMRESNGS,NGS,2025,89.07
REGION1,DEMRESNGS,NGS,2026,85.51
REGION1,DEMRESNGS,NGS,2027,81.94
REGION1,DEMRESNGS,NGS,2028,78.38
REGION1,DEMRESNGS,NGS,2029,74.82
REGION1,DEMRESNGS,NGS,2030,71.26
REGION1,DEMRESNGS,NGS,2031,67.69
REGION1,DEMRESNGS,NGS,2032,64.13
REGION1,DEMRESNGS,NGS,2033,60.57
REGION1,DEMRESNGS,NGS,2034,57.0
REGION1,DEMRESNGS,NGS,2035,53.44
REGION1,DEMRESNGS,NGS,2036,49.88
REGION1,DEMRESNGS,NGS,2037,46.32
REGION1,DEMRESNGS,NGS,2038,42.75
REGION1,DEMRESNGS,NGS,2039,39.19
REGION1,DEMRESNGS,NGS,2040,35.63
REGION1,DEMRESNGS,NGS,2041,32.07
REGION1,DEMRESNGS,NGS,2042,28.5
REGION1,DEMRESNGS,NGS,2043,24.94
REGION1,DEMRESNGS,NGS,2044,21.38
REGION1,DEMRESNGS,NGS,2045,17.81
REGION1,DEMRESNGS,NGS,2046,14.25
REGION1,DEMRESNGS,NGS,2047,10.69
REGION1,DEMRESNGS,NGS,2048,7.13
REGION1,DEMRESNGS,NGS,2049,3.56
REGION1,DEMTRABIO,BIO,2020,23.33
REGION1,DEMTRABIO,BIO,2021,23.0
REGION1,DEMTRABIO,BIO,2022,22.67
REGION1,DEMTRABIO,BIO,2023,22.33
REGION1,DEMTRABIO,BIO,2024,22.04
REGION1,DEMTRABIO,BIO,2025,21.82
REGION1,DEMTRABIO,BIO,2026,20.95
REGION1,DEMTRABIO,BIO,2027,20.07
REGION1,DEMTRABIO,BIO,2028,19.2
REGION1,DEMTRABIO,BIO,2029,18.33
REGION1,DEMTRABIO,BIO,2030,17.46
REGION1,DEMTRABIO,BIO,2031,16.58
REGION1,DEMTRABIO,BIO,2032,15.71
REGION1,DEMTRABIO,BIO,2033,14.84
REGION1,DEMTRABIO,BIO,2034,13.96
REGION1,DEMTRABIO,BIO,2035,13.09
REGION1,DEMTRABIO,BIO,2036,12.22
REGION1,DEMTRABIO,BIO,2037,11.35
REGION1,DEMTRABIO,BIO,2038,10.47
REGION1,DEMTRABIO,BIO,2039,9.6
REGION1,DEMTRABIO,BIO,2040,8.73
REGION1,DEMTRABIO,BIO,2041,7.86
REGION1,DEMTRABIO,BIO,2042,6.98
REGION1,DEMTRABIO,BIO,2043,6.11
REGION1,DEMTRABIO,BIO,2044,5.24
REGION1,DEMTRABIO,BIO,2045,4.36
REGION1,DEMTRABIO,BIO,2046,3.49
REGION1,DEMTRABIO,BIO,2047,2.62
REGION1,DEMTRABIO,BIO,2048,1.75
REGION1,DEMTRABIO,BIO,2049,0.87
REGION1,DEMTRADSL,DSL,2020,98.81
REGION1,DEMTRADSL,DSL,2021,97.58
REGION1,DEMTRADSL,DSL,2022,96.06
REGION1,DEMTRADSL,DSL,2023,94.79
REGION1,DEMTRADSL,DSL,2024,93.85
REGION1,DEMTRADSL,DSL,2025,93.41
REGION1,DEMTRADSL,DSL,2026,89.67
REGION1,DEMTRADSL,DSL,2027,85.94
REGION1,DEMTRADSL,DSL,2028,82.2
REGION1,DEMTRADSL,DSL,2029,78.46
REGION1,DEMTRADSL,DSL,2030,74.73
REGION1,DEMTRADSL,DSL,2031,70.99
REGION1,DEMTRADSL,DSL,2032,67.26
REGION1,DEMTRADSL,DSL,2033,63.52
REGION1,DEMTRADSL,DSL,2034,59.78
REGION1,DEMTRADSL,DSL,2035,56.05
REGION1,DEMTRADSL,DSL,2036,52.31
REGION1,DEMTRADSL,DSL,2037,48.57
REGION1,DEMTRADSL,DSL,2038,44.84
REGION1,DEMTRADSL,DSL,2039,41.1
REGION1,DEMTRADSL,DSL,2040,37.36
REGION1,DEMTRADSL,DSL,2041,33.63
REGION1,DEMTRADSL,DSL,2042,29.89
REGION1,DEMTRADSL,DSL,2043,26.15
REGION1,DEMTRADSL,DSL,2044,22.42
REGION1,DEMTRADSL,DSL,2045,18.68
REGION1,DEMTRADSL,DSL,2046,14.95
REGION1,DEMTRADSL,DSL,2047,11.21
REGION1,DEMTRADSL,DSL,2048,7.47
REGION1,DEMTRADSL,DSL,2049,3.74
REGION1,DEMTRAELCB02,ELCB02,2020,1.24
REGION1,DEMTRAELCB02,ELCB02,2021,1.62
REGION1,DEMTRAELCB02,ELCB02,2022,2.08
REGION1,DEMTRAELCB02,ELCB02,2023,2.64
REGION1,DEMTRAELCB02,ELCB02,2024,3.26
REGION1,DEMTRAELCB02,ELCB02,2025,4.06
REGION1,DEMTRAELCB02,ELCB02,2026,10.46
REGION1,DEMTRAELCB02,ELCB02,2027,16.86
REGION1,DEMTRAELCB02,ELCB02,2028,23.27
REGION1,DEMTRAELCB02,ELCB02,2029,29.67
REGION1,DEMTRAELCB02,ELCB02,2030,36.07
REGION1,DEMTRAELCB02,ELCB02,2031,42.47
REGION1,DEMTRAELCB02,ELCB02,2032,48.88
REGION1,DEMTRAELCB02,ELCB02,2033,55.28
REGION1,DEMTRAELCB02,ELCB02,2034,61.68
REGION1,DEMTRAELCB02,ELCB02,2035,68.08
REGION1,DEMTRAELCB02,ELCB02,2036,74.48
REGION1,DEMTRAELCB02,ELCB02,2037,80.89
REGION1,DEMTRAELCB02,ELCB02,2038,87.29
REGION1,DEMTRAELCB02,ELCB02,2039,93.69
REGION1,DEMTRAELCB02,ELCB02,2040,100.09
REGION1,DEMTRAELCB02,ELCB02,2041,106.5
REGION1,DEMTRAELCB02,ELCB02,2042,112.9
REGION1,DEMTRAELCB02,ELCB02,2043,119.3
REGION1,DEMTRAELCB02,ELCB02,2044,125.7
REGION1,DEMTRAELCB02,ELCB02,2045,132.1
REGION1,DEMTRAELCB02,ELCB02,2046,138.51
REGION1,DEMTRAELCB02,ELCB02,2047,144.91
REGION1,DEMTRAELCB02,ELCB02,2048,151.31
REGION1,DEMTRAELCB02,ELCB02,2049,157.71
REGION1,DEMTRAELCB02,ELCB02,2050,164.11
REGION1,DEMTRAGSL,GSL,2020,153.58
REGION1,DEMTRAGSL,GSL,2021,150.89
REGION1,DEMTRAGSL,GSL,2022,148.2
REGION1,DEMTRAGSL,GSL,2023,145.36
REGION1,DEMTRAGSL,GSL,2024,142.73
REGION1,DEMTRAGSL,GSL,2025,140.26
REGION1,DEMTRAGSL,GSL,2026,134.65
REGION1,DEMTRAGSL,GSL,2027,129.04
REGION1,DEMTRAGSL,GSL,2028,123.43
REGION1,DEMTRAGSL,GSL,2029,117.82
REGION1,DEMTRAGSL,GSL,2030,112.21
REGION1,DEMTRAGSL,GSL,2031,106.6
REGION1,DEMTRAGSL,GSL,2032,100.99
REGION1,DEMTRAGSL,GSL,2033,95.38
REGION1,DEMTRAGSL,GSL,2034,89.77
REGION1,DEMTRAGSL,GSL,2035,84.16
REGION1,DEMTRAGSL,GSL,2036,78.55
REGION1,DEMTRAGSL,GSL,2037,72.94
REGION1,DEMTRAGSL,GSL,2038,67.32
REGION1,DEMTRAGSL,GSL,2039,61.71
REGION1,DEMTRAGSL,GSL,2040,56.1
REGION1,DEMTRAGSL,GSL,2041,50.49
REGION1,DEMTRAGSL,GSL,2042,44.88
REGION1,DEMTRAGSL,GSL,2043,39.27
REGION1,DEMTRAGSL,GSL,2044,33.66
REGION1,DEMTRAGSL,GSL,2045,28.05
REGION1,DEMTRAGSL,GSL,2046,22.44
REGION1,DEMTRAGSL,GSL,2047,16.83
REGION1,DEMTRAGSL,GSL,2048,11.22
REGION1,DEMTRAGSL,GSL,2049,5.61
REGION1,DEMTRAHFO,HFO,2020,10.69
REGION1,DEMTRAHFO,HFO,2021,10.45
REGION1,DEMTRAHFO,HFO,2022,10.2
REGION1,DEMTRAHFO,HFO,2023,9.96
REGION1,DEMTRAHFO,HFO,2024,9.75
REGION1,DEMTRAHFO,HFO,2025,9.59
REGION1,DEMTRAHFO,HFO,2026,9.45
REGION1,DEMTRAHFO,HFO,2027,9.33
REGION1,DEMTRAHFO,HFO,2028,9.2
REGION1,DEMTRAHFO,HFO,2029,9.06
REGION1,DEMTRAHFO,HFO,2030,8.93
REGION1,DEMTRAHFO,HFO,2031,8.48
REGION1,DEMTRAHFO,HFO,2032,8.04
REGION1,DEMTRAHFO,HFO,2033,7.59
REGION1,DEMTRAHFO,HFO,2034,7.14
REGION1,DEMTRAHFO,HFO,2035,6.7
REGION1,DEMTRAHFO,HFO,2036,6.25
REGION1,DEMTRAHFO,HFO,2037,5.8
REGION1,DEMTRAHFO,HFO,2038,5.36
REGION1,DEMTRAHFO,HFO,2039,4.91
REGION1,DEMTRAHFO,HFO,2040,4.47
REGION1,DEMTRAHFO,HFO,2041,4.02
REGION1,DEMTRAHFO,HFO,2042,3.57
REGION1,DEMTRAHFO,HFO,2043,3.13
REGION1,DEMTRAHFO,HFO,2044,2.68
REGION1,DEMTRAHFO,HFO,2045,2.23
REGION1,DEMTRAHFO,HFO,2046,1.79
REGION1,DEMTRAHFO,HFO,2047,1.34
REGION1,DEMTRAHFO,HFO,2048,0.89
REGION1,DEMTRAHFO,HFO,2049,0.45
REGION1,DEMTRAJFL,JFL,2020,39.54
REGION1,DEMTRAJFL,JFL,2021,38.89
REGION1,DEMTRAJFL,JFL,2022,38.61
REGION1,DEMTRAJFL,JFL,2023,38.53
REGION1,DEMTRAJFL,JFL,2024,38.73
REGION1,DEMTRAJFL,JFL,2025,39.17
REGION1,DEMTRAJFL,JFL,2026,39.68
REGION1,DEMTRAJFL,JFL,2027,40.21
REGION1,DEMTRAJFL,JFL,2028,40.63
REGION1,DEMTRAJFL,JFL,2029,40.96
REGION1,DEMTRAJFL,JFL,2030,41.33
REGION1,DEMTRAJFL,JFL,2031,39.26
REGION1,DEMTRAJFL,JFL,2032,37.2
REGION1,DEMTRAJFL,JFL,2033,35.13
REGION1,DEMTRAJFL,JFL,2034,33.06
REGION1,DEMTRAJFL,JFL,2035,31.0
REGION1,DEMTRAJFL,JFL,2036,28.93
REGION1,DEMTRAJFL,JFL,2037,26.86
REGION1,DEMTRAJFL,JFL,2038,24.8
REGION1,DEMTRAJFL,JFL,2039,22.73
REGION1,DEMTRAJFL,JFL,2040,20.67
REGION1,DEMTRAJFL,JFL,2041,18.6
REGION1,DEMTRAJFL,JFL,2042,16.53
REGION1,DEMTRAJFL,JFL,2043,14.47
REGION1,DEMTRAJFL,JFL,2044,12.4
REGION1,DEMTRAJFL,JFL,2045,10.33
REGION1,DEMTRAJFL,JFL,2046,8.27
REGION1,DEMTRAJFL,JFL,2047,6.2
REGION1,DEMTRAJFL,JFL,2048,4.13
REGION1,DEMTRAJFL,JFL,2049,2.07
REGION1,DEMTRALPG,LPG,2020,2.66
REGION1,DEMTRALPG,LPG,2021,2.72
REGION1,DEMTRALPG,LPG,2022,2.79
REGION1,DEMTRALPG,LPG,2023,2.86
REGION1,DEMTRALPG,LPG,2024,2.91
REGION1,DEMTRALPG,LPG,2025,2.96
REGION1,DEMTRALPG,LPG,2026,3.02
REGION1,DEMTRALPG,LPG,2027,3.07
REGION1,DEMTRALPG,LPG,2028,3.13
REGION1,DEMTRALPG,LPG,2029,3.17
REGION1,DEMTRALPG,LPG,2030,3.2
REGION1,DEMTRALPG,LPG,2031,3.21
REGION1,DEMTRALPG,LPG,2032,3.2
REGION1,DEMTRALPG,LPG,2033,3.16
REGION1,DEMTRALPG,LPG,2034,3.11
REGION1,DEMTRALPG,LPG,2035,3.03
REGION1,DEMTRALPG,LPG,2036,2.93
REGION1,DEMTRALPG,LPG,2037,2.81
REGION1,DEMTRALPG,LPG,2038,2.68
REGION1,DEMTRALPG,LPG,2039,2.52
REGION1,DEMTRALPG,LPG,2040,2.35
REGION1,DEMTRALPG,LPG,2041,2.603
REGION1,DEMTRALPG,LPG,2042,2.557
REGION1,DEMTRALPG,LPG,2043,2.511
REGION1,DEMTRALPG,LPG,2044,2.464
REGION1,DEMTRALPG,LPG,2045,2.418
REGION1,DEMTRALPG,LPG,2046,2.372
REGION1,DEMTRALPG,LPG,2047,2.326
REGION1,DEMTRALPG,LPG,2048,2.279
REGION1,DEMTRALPG,LPG,2049,2.233
REGION1,DEMTRANGS,NGS,2020,1.8
REGION1,DEMTRANGS,NGS,2021,2.04
REGION1,DEMTRANGS,NGS,2022,2.6
REGION1,DEMTRANGS,NGS,2023,2.86
REGION1,DEMTRANGS,NGS,2024,3.17
REGION1,DEMTRANGS,NGS,2025,3.55
REGION1,DEMTRANGS,NGS,2026,3.41
REGION1,DEMTRANGS,NGS,2027,3.27
REGION1,DEMTRANGS,NGS,2028,3.12
REGION1,DEMTRANGS,NGS,2029,2.98
REGION1,DEMTRANGS,NGS,2030,2.84
REGION1,DEMTRANGS,NGS,2031,2.7
REGION1,DEMTRANGS,NGS,2032,2.56
REGION1,DEMTRANGS,NGS,2033,2.41
REGION1,DEMTRANGS,NGS,2034,2.27
REGION1,DEMTRANGS,NGS,2035,2.13
REGION1,DEMTRANGS,NGS,2036,1.99
REGION1,DEMTRANGS,NGS,2037,1.85
REGION1,DEMTRANGS,NGS,2038,1.7
REGION1,DEMTRANGS,NGS,2039,1.56
REGION1,DEMTRANGS,NGS,2040,1.42
REGION1,DEMTRANGS,NGS,2041,1.28
REGION1,DEMTRANGS,NGS,2042,1.14
REGION1,DEMTRANGS,NGS,2043,0.99
REGION1,DEMTRANGS,NGS,2044,0.85
REGION1,DEMTRANGS,NGS,2045,0.71
REGION1,DEMTRANGS,NGS,2046,0.57
REGION1,DEMTRANGS,NGS,2047,0.43
REGION1,DEMTRANGS,NGS,2048,0.28
REGION1,DEMTRANGS,NGS,2049,0.14
REGION1,LNDAGRBC1C01,LBARBC1,2020,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2021,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2022,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2023,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2024,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2025,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2026,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2027,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2028,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2029,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2030,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2031,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2032,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2033,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2034,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2035,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2036,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2037,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2038,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2039,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2040,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2041,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2042,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2043,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2044,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2045,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2046,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2047,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2048,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2049,140.7534
REGION1,LNDAGRBC1C01,LBARBC1,2050,140.7534
REGION1,LNDAGRBC1C01,LBLTBC1,2020,0.4193
REGION1,LNDAGRBC1C01,LBLTBC1,2021,0.4239
REGION1,LNDAGRBC1C01,LBLTBC1,2022,0.4286
REGION1,LNDAGRBC1C01,LBLTBC1,2023,0.4333
REGION1,LNDAGRBC1C01,LBLTBC1,2024,0.4381
REGION1,LNDAGRBC1C01,LBLTBC1,2025,0.4429
REGION1,LNDAGRBC1C01,LBLTBC1,2026,0.4478
REGION1,LNDAGRBC1C01,LBLTBC1,2027,0.4527
REGION1,LNDAGRBC1C01,LBLTBC1,2028,0.4577
REGION1,LNDAGRBC1C01,LBLTBC1,2029,0.4627
REGION1,LNDAGRBC1C01,LBLTBC1,2030,0.4678
REGION1,LNDAGRBC1C01,LBLTBC1,2031,0.4729
REGION1,LNDAGRBC1C01,LBLTBC1,2032,0.4782
REGION1,LNDAGRBC1C01,LBLTBC1,2033,0.4834
REGION1,LNDAGRBC1C01,LBLTBC1,2034,0.4887
REGION1,LNDAGRBC1C01,LBLTBC1,2035,0.4941
REGION1,LNDAGRBC1C01,LBLTBC1,2036,0.4995
REGION1,LNDAGRBC1C01,LBLTBC1,2037,0.505
REGION1,LNDAGRBC1C01,LBLTBC1,2038,0.5106
REGION1,LNDAGRBC1C01,LBLTBC1,2039,0.5162
REGION1,LNDAGRBC1C01,LBLTBC1,2040,0.5219
REGION1,LNDAGRBC1C01,LBLTBC1,2041,0.5276
REGION1,LNDAGRBC1C01,LBLTBC1,2042,0.5334
REGION1,LNDAGRBC1C01,LBLTBC1,2043,0.5393
REGION1,LNDAGRBC1C01,LBLTBC1,2044,0.5452
REGION1,LNDAGRBC1C01,LBLTBC1,2045,0.5512
REGION1,LNDAGRBC1C01,LBLTBC1,2046,0.5573
REGION1,LNDAGRBC1C01,LBLTBC1,2047,0.5634
REGION1,LNDAGRBC1C01,LBLTBC1,2048,0.5696
REGION1,LNDAGRBC1C01,LBLTBC1,2049,0.5759
REGION1,LNDAGRBC1C01,LBLTBC1,2050,0.5822
REGION1,LNDAGRBC1C01,LFORBC1,2020,0.0093
REGION1,LNDAGRBC1C01,LFORBC1,2027,0.01
REGION1,LNDAGRBC1C01,LFORBC1,2042,0.0118
REGION1,LNDAGRBC1C01,LGRSBC1,2020,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2021,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2022,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2023,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2024,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2025,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2026,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2027,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2028,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2029,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2030,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2031,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2032,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2033,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2034,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2035,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2036,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2037,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2038,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2039,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2040,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2041,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2042,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2043,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2044,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2045,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2046,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2047,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2048,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2049,109.1289
REGION1,LNDAGRBC1C01,LGRSBC1,2050,109.1289
