r,t,m,y,TotalAnnualTechnologyActivityByMode
REGION1,LNDAGRBC1C03,48,2027,0.1038
REGION1,LNDAGRBC1C03,48,2028,0.105
REGION1,LNDAGRBC1C03,48,2029,0.1062
REGION1,LNDAGRBC1C03,48,2030,0.1075
REGION1,LNDAGRBC1C03,48,2031,0.0935
REGION1,LNDAGRBC1C03,48,2032,0.0986
REGION1,LNDAGRBC1C03,48,2033,0.1036
REGION1,LNDAGRBC1C03,48,2034,0.1074
REGION1,LNDAGRBC1C03,48,2035,0.1125
REGION1,LNDAGRBC1C03,48,2036,0.1138
REGION1,LNDAGRBC1C03,48,2037,0.115
REGION1,LNDAGRBC1C03,48,2038,0.1162
REGION1,LNDAGRBC1C03,48,2039,0.1175
REGION1,LNDAGRBC1C03,48,2040,0.1188
REGION1,LNDAGRBC1C03,48,2041,0.12
REGION1,LNDAGRBC1C03,48,2042,0.1212
REGION1,LNDAGRBC1C03,48,2043,0.1212
REGION1,LNDAGRBC1C03,48,2044,0.1225
REGION1,LNDAGRBC1C03,48,2045,0.1238
REGION1,LNDAGRBC1C03,48,2046,0.125
REGION1,LNDAGRBC1C03,48,2047,0.1262
REGION1,LNDAGRBC1C03,48,2048,0.1275
REGION1,LNDAGRBC1C03,48,2049,0.1288
REGION1,LNDAGRBC1C03,48,2050,0.13
REGION1,LNDAGRBC1C03,37,2023,0.0006
REGION1,LNDAGRBC1C03,37,2024,0.0006
REGION1,LNDAGRBC1C03,37,2025,0.0005
REGION1,LNDAGRBC1C03,37,2026,0.0005
REGION1,LNDAGRBC1C03,37,2027,0.0004
REGION1,LNDAGRBC1C03,37,2028,0.0004
REGION1,LNDAGRBC1C03,37,2029,0.0003
REGION1,LNDAGRBC1C03,37,2030,0.0003
REGION1,LNDAGRBC1C03,37,2031,0.0002
REGION1,LNDAGRBC1C03,37,2032,0.0001
REGION1,LNDAGRBC1C03,37,2033,0.0001
REGION1,LNDAGRBC1C03,37,2034,0.0
REGION1,LNDAGRBC1C03,44,2031,0.001
REGION1,LNDAGRBC1C03,44,2032,0.0008
REGION1,LNDAGRBC1C03,44,2033,0.0005
REGION1,LNDAGRBC1C03,44,2034,0.0002
REGION1,LNDAGRBC1C03,51,2020,0.033
REGION1,LNDAGRBC1C03,51,2021,0.033
REGION1,LNDAGRBC1C03,51,2022,0.033
REGION1,LNDAGRBC1C03,51,2023,0.033
REGION1,LNDAGRBC1C03,51,2024,0.033
REGION1,LNDAGRBC1C03,51,2025,0.033
REGION1,LNDAGRBC1C03,51,2026,0.033
REGION1,LNDAGRBC1C03,51,2027,0.033
REGION1,LNDAGRBC1C03,51,2028,0.033
REGION1,LNDAGRBC1C03,51,2029,0.033
REGION1,LNDAGRBC1C03,51,2030,0.033
REGION1,LNDAGRBC1C03,51,2031,0.033
REGION1,LNDAGRBC1C03,51,2032,0.033
REGION1,LNDAGRBC1C03,51,2033,0.033
REGION1,LNDAGRBC1C03,51,2034,0.033
REGION1,LNDAGRBC1C03,51,2035,0.033
REGION1,LNDAGRBC1C03,51,2036,0.033
REGION1,LNDAGRBC1C03,51,2037,0.033
REGION1,LNDAGRBC1C03,51,2038,0.033
REGION1,LNDAGRBC1C03,51,2039,0.033
REGION1,LNDAGRBC1C03,51,2040,0.033
REGION1,LNDAGRBC1C03,51,2041,0.033
REGION1,LNDAGRBC1C03,51,2042,0.033
REGION1,LNDAGRBC1C03,51,2043,0.033
REGION1,LNDAGRBC1C03,51,2044,0.033
REGION1,LNDAGRBC1C03,51,2045,0.033
REGION1,LNDAGRBC1C03,51,2046,0.033
REGION1,LNDAGRBC1C03,51,2047,0.033
REGION1,LNDAGRBC1C03,51,2048,0.033
REGION1,LNDAGRBC1C03,51,2049,0.033
REGION1,LNDAGRBC1C03,51,2050,0.033
REGION1,LNDAGRBC1C03,53,2020,0.9014
REGION1,LNDAGRBC1C03,53,2021,0.9014
REGION1,LNDAGRBC1C03,53,2022,0.9014
REGION1,LNDAGRBC1C03,53,2023,0.9014
REGION1,LNDAGRBC1C03,53,2024,0.9014
REGION1,LNDAGRBC1C03,53,2025,0.9014
REGION1,LNDAGRBC1C03,53,2026,0.9014
REGION1,LNDAGRBC1C03,53,2027,0.9014
REGION1,LNDAGRBC1C03,53,2028,0.9014
REGION1,LNDAGRBC1C03,53,2029,0.9014
REGION1,LNDAGRBC1C03,53,2030,0.9014
REGION1,LNDAGRBC1C03,53,2031,0.9014
REGION1,LNDAGRBC1C03,53,2032,0.9014
REGION1,LNDAGRBC1C03,53,2033,0.9014
REGION1,LNDAGRBC1C03,53,2034,0.9014
REGION1,LNDAGRBC1C03,53,2035,0.9014
REGION1,LNDAGRBC1C03,53,2036,0.9014
REGION1,LNDAGRBC1C03,53,2037,0.9014
REGION1,LNDAGRBC1C03,53,2038,0.9014
REGION1,LNDAGRBC1C03,53,2039,0.9014
REGION1,LNDAGRBC1C03,53,2040,0.9014
REGION1,LNDAGRBC1C03,53,2041,0.9014
REGION1,LNDAGRBC1C03,53,2042,0.9014
REGION1,LNDAGRBC1C03,53,2043,0.9014
REGION1,LNDAGRBC1C03,53,2044,0.9014
REGION1,LNDAGRBC1C03,53,2045,0.9014
REGION1,LNDAGRBC1C03,53,2046,0.9014
REGION1,LNDAGRBC1C03,53,2047,0.9014
REGION1,LNDAGRBC1C03,53,2048,0.9014
REGION1,LNDAGRBC1C03,53,2049,0.9014
REGION1,LNDAGRBC1C03,53,2050,0.9014
REGION1,LNDAGRBC1C03,3,2020,2.5506
REGION1,LNDAGRBC1C03,3,2021,2.3806
REGION1,LNDAGRBC1C03,3,2022,2.2106
REGION1,LNDAGRBC1C03,3,2023,2.0405
REGION1,LNDAGRBC1C03,3,2024,1.8705
REGION1,LNDAGRBC1C03,3,2025,1.7004
REGION1,LNDAGRBC1C03,3,2026,1.5304
REGION1,LNDAGRBC1C03,3,2027,1.3603
REGION1,LNDAGRBC1C03,3,2028,1.1903
REGION1,LNDAGRBC1C03,3,2029,1.0203
REGION1,LNDAGRBC1C03,3,2030,0.8502
REGION1,LNDAGRBC1C03,3,2031,0.6802
REGION1,LNDAGRBC1C03,3,2032,0.5101
REGION1,LNDAGRBC1C03,3,2033,0.3401
REGION1,LNDAGRBC1C03,3,2034,0.17
REGION1,LNDAGRBC1C03,21,2020,0.3808
REGION1,LNDAGRBC1C03,21,2021,0.3554
REGION1,LNDAGRBC1C03,21,2022,0.33
REGION1,LNDAGRBC1C03,21,2023,0.3046
REGION1,LNDAGRBC1C03,21,2024,0.2792
REGION1,LNDAGRBC1C03,21,2025,0.2538
REGION1,LNDAGRBC1C03,21,2026,0.2285
REGION1,LNDAGRBC1C03,21,2027,0.2031
REGION1,LNDAGRBC1C03,21,2028,0.1777
REGION1,LNDAGRBC1C03,21,2029,0.1523
REGION1,LNDAGRBC1C03,21,2030,0.1269
REGION1,LNDAGRBC1C03,21,2031,0.1015
REGION1,LNDAGRBC1C03,21,2032,0.0762
REGION1,LNDAGRBC1C03,21,2033,0.0508
REGION1,LNDAGRBC1C03,21,2034,0.0254
REGION1,LNDAGRBC1C03,18,2020,0.1391
REGION1,LNDAGRBC1C03,18,2021,0.1612
REGION1,LNDAGRBC1C03,18,2022,0.1638
REGION1,LNDAGRBC1C03,18,2023,0.1664
REGION1,LNDAGRBC1C03,18,2024,0.1571
REGION1,LNDAGRBC1C03,18,2025,0.1428
REGION1,LNDAGRBC1C03,18,2026,0.1285
REGION1,LNDAGRBC1C03,18,2027,0.1143
REGION1,LNDAGRBC1C03,18,2028,0.1
REGION1,LNDAGRBC1C03,18,2029,0.0857
REGION1,LNDAGRBC1C03,18,2030,0.0714
REGION1,LNDAGRBC1C03,18,2031,0.0571
REGION1,LNDAGRBC1C03,18,2032,0.0428
REGION1,LNDAGRBC1C03,18,2033,0.0286
REGION1,LNDAGRBC1C03,18,2034,0.0143
REGION1,LNDAGRBC1C03,11,2020,0.0014
REGION1,LNDAGRBC1C03,11,2021,3.1294
REGION1,LNDAGRBC1C03,11,2022,3.1293
REGION1,LNDAGRBC1C03,11,2023,3.1879
REGION1,LNDAGRBC1C03,11,2024,3.3158
REGION1,LNDAGRBC1C03,11,2025,3.3253
REGION1,LNDAGRBC1C03,11,2026,3.4927
REGION1,LNDAGRBC1C03,11,2027,8.1607
REGION1,LNDAGRBC1C03,11,2028,8.4202
REGION1,LNDAGRBC1C03,11,2029,8.5876
REGION1,LNDAGRBC1C03,11,2030,8.6366
REGION1,LNDAGRBC1C03,11,2031,8.8136
REGION1,LNDAGRBC1C03,11,2032,8.8136
REGION1,LNDAGRBC1C03,11,2033,8.9415
REGION1,LNDAGRBC1C03,11,2034,8.9773
REGION1,LNDAGRBC1C03,11,2035,9.0921
REGION1,LNDAGRBC1C03,11,2036,9.3158
REGION1,LNDAGRBC1C03,11,2037,9.4868
REGION1,LNDAGRBC1C03,11,2038,9.5921
REGION1,LNDAGRBC1C03,11,2039,9.6053
REGION1,LNDAGRBC1C03,11,2040,9.6579
REGION1,LNDAGRBC1C03,11,2041,9.7895
REGION1,LNDAGRBC1C03,11,2042,9.9079
REGION1,LNDAGRBC1C03,11,2043,10.0263
REGION1,LNDAGRBC1C03,11,2044,10.1316
REGION1,LNDAGRBC1C03,11,2045,10.2368
REGION1,LNDAGRBC1C03,11,2046,10.3421
REGION1,LNDAGRBC1C03,11,2047,10.4474
REGION1,LNDAGRBC1C03,11,2048,10.5526
REGION1,LNDAGRBC1C03,11,2049,10.6447
REGION1,LNDAGRBC1C03,11,2050,10.75
REGION1,LNDAGRBC1C03,4,2020,0.6377
REGION1,LNDAGRBC1C03,4,2021,0.5951
REGION1,LNDAGRBC1C03,4,2022,0.5526
REGION1,LNDAGRBC1C03,4,2023,0.5101
REGION1,LNDAGRBC1C03,4,2024,0.4676
REGION1,LNDAGRBC1C03,4,2025,0.4251
REGION1,LNDAGRBC1C03,4,2026,0.3826
REGION1,LNDAGRBC1C03,4,2027,0.3401
REGION1,LNDAGRBC1C03,4,2028,0.2976
REGION1,LNDAGRBC1C03,4,2029,0.2551
REGION1,LNDAGRBC1C03,4,2030,0.2126
REGION1,LNDAGRBC1C03,4,2031,0.17
REGION1,LNDAGRBC1C03,4,2032,0.1275
REGION1,LNDAGRBC1C03,4,2033,0.085
REGION1,LNDAGRBC1C03,4,2034,0.0425
REGION1,LNDAGRBC1C03,28,2020,0.1174
REGION1,LNDAGRBC1C03,28,2021,0.1175
REGION1,LNDAGRBC1C03,28,2022,0.1253
REGION1,LNDAGRBC1C03,28,2023,0.1277
REGION1,LNDAGRBC1C03,28,2024,0.1171
REGION1,LNDAGRBC1C03,28,2025,0.1065
REGION1,LNDAGRBC1C03,28,2026,0.0958
REGION1,LNDAGRBC1C03,28,2027,0.0852
REGION1,LNDAGRBC1C03,28,2028,0.0745
REGION1,LNDAGRBC1C03,28,2029,0.0639
REGION1,LNDAGRBC1C03,28,2030,0.0532
REGION1,LNDAGRBC1C03,28,2031,0.0426
REGION1,LNDAGRBC1C03,28,2032,0.0319
REGION1,LNDAGRBC1C03,28,2033,0.0213
REGION1,LNDAGRBC1C03,28,2034,0.0106
REGION1,LNDAGRBC1C03,33,2027,0.0
REGION1,LNDAGRBC1C03,33,2028,0.0
REGION1,LNDAGRBC1C03,33,2029,0.0001
REGION1,LNDAGRBC1C03,33,2030,0.0001
REGION1,LNDAGRBC1C03,33,2031,0.0001
REGION1,LNDAGRBC1C03,33,2032,0.0001
REGION1,LNDAGRBC1C03,33,2033,0.0001
REGION1,LNDAGRBC1C03,33,2034,0.0002
REGION1,LNDAGRBC1C03,54,2020,1.8319
REGION1,LNDAGRBC1C03,54,2021,1.852
REGION1,LNDAGRBC1C03,54,2022,1.8724
REGION1,LNDAGRBC1C03,54,2023,1.893
REGION1,LNDAGRBC1C03,54,2024,1.9138
REGION1,LNDAGRBC1C03,54,2025,1.9349
REGION1,LNDAGRBC1C03,54,2026,1.9561
REGION1,LNDAGRBC1C03,54,2027,1.9777
REGION1,LNDAGRBC1C03,54,2028,1.9994
REGION1,LNDAGRBC1C03,54,2029,2.0214
REGION1,LNDAGRBC1C03,54,2030,2.0436
REGION1,LNDAGRBC1C03,54,2031,2.0661
REGION1,LNDAGRBC1C03,54,2032,2.0889
REGION1,LNDAGRBC1C03,54,2033,2.1118
REGION1,LNDAGRBC1C03,54,2034,2.1351
REGION1,LNDAGRBC1C03,54,2035,2.1585
REGION1,LNDAGRBC1C03,54,2036,2.1823
REGION1,LNDAGRBC1C03,54,2037,2.2063
REGION1,LNDAGRBC1C03,54,2038,2.2306
REGION1,LNDAGRBC1C03,54,2039,2.2551
REGION1,LNDAGRBC1C03,54,2040,2.2799
REGION1,LNDAGRBC1C03,54,2041,2.305
REGION1,LNDAGRBC1C03,54,2042,2.3303
REGION1,LNDAGRBC1C03,54,2043,2.356
REGION1,LNDAGRBC1C03,54,2044,2.3819
REGION1,LNDAGRBC1C03,54,2045,2.4081
REGION1,LNDAGRBC1C03,54,2046,2.4346
REGION1,LNDAGRBC1C03,54,2047,2.4614
REGION1,LNDAGRBC1C03,54,2048,2.4884
REGION1,LNDAGRBC1C03,54,2049,2.5158
REGION1,LNDAGRBC1C03,54,2050,2.5435
REGION1,LNDAGRBC1C03,26,2020,0.0016
REGION1,LNDAGRBC1C03,26,2021,0.0015
REGION1,LNDAGRBC1C03,26,2022,0.0014
REGION1,LNDAGRBC1C03,26,2023,0.0013
REGION1,LNDAGRBC1C03,26,2024,0.0012
REGION1,LNDAGRBC1C03,26,2025,0.014
REGION1,LNDAGRBC1C03,26,2026,0.0283
REGION1,LNDAGRBC1C03,26,2027,0.0459
REGION1,LNDAGRBC1C03,26,2028,0.0602
REGION1,LNDAGRBC1C03,26,2029,0.0778
REGION1,LNDAGRBC1C03,26,2030,0.092
REGION1,LNDAGRBC1C03,26,2031,0.1063
REGION1,LNDAGRBC1C03,26,2032,0.1239
REGION1,LNDAGRBC1C03,26,2033,0.1381
REGION1,LNDAGRBC1C03,26,2034,0.1557
REGION1,LNDAGRBC1C03,26,2035,0.17
REGION1,LNDAGRBC1C03,26,2036,0.1733
REGION1,LNDAGRBC1C03,26,2037,0.18
REGION1,LNDAGRBC1C03,26,2038,0.1833
REGION1,LNDAGRBC1C03,26,2039,0.19
REGION1,LNDAGRBC1C03,26,2040,0.1933
REGION1,LNDAGRBC1C03,26,2041,0.1967
REGION1,LNDAGRBC1C03,26,2042,0.2033
REGION1,LNDAGRBC1C03,26,2043,0.2067
REGION1,LNDAGRBC1C03,26,2044,0.2133
REGION1,LNDAGRBC1C03,26,2045,0.2167
REGION1,LNDAGRBC1C03,26,2046,0.22
REGION1,LNDAGRBC1C03,26,2047,0.2267
REGION1,LNDAGRBC1C03,26,2048,0.23
REGION1,LNDAGRBC1C03,26,2049,0.2367
REGION1,LNDAGRBC1C03,26,2050,0.24
REGION1,LNDAGRBC1C03,7,2029,0.0002
REGION1,LNDAGRBC1C03,7,2030,0.0001
REGION1,LNDAGRBC1C03,7,2031,0.0001
REGION1,LNDAGRBC1C03,7,2032,0.0001
REGION1,LNDAGRBC1C03,7,2033,0.0001
REGION1,LNDAGRBC1C03,7,2034,0.0
REGION1,LNDAGRBC1C03,49,2031,0.0227
REGION1,LNDAGRBC1C03,49,2032,0.017
REGION1,LNDAGRBC1C03,49,2033,0.0113
REGION1,LNDAGRBC1C03,49,2034,0.0057
REGION1,LNDAGRBC1C03,46,2031,0.0009
REGION1,LNDAGRBC1C03,46,2032,0.0007
REGION1,LNDAGRBC1C03,46,2033,0.0005
REGION1,LNDAGRBC1C03,46,2034,0.0002
REGION1,LNDAGRBC1C03,1,2020,0.5148
REGION1,LNDAGRBC1C03,1,2021,0.4805
REGION1,LNDAGRBC1C03,1,2022,0.4462
REGION1,LNDAGRBC1C03,1,2023,0.4118
REGION1,LNDAGRBC1C03,1,2024,0.3775
REGION1,LNDAGRBC1C03,1,2025,0.5743
REGION1,LNDAGRBC1C03,1,2026,0.7787
REGION1,LNDAGRBC1C03,1,2027,0.9832
REGION1,LNDAGRBC1C03,1,2028,1.1876
REGION1,LNDAGRBC1C03,1,2029,1.3844
REGION1,LNDAGRBC1C03,1,2030,1.5888
REGION1,LNDAGRBC1C03,1,2031,1.7932
REGION1,LNDAGRBC1C03,1,2032,1.99
REGION1,LNDAGRBC1C03,1,2033,2.1944
REGION1,LNDAGRBC1C03,1,2034,2.3989
REGION1,LNDAGRBC1C03,1,2035,9.8603
REGION1,LNDAGRBC1C03,1,2036,10.5222
REGION1,LNDAGRBC1C03,1,2037,10.7686
REGION1,LNDAGRBC1C03,1,2038,11.0228
REGION1,LNDAGRBC1C03,1,2039,11.2692
REGION1,LNDAGRBC1C03,1,2040,11.2846
REGION1,LNDAGRBC1C03,1,2041,11.3
REGION1,LNDAGRBC1C03,1,2042,11.3154
REGION1,LNDAGRBC1C03,1,2043,11.3231
REGION1,LNDAGRBC1C03,1,2044,11.3385
REGION1,LNDAGRBC1C03,1,2045,11.3538
REGION1,LNDAGRBC1C03,1,2046,11.3615
REGION1,LNDAGRBC1C03,1,2047,11.3769
REGION1,LNDAGRBC1C03,1,2048,11.3923
REGION1,LNDAGRBC1C03,1,2049,11.4077
REGION1,LNDAGRBC1C03,1,2050,11.4154
REGION1,LNDAGRBC1C03,5,2020,20.0725
REGION1,LNDAGRBC1C03,5,2021,21.8819
REGION1,LNDAGRBC1C03,5,2022,22.521
REGION1,LNDAGRBC1C03,5,2023,23.1814
REGION1,LNDAGRBC1C03,5,2024,23.8418
REGION1,LNDAGRBC1C03,5,2025,23.8418
REGION1,LNDAGRBC1C03,5,2026,23.8418
REGION1,LNDAGRBC1C03,5,2027,23.8418
REGION1,LNDAGRBC1C03,5,2028,23.8418
REGION1,LNDAGRBC1C03,5,2029,23.8418
REGION1,LNDAGRBC1C03,5,2030,23.8418
REGION1,LNDAGRBC1C03,5,2031,23.8418
REGION1,LNDAGRBC1C03,5,2032,23.8418
REGION1,LNDAGRBC1C03,5,2033,23.8418
REGION1,LNDAGRBC1C03,5,2034,23.8418
REGION1,LNDAGRBC1C03,5,2035,3.7693
REGION1,LNDAGRBC1C03,5,2036,1.96
REGION1,LNDAGRBC1C03,5,2037,1.3209
REGION1,LNDAGRBC1C03,5,2038,0.6604
REGION1,LNDAGRBC1C03,36,2020,0.003
REGION1,LNDAGRBC1C03,36,2021,0.0029
REGION1,LNDAGRBC1C03,36,2022,0.0026
REGION1,LNDAGRBC1C03,36,2023,0.0024
REGION1,LNDAGRBC1C03,36,2024,0.0022
REGION1,LNDAGRBC1C03,36,2025,0.0212
REGION1,LNDAGRBC1C03,36,2026,0.0486
REGION1,LNDAGRBC1C03,36,2027,0.0759
REGION1,LNDAGRBC1C03,36,2028,0.1005
REGION1,LNDAGRBC1C03,36,2029,0.1279
REGION1,LNDAGRBC1C03,36,2030,0.1552
REGION1,LNDAGRBC1C03,36,2031,0.1798
REGION1,LNDAGRBC1C03,36,2032,0.2072
REGION1,LNDAGRBC1C03,36,2033,0.2345
REGION1,LNDAGRBC1C03,36,2034,0.2591
REGION1,LNDAGRBC1C03,36,2035,0.2865
REGION1,LNDAGRBC1C03,36,2036,0.2919
REGION1,LNDAGRBC1C03,36,2037,0.2946
REGION1,LNDAGRBC1C03,36,2038,0.3
REGION1,LNDAGRBC1C03,36,2039,0.3027
REGION1,LNDAGRBC1C03,36,2040,0.3081
REGION1,LNDAGRBC1C03,36,2041,0.3135
REGION1,LNDAGRBC1C03,36,2042,0.3162
REGION1,LNDAGRBC1C03,36,2043,0.3216
REGION1,LNDAGRBC1C03,36,2044,0.327
REGION1,LNDAGRBC1C03,36,2045,0.3297
REGION1,LNDAGRBC1C03,36,2046,0.3351
REGION1,LNDAGRBC1C03,36,2047,0.3405
REGION1,LNDAGRBC1C03,36,2048,0.3432
REGION1,LNDAGRBC1C03,36,2049,0.3486
REGION1,LNDAGRBC1C03,36,2050,0.3541
REGION1,LNDAGRBC1C03,39,2023,0.0019
REGION1,LNDAGRBC1C03,39,2024,0.0454
REGION1,LNDAGRBC1C03,39,2025,0.0503
REGION1,LNDAGRBC1C03,39,2026,0.0453
REGION1,LNDAGRBC1C03,39,2027,0.0403
REGION1,LNDAGRBC1C03,39,2028,0.0352
REGION1,LNDAGRBC1C03,39,2029,0.0302
REGION1,LNDAGRBC1C03,39,2030,0.0252
REGION1,LNDAGRBC1C03,39,2031,0.0201
REGION1,LNDAGRBC1C03,39,2032,0.0151
REGION1,LNDAGRBC1C03,39,2033,0.0101
REGION1,LNDAGRBC1C03,39,2034,0.005
REGION1,LNDAGRBC1C03,42,2031,0.0
REGION1,LNDAGRBC1C03,42,2032,0.0
REGION1,LNDAGRBC1C03,42,2033,0.0
REGION1,LNDAGRBC1C04,55,2020,2.888
REGION1,LNDAGRBC1C04,55,2021,2.888
REGION1,LNDAGRBC1C04,55,2022,2.888
REGION1,LNDAGRBC1C04,55,2023,2.888
REGION1,LNDAGRBC1C04,55,2024,2.888
REGION1,LNDAGRBC1C04,55,2025,2.888
REGION1,LNDAGRBC1C04,55,2026,2.888
REGION1,LNDAGRBC1C04,55,2027,2.888
REGION1,LNDAGRBC1C04,55,2028,2.888
REGION1,LNDAGRBC1C04,55,2029,2.888
REGION1,LNDAGRBC1C04,55,2030,2.888
REGION1,LNDAGRBC1C04,55,2031,2.888
REGION1,LNDAGRBC1C04,55,2032,2.888
REGION1,LNDAGRBC1C04,55,2033,2.888
REGION1,LNDAGRBC1C04,55,2034,2.888
REGION1,LNDAGRBC1C04,55,2035,2.888
REGION1,LNDAGRBC1C04,55,2036,2.888
REGION1,LNDAGRBC1C04,55,2037,2.888
REGION1,LNDAGRBC1C04,55,2038,2.888
REGION1,LNDAGRBC1C04,55,2039,2.888
REGION1,LNDAGRBC1C04,55,2040,2.888
REGION1,LNDAGRBC1C04,55,2041,2.888
REGION1,LNDAGRBC1C04,55,2042,2.888
REGION1,LNDAGRBC1C04,55,2043,2.888
REGION1,LNDAGRBC1C04,55,2044,2.888
REGION1,LNDAGRBC1C04,55,2045,2.888
REGION1,LNDAGRBC1C04,55,2046,2.888
REGION1,LNDAGRBC1C04,55,2047,2.888
REGION1,LNDAGRBC1C04,55,2048,2.888
REGION1,LNDAGRBC1C04,55,2049,2.888
REGION1,LNDAGRBC1C04,55,2050,2.888
REGION1,LNDAGRBC1C04,51,2020,0.8693
REGION1,LNDAGRBC1C04,51,2021,0.8693
REGION1,LNDAGRBC1C04,51,2022,0.8693
REGION1,LNDAGRBC1C04,51,2023,0.8693
REGION1,LNDAGRBC1C04,51,2024,0.8693
REGION1,LNDAGRBC1C04,51,2025,0.8693
REGION1,LNDAGRBC1C04,51,2026,0.8693
REGION1,LNDAGRBC1C04,51,2027,0.8693
REGION1,LNDAGRBC1C04,51,2028,0.8693
REGION1,LNDAGRBC1C04,51,2029,0.8693
REGION1,LNDAGRBC1C04,51,2030,0.8693
REGION1,LNDAGRBC1C04,51,2031,0.8693
REGION1,LNDAGRBC1C04,51,2032,0.8693
REGION1,LNDAGRBC1C04,51,2033,0.8693
REGION1,LNDAGRBC1C04,51,2034,0.8693
REGION1,LNDAGRBC1C04,51,2035,0.8693
REGION1,LNDAGRBC1C04,51,2036,0.8693
REGION1,LNDAGRBC1C04,51,2037,0.8693
REGION1,LNDAGRBC1C04,51,2038,0.8693
REGION1,LNDAGRBC1C04,51,2039,0.8693
REGION1,LNDAGRBC1C04,51,2040,0.8693
REGION1,LNDAGRBC1C04,51,2041,0.8693
REGION1,LNDAGRBC1C04,51,2042,0.8693
REGION1,LNDAGRBC1C04,51,2043,0.8693
REGION1,LNDAGRBC1C04,51,2044,0.8693
REGION1,LNDAGRBC1C04,51,2045,0.8693
REGION1,LNDAGRBC1C04,51,2046,0.8693
REGION1,LNDAGRBC1C04,51,2047,0.8693
REGION1,LNDAGRBC1C04,51,2048,0.8693
REGION1,LNDAGRBC1C04,51,2049,0.8693
REGION1,LNDAGRBC1C04,51,2050,0.8693
REGION1,LNDAGRBC1C04,53,2020,6.2501
REGION1,LNDAGRBC1C04,53,2021,6.2501
REGION1,LNDAGRBC1C04,53,2022,6.2501
REGION1,LNDAGRBC1C04,53,2023,6.2501
REGION1,LNDAGRBC1C04,53,2024,6.2501
REGION1,LNDAGRBC1C04,53,2025,6.2501
REGION1,LNDAGRBC1C04,53,2026,6.2501
REGION1,LNDAGRBC1C04,53,2027,6.2501
REGION1,LNDAGRBC1C04,53,2028,6.2501
REGION1,LNDAGRBC1C04,53,2029,6.2501
REGION1,LNDAGRBC1C04,53,2030,6.2501
REGION1,LNDAGRBC1C04,53,2031,6.2501
REGION1,LNDAGRBC1C04,53,2032,6.2501
REGION1,LNDAGRBC1C04,53,2033,6.2501
REGION1,LNDAGRBC1C04,53,2034,6.2501
REGION1,LNDAGRBC1C04,53,2035,6.2501
REGION1,LNDAGRBC1C04,53,2036,6.2501
REGION1,LNDAGRBC1C04,53,2037,6.2501
REGION1,LNDAGRBC1C04,53,2038,6.2501
REGION1,LNDAGRBC1C04,53,2039,6.2501
REGION1,LNDAGRBC1C04,53,2040,6.2501
REGION1,LNDAGRBC1C04,53,2041,6.2501
REGION1,LNDAGRBC1C04,53,2042,6.2501
REGION1,LNDAGRBC1C04,53,2043,6.2501
REGION1,LNDAGRBC1C04,53,2044,6.2501
REGION1,LNDAGRBC1C04,53,2045,6.2501
REGION1,LNDAGRBC1C04,53,2046,6.2501
REGION1,LNDAGRBC1C04,53,2047,6.2501
REGION1,LNDAGRBC1C04,53,2048,6.2501
REGION1,LNDAGRBC1C04,53,2049,6.2501
REGION1,LNDAGRBC1C04,53,2050,6.2501
REGION1,LNDAGRBC1C04,54,2020,0.7471
REGION1,LNDAGRBC1C04,54,2021,0.7554
REGION1,LNDAGRBC1C04,54,2022,0.7637
REGION1,LNDAGRBC1C04,54,2023,0.7721
REGION1,LNDAGRBC1C04,54,2024,0.7806
REGION1,LNDAGRBC1C04,54,2025,0.7891
REGION1,LNDAGRBC1C04,54,2026,0.7978
REGION1,LNDAGRBC1C04,54,2027,0.8066
REGION1,LNDAGRBC1C04,54,2028,0.8155
REGION1,LNDAGRBC1C04,54,2029,0.8244
REGION1,LNDAGRBC1C04,54,2030,0.8335
REGION1,LNDAGRBC1C04,54,2031,0.8427
REGION1,LNDAGRBC1C04,54,2032,0.8519
REGION1,LNDAGRBC1C04,54,2033,0.8613
REGION1,LNDAGRBC1C04,54,2034,0.8708
REGION1,LNDAGRBC1C04,54,2035,0.8804
REGION1,LNDAGRBC1C04,54,2036,0.8901
REGION1,LNDAGRBC1C04,54,2037,0.8998
REGION1,LNDAGRBC1C04,54,2038,0.9097
REGION1,LNDAGRBC1C04,54,2039,0.9197
REGION1,LNDAGRBC1C04,54,2040,0.9299
REGION1,LNDAGRBC1C04,54,2041,0.9401
REGION1,LNDAGRBC1C04,54,2042,0.9504
REGION1,LNDAGRBC1C04,54,2043,0.9609
REGION1,LNDAGRBC1C04,54,2044,0.9715
REGION1,LNDAGRBC1C04,54,2045,0.9821
REGION1,LNDAGRBC1C04,54,2046,0.9929
REGION1,LNDAGRBC1C04,54,2047,1.0039
REGION1,LNDAGRBC1C04,54,2048,1.0149
REGION1,LNDAGRBC1C04,54,2049,1.0261
REGION1,LNDAGRBC1C04,54,2050,1.0374
REGION1,LNDAGRBC1C05,55,2020,1.1493
REGION1,LNDAGRBC1C05,55,2021,1.1493
REGION1,LNDAGRBC1C05,55,2022,1.1493
REGION1,LNDAGRBC1C05,55,2023,1.1493
REGION1,LNDAGRBC1C05,55,2024,1.1493
REGION1,LNDAGRBC1C05,55,2025,1.1493
REGION1,LNDAGRBC1C05,55,2026,1.1493
REGION1,LNDAGRBC1C05,55,2027,1.1493
REGION1,LNDAGRBC1C05,55,2028,1.1493
