r,t,y,TotalTechnologyAnnualActivity
REGION1,RNWHYD,2023,240.933
REGION1,RNWHYD,2024,240.933
REGION1,RNWHYD,2025,253.8115
REGION1,RNWHYD,2026,253.8115
REGION1,RNWHYD,2027,253.8115
REGION1,RNWHYD,2028,253.8115
REGION1,RNWHYD,2029,253.8115
REGION1,RNWHYD,2030,253.8115
REGION1,RNWHYD,2031,253.8115
REGION1,RNWHYD,2032,253.8115
REGION1,RNWHYD,2033,253.8115
REGION1,RNWHYD,2034,253.8115
REGION1,RNWHYD,2035,253.8115
REGION1,RNWHYD,2036,253.8115
REGION1,RNWHYD,2037,253.8115
REGION1,RNWHYD,2038,253.8115
REGION1,RNWHYD,2039,253.8115
REGION1,RNWHYD,2040,253.8115
REGION1,RNWHYD,2041,253.8115
REGION1,RNWHYD,2042,253.8115
REGION1,RNWHYD,2043,253.8115
REGION1,RNWHYD,2044,253.8115
REGION1,RNWHYD,2045,253.8115
REGION1,RNWHYD,2046,255.4196
REGION1,RNWHYD,2047,257.0243
REGION1,RNWHYD,2048,258.6324
REGION1,RNWHYD,2049,260.2404
REGION1,RNWHYD,2050,261.8485
REGION1,RNWSOL,2020,0.0157
REGION1,RNWSOL,2021,0.0157
REGION1,RNWSOL,2022,0.0157
REGION1,RNWSOL,2023,0.0157
REGION1,RNWSOL,2024,0.0157
REGION1,RNWSOL,2025,0.0157
REGION1,RNWSOL,2026,0.0157
REGION1,RNWSOL,2027,0.0157
REGION1,RNWSOL,2028,0.0157
REGION1,RNWSOL,2029,0.0157
REGION1,RNWSOL,2030,0.0157
REGION1,RNWSOL,2031,0.0157
REGION1,RNWSOL,2032,0.0157
REGION1,RNWSOL,2033,0.0157
REGION1,RNWSOL,2034,0.0157
REGION1,RNWSOL,2035,0.0157
REGION1,RNWSOL,2036,0.0157
REGION1,RNWSOL,2037,0.0157
REGION1,RNWSOL,2038,4.8529
REGION1,RNWSOL,2039,13.3559
REGION1,RNWSOL,2040,13.3559
REGION1,RNWSOL,2041,13.3403
REGION1,RNWSOL,2042,13.3403
REGION1,RNWSOL,2043,13.3403
REGION1,RNWSOL,2044,13.3403
REGION1,RNWSOL,2045,13.3403
REGION1,RNWSOL,2046,13.3403
REGION1,RNWSOL,2047,13.3403
REGION1,RNWSOL,2048,13.3403
REGION1,RNWSOL,2049,13.3403
REGION1,RNWSOL,2050,13.3403
REGION1,RNWWND,2020,153.7001
REGION1,RNWWND,2021,166.9698
REGION1,RNWWND,2022,179.833
REGION1,RNWWND,2023,193.768
REGION1,RNWWND,2024,230.3478
REGION1,RNWWND,2025,230.3478
REGION1,RNWWND,2026,230.3478
REGION1,RNWWND,2027,230.3478
REGION1,RNWWND,2028,230.3478
REGION1,RNWWND,2029,230.3478
REGION1,RNWWND,2030,230.3478
REGION1,RNWWND,2031,230.3478
REGION1,RNWWND,2032,230.3478
REGION1,RNWWND,2033,230.3478
REGION1,RNWWND,2034,230.3478
REGION1,RNWWND,2035,228.0368
REGION1,RNWWND,2036,228.0368
REGION1,RNWWND,2037,223.6749
REGION1,RNWWND,2038,218.0469
REGION1,RNWWND,2039,214.3002
REGION1,RNWWND,2040,214.3002
REGION1,RNWWND,2041,214.3002
REGION1,RNWWND,2042,214.3002
REGION1,RNWWND,2043,206.1696
REGION1,RNWWND,2044,206.1696
REGION1,RNWWND,2045,205.276
REGION1,RNWWND,2046,205.276
REGION1,RNWWND,2047,205.276
REGION1,RNWWND,2048,205.276
REGION1,RNWWND,2049,205.276
REGION1,RNWWND,2050,205.276
