r,t,y,TotalTechnologyAnnualActivity
REGION1,PWRWNDB05,2035,0.2684
REGION1,PWRWNDB05,2036,0.2684
REGION1,PWRWNDB05,2037,0.2684
REGION1,PWRWNDB05,2038,0.2684
REGION1,PWRWNDB05,2039,0.2684
REGION1,PWRWNDB05,2040,0.2684
REGION1,PWRWNDB05,2041,0.2684
REGION1,PWRWNDB05,2042,0.2684
REGION1,PWRWNDB05,2043,0.2684
REGION1,PWRWNDB05,2044,0.2684
REGION1,PWRWNDB06,2020,1.1251
REGION1,PWRWNDB06,2021,1.1251
REGION1,PWRWNDB06,2022,1.1251
REGION1,PWRWNDB06,2023,1.1251
REGION1,PWRWNDB06,2024,1.1251
REGION1,PWRWNDB06,2025,1.1251
REGION1,PWRWNDB06,2026,1.1251
REGION1,PWRWNDB06,2027,1.1251
REGION1,PWRWNDB06,2028,1.1251
REGION1,PWRWNDB06,2029,1.1251
REGION1,PWRWNDB06,2030,1.1251
REGION1,PWRWNDB06,2031,1.1251
REGION1,PWRWNDB06,2032,1.1251
REGION1,PWRWNDB06,2033,1.1251
REGION1,PWRWNDB06,2034,1.1251
REGION1,PWRWNDB06,2035,1.1251
REGION1,PWRWNDB06,2036,1.1251
REGION1,PWRWNDB06,2037,1.1251
REGION1,PWRWNDB06,2038,1.1251
REGION1,PWRWNDB07,2020,0.2371
REGION1,PWRWNDB07,2021,0.2371
REGION1,PWRWNDB07,2022,0.2371
REGION1,PWRWNDB07,2023,0.2371
REGION1,PWRWNDB07,2024,0.2371
REGION1,PWRWNDB07,2025,0.2371
REGION1,PWRWNDB07,2026,0.2371
REGION1,PWRWNDB07,2027,0.2371
REGION1,PWRWNDB07,2028,0.2371
REGION1,PWRWNDB07,2029,0.2371
REGION1,PWRWNDB07,2030,0.2371
REGION1,PWRWNDB07,2031,0.2371
REGION1,PWRWNDB07,2032,0.2371
REGION1,PWRWNDB07,2033,0.2371
REGION1,PWRWNDB07,2034,0.2371
REGION1,PWRWNDB07,2035,0.2371
REGION1,PWRWNDB07,2036,0.2371
REGION1,PWRWNDB07,2037,0.2371
REGION1,PWRWNDB07,2038,0.2371
REGION1,PWRWNDB07,2039,0.2371
REGION1,PWRWNDB07,2040,0.2371
REGION1,PWRWNDB07,2041,0.2371
REGION1,PWRWNDB07,2042,0.2371
REGION1,PWRWNDB08,2020,0.2596
REGION1,PWRWNDB08,2021,0.2596
REGION1,PWRWNDB08,2022,0.2596
REGION1,PWRWNDB08,2023,0.2596
REGION1,PWRWNDB08,2024,0.2596
REGION1,PWRWNDB08,2025,0.2596
REGION1,PWRWNDB08,2026,0.2596
REGION1,PWRWNDB08,2027,0.2596
REGION1,PWRWNDB08,2028,0.2596
REGION1,PWRWNDB08,2029,0.2596
REGION1,PWRWNDB08,2030,0.2596
REGION1,PWRWNDB08,2031,0.2596
REGION1,PWRWNDB08,2032,0.2596
REGION1,PWRWNDB08,2033,0.2596
REGION1,PWRWNDB08,2034,0.2596
REGION1,PWRWNDB08,2035,0.2596
REGION1,PWRWNDB08,2036,0.2596
REGION1,PWRWNDB08,2037,0.2596
REGION1,PWRWNDB08,2038,0.2596
REGION1,PWRWNDB08,2039,0.2596
REGION1,PWRWNDB08,2040,0.2596
REGION1,PWRWNDB08,2041,0.2596
REGION1,PWRWNDB08,2042,0.2596
REGION1,RNWBIO,2020,233.3695
REGION1,RNWBIO,2021,233.9895
REGION1,RNWBIO,2022,234.3595
REGION1,RNWBIO,2023,235.0395
REGION1,RNWBIO,2024,235.8895
REGION1,RNWBIO,2025,235.4695
REGION1,RNWBIO,2026,235.3795
REGION1,RNWBIO,2027,235.3995
REGION1,RNWBIO,2028,235.3495
REGION1,RNWBIO,2029,234.7995
REGION1,RNWBIO,2030,234.0295
REGION1,RNWBIO,2031,233.0395
REGION1,RNWBIO,2032,231.9095
REGION1,RNWBIO,2033,230.5495
REGION1,RNWBIO,2034,228.9395
REGION1,RNWBIO,2035,227.5095
REGION1,RNWBIO,2036,225.9995
REGION1,RNWBIO,2037,224.4695
REGION1,RNWBIO,2038,222.9795
REGION1,RNWBIO,2039,221.5295
REGION1,RNWBIO,2040,220.1395
REGION1,RNWBIO,2041,219.4265
REGION1,RNWBIO,2042,218.2145
REGION1,RNWBIO,2043,217.0005
REGION1,RNWBIO,2044,215.7875
REGION1,RNWBIO,2045,214.5745
REGION1,RNWBIO,2046,213.3615
REGION1,RNWBIO,2047,212.1495
REGION1,RNWBIO,2048,210.9355
REGION1,RNWBIO,2049,209.7245
REGION1,RNWBIO,2050,208.5095
REGION1,RNWGEO,2042,10.0879
REGION1,RNWGEO,2043,41.0465
REGION1,RNWGEO,2044,58.7562
REGION1,RNWGEO,2045,83.1005
REGION1,RNWGEO,2046,126.082
REGION1,RNWGEO,2047,145.0158
REGION1,RNWGEO,2048,162.7329
REGION1,RNWGEO,2049,180.4574
REGION1,RNWGEO,2050,198.1744
REGION1,RNWHYD,2020,240.933
REGION1,RNWHYD,2021,240.933
REGION1,RNWHYD,2022,240.933
REGION1,RNWHYD,2023,240.933
REGION1,RNWHYD,2024,240.933
REGION1,RNWHYD,2025,260.7659
REGION1,RNWHYD,2026,260.7659
REGION1,RNWHYD,2027,260.7659
REGION1,RNWHYD,2028,260.7659
REGION1,RNWHYD,2029,260.7659
REGION1,RNWHYD,2030,260.7659
REGION1,RNWHYD,2031,260.7659
REGION1,RNWHYD,2032,260.7659
REGION1,RNWHYD,2033,260.7659
REGION1,RNWHYD,2034,260.7659
REGION1,RNWHYD,2035,260.7659
REGION1,RNWHYD,2036,260.7659
REGION1,RNWHYD,2037,260.7659
REGION1,RNWHYD,2038,260.7659
REGION1,RNWHYD,2039,260.7659
REGION1,RNWHYD,2040,260.7659
REGION1,RNWHYD,2041,260.7659
REGION1,RNWHYD,2042,260.7659
REGION1,RNWHYD,2043,260.7659
REGION1,RNWHYD,2044,260.7659
REGION1,RNWHYD,2045,260.7659
REGION1,RNWHYD,2046,260.7659
REGION1,RNWHYD,2047,260.7659
REGION1,RNWHYD,2048,260.7659
REGION1,RNWHYD,2049,260.7659
REGION1,RNWHYD,2050,260.7659
REGION1,RNWSOL,2020,0.0157
REGION1,RNWSOL,2021,0.0157
REGION1,RNWSOL,2022,0.0157
REGION1,RNWSOL,2023,0.0157
REGION1,RNWSOL,2024,0.0157
REGION1,RNWSOL,2025,0.0157
REGION1,RNWSOL,2026,0.0157
REGION1,RNWSOL,2027,0.0157
REGION1,RNWSOL,2028,0.0157
REGION1,RNWSOL,2029,0.0157
REGION1,RNWSOL,2030,0.0157
REGION1,RNWSOL,2031,0.0157
REGION1,RNWSOL,2032,0.0157
REGION1,RNWSOL,2033,0.0157
REGION1,RNWSOL,2034,0.0157
REGION1,RNWSOL,2035,0.0157
REGION1,RNWSOL,2036,0.0157
REGION1,RNWSOL,2037,0.0157
REGION1,RNWSOL,2038,0.0157
REGION1,RNWSOL,2039,0.0157
REGION1,RNWSOL,2040,0.0157
REGION1,RNWWND,2020,153.7001
REGION1,RNWWND,2021,166.9698
REGION1,RNWWND,2022,167.5736
REGION1,RNWWND,2023,167.5736
REGION1,RNWWND,2024,167.5736
REGION1,RNWWND,2025,167.5736
REGION1,RNWWND,2026,191.9322
REGION1,RNWWND,2027,203.2059
REGION1,RNWWND,2028,211.116
REGION1,RNWWND,2029,218.7674
REGION1,RNWWND,2030,233.146
REGION1,RNWWND,2031,249.077
REGION1,RNWWND,2032,264.8602
REGION1,RNWWND,2033,274.4706
REGION1,RNWWND,2034,279.9411
REGION1,RNWWND,2035,286.1879
REGION1,RNWWND,2036,293.1369
REGION1,RNWWND,2037,300.7883
REGION1,RNWWND,2038,310.5095
REGION1,RNWWND,2039,320.3417
REGION1,RNWWND,2040,330.2108
REGION1,RNWWND,2041,338.7934
REGION1,RNWWND,2042,342.6097
REGION1,RNWWND,2043,336.0025
REGION1,RNWWND,2044,336.0025
REGION1,RNWWND,2045,332.6976
REGION1,RNWWND,2046,320.0843
REGION1,RNWWND,2047,319.4805
REGION1,RNWWND,2048,319.4805
REGION1,RNWWND,2049,319.4805
REGION1,RNWWND,2050,319.4805
