r,t,m,y,TotalAnnualTechnologyActivityByMode
REGION1,LNDAGRBC1C07,53,2033,7.2314
REGION1,LNDAGRBC1C07,53,2034,7.2314
REGION1,LNDAGRBC1C07,53,2035,7.2314
REGION1,LNDAGRBC1C07,53,2036,7.2314
REGION1,LNDAGRBC1C07,53,2037,7.2314
REGION1,LNDAGRBC1C07,53,2038,7.2314
REGION1,LNDAGRBC1C07,53,2039,7.2314
REGION1,LNDAGRBC1C07,53,2040,7.2314
REGION1,LNDAGRBC1C07,53,2041,7.2314
REGION1,LNDAGRBC1C07,53,2042,7.2314
REGION1,LNDAGRBC1C07,53,2043,7.2314
REGION1,LNDAGRBC1C07,53,2044,7.2314
REGION1,LNDAGRBC1C07,53,2045,7.2314
REGION1,LNDAGRBC1C07,53,2046,7.2314
REGION1,LNDAGRBC1C07,53,2047,7.2314
REGION1,LNDAGRBC1C07,53,2048,7.2314
REGION1,LNDAGRBC1C07,53,2049,7.2314
REGION1,LNDAGRBC1C07,53,2050,7.2314
REGION1,LNDAGRBC1C07,54,2020,0.1897
REGION1,LNDAGRBC1C07,54,2021,0.1918
REGION1,LNDAGRBC1C07,54,2022,0.1939
REGION1,LNDAGRBC1C07,54,2023,0.1961
REGION1,LNDAGRBC1C07,54,2024,0.1982
REGION1,LNDAGRBC1C07,54,2025,0.2004
REGION1,LNDAGRBC1C07,54,2026,0.2026
REGION1,LNDAGRBC1C07,54,2027,0.2048
REGION1,LNDAGRBC1C07,54,2028,0.2071
REGION1,LNDAGRBC1C07,54,2029,0.2094
REGION1,LNDAGRBC1C07,54,2030,0.2117
REGION1,LNDAGRBC1C07,54,2031,0.214
REGION1,LNDAGRBC1C07,54,2032,0.2164
REGION1,LNDAGRBC1C07,54,2033,0.2187
REGION1,LNDAGRBC1C07,54,2034,0.2211
REGION1,LNDAGRBC1C07,54,2035,0.2236
REGION1,LNDAGRBC1C07,54,2036,0.226
REGION1,LNDAGRBC1C07,54,2037,0.2285
REGION1,LNDAGRBC1C07,54,2038,0.231
REGION1,LNDAGRBC1C07,54,2039,0.2336
REGION1,LNDAGRBC1C07,54,2040,0.2361
REGION1,LNDAGRBC1C07,54,2041,0.2387
REGION1,LNDAGRBC1C07,54,2042,0.2414
REGION1,LNDAGRBC1C07,54,2043,0.244
REGION1,LNDAGRBC1C07,54,2044,0.2467
REGION1,LNDAGRBC1C07,54,2045,0.2494
REGION1,LNDAGRBC1C07,54,2046,0.2522
REGION1,LNDAGRBC1C07,54,2047,0.2549
REGION1,LNDAGRBC1C07,54,2048,0.2577
REGION1,LNDAGRBC1C07,54,2049,0.2606
REGION1,LNDAGRBC1C07,54,2050,0.2634
REGION1,LNDALFLRBC1,1,2020,29.3404
REGION1,LNDALFLRBC1,1,2021,30.5319
REGION1,LNDALFLRBC1,1,2022,30.5532
REGION1,LNDALFLRBC1,1,2023,30.5957
REGION1,LNDALFLRBC1,1,2024,30.6383
REGION1,LNDALFLRBC1,1,2025,30.6596
REGION1,LNDALFLRBC1,1,2026,30.7021
REGION1,LNDALFLRBC1,1,2027,30.7447
REGION1,LNDALFLRBC1,1,2028,30.7872
REGION1,LNDALFLRBC1,1,2029,30.8085
REGION1,LNDALFLRBC1,1,2030,30.8511
REGION1,LNDALFLRBC1,1,2031,30.8936
REGION1,LNDALFLRBC1,1,2032,30.9149
REGION1,LNDALFLRBC1,1,2033,30.9574
REGION1,LNDALFLRBC1,1,2034,31.0
REGION1,LNDALFLRBC1,1,2035,31.0426
REGION1,LNDALFLRBC1,1,2036,31.0638
REGION1,LNDALFLRBC1,1,2037,31.1064
REGION1,LNDALFLRBC1,1,2038,31.1489
REGION1,LNDALFLRBC1,1,2039,31.1702
REGION1,LNDALFLRBC1,1,2040,31.2128
REGION1,LNDALFLRBC1,1,2041,31.2553
REGION1,LNDALFLRBC1,1,2042,31.2979
REGION1,LNDALFLRBC1,1,2043,31.3191
REGION1,LNDALFLRBC1,1,2044,31.3617
REGION1,LNDALFLRBC1,1,2045,31.4043
REGION1,LNDALFLRBC1,1,2046,31.4255
REGION1,LNDALFLRBC1,1,2047,31.4681
REGION1,LNDALFLRBC1,1,2048,31.5106
REGION1,LNDALFLRBC1,1,2049,31.5532
REGION1,LNDALFLRBC1,1,2050,31.5745
REGION1,LNDBARBC1,1,2020,148.3422
REGION1,LNDBARBC1,1,2021,148.3422
REGION1,LNDBARBC1,1,2022,148.3422
REGION1,LNDBARBC1,1,2023,148.3422
REGION1,LNDBARBC1,1,2024,148.3422
REGION1,LNDBARBC1,1,2025,148.3422
REGION1,LNDBARBC1,1,2026,148.3422
REGION1,LNDBARBC1,1,2027,148.3422
REGION1,LNDBARBC1,1,2028,148.3422
REGION1,LNDBARBC1,1,2029,148.3422
REGION1,LNDBARBC1,1,2030,148.3422
REGION1,LNDBARBC1,1,2031,148.3422
REGION1,LNDBARBC1,1,2032,148.3422
REGION1,LNDBARBC1,1,2033,148.3422
REGION1,LNDBARBC1,1,2034,148.3422
REGION1,LNDBARBC1,1,2035,148.3422
REGION1,LNDBARBC1,1,2036,148.3422
REGION1,LNDBARBC1,1,2037,148.3422
REGION1,LNDBARBC1,1,2038,148.3422
REGION1,LNDBARBC1,1,2039,148.3422
REGION1,LNDBARBC1,1,2040,148.3422
REGION1,LNDBARBC1,1,2041,148.3422
REGION1,LNDBARBC1,1,2042,148.3422
REGION1,LNDBARBC1,1,2043,148.3422
REGION1,LNDBARBC1,1,2044,148.3422
REGION1,LNDBARBC1,1,2045,148.3422
REGION1,LNDBARBC1,1,2046,148.3422
REGION1,LNDBARBC1,1,2047,148.3422
REGION1,LNDBARBC1,1,2048,148.3422
REGION1,LNDBARBC1,1,2049,148.3422
REGION1,LNDBARBC1,1,2050,148.3422
REGION1,LNDBLTBC1,1,2020,5.7136
REGION1,LNDBLTBC1,1,2021,5.7551
REGION1,LNDBLTBC1,1,2022,5.7965
REGION1,LNDBLTBC1,1,2023,5.8385
REGION1,LNDBLTBC1,1,2024,5.8809
REGION1,LNDBLTBC1,1,2025,5.9616
REGION1,LNDBLTBC1,1,2026,6.0063
REGION1,LNDBLTBC1,1,2027,6.0504
REGION1,LNDBLTBC1,1,2028,6.0948
REGION1,LNDBLTBC1,1,2029,6.1396
REGION1,LNDBLTBC1,1,2030,6.1855
REGION1,LNDBLTBC1,1,2031,6.2318
REGION1,LNDBLTBC1,1,2032,6.2788
REGION1,LNDBLTBC1,1,2033,6.3257
REGION1,LNDBLTBC1,1,2034,6.3729
REGION1,LNDBLTBC1,1,2035,6.4207
REGION1,LNDBLTBC1,1,2036,6.469
REGION1,LNDBLTBC1,1,2037,6.5178
REGION1,LNDBLTBC1,1,2038,6.5674
REGION1,LNDBLTBC1,1,2039,6.6175
REGION1,LNDBLTBC1,1,2040,6.6683
REGION1,LNDBLTBC1,1,2041,6.7194
REGION1,LNDBLTBC1,1,2042,6.7717
REGION1,LNDBLTBC1,1,2043,6.8262
REGION1,LNDBLTBC1,1,2044,6.8803
REGION1,LNDBLTBC1,1,2045,6.9355
REGION1,LNDBLTBC1,1,2046,6.9925
REGION1,LNDBLTBC1,1,2047,7.0485
REGION1,LNDBLTBC1,1,2048,7.1049
REGION1,LNDBLTBC1,1,2049,7.162
REGION1,LNDBLTBC1,1,2050,7.2196
REGION1,LNDBRLLRBC1,1,2020,0.2818
REGION1,LNDBRLLRBC1,1,2021,0.2227
REGION1,LNDBRLLRBC1,1,2022,0.2227
REGION1,LNDBRLLRBC1,1,2023,0.2182
REGION1,LNDBRLLRBC1,1,2024,0.2182
REGION1,LNDBRLLRBC1,1,2025,0.2136
REGION1,LNDBRLLRBC1,1,2026,0.2136
REGION1,LNDBRLLRBC1,1,2027,0.2091
REGION1,LNDBRLLRBC1,1,2028,0.2091
REGION1,LNDBRLLRBC1,1,2029,0.2045
REGION1,LNDBRLLRBC1,1,2030,0.2045
REGION1,LNDBRLLRBC1,1,2031,0.2045
REGION1,LNDBRLLRBC1,1,2032,0.2
REGION1,LNDBRLLRBC1,1,2033,0.2
REGION1,LNDBRLLRBC1,1,2034,0.2
REGION1,LNDBRLLRBC1,1,2035,0.1955
REGION1,LNDBRLLRBC1,1,2036,0.1955
REGION1,LNDBRLLRBC1,1,2037,0.1955
REGION1,LNDBRLLRBC1,1,2038,0.1909
REGION1,LNDBRLLRBC1,1,2039,0.1909
REGION1,LNDBRLLRBC1,1,2040,0.1909
REGION1,LNDBRLLRBC1,1,2041,0.1864
REGION1,LNDBRLLRBC1,1,2042,0.1864
REGION1,LNDBRLLRBC1,1,2043,0.1864
REGION1,LNDBRLLRBC1,1,2044,0.1864
REGION1,LNDBRLLRBC1,1,2045,0.1818
REGION1,LNDBRLLRBC1,1,2046,0.1818
REGION1,LNDBRLLRBC1,1,2047,0.1818
REGION1,LNDBRLLRBC1,1,2048,0.1818
REGION1,LNDBRLLRBC1,1,2049,0.1773
REGION1,LNDBRLLRBC1,1,2050,0.1773
REGION1,LNDFORBC1,1,2020,518.742
REGION1,LNDFORBC1,1,2021,508.4153
REGION1,LNDFORBC1,1,2022,508.3636
REGION1,LNDFORBC1,1,2023,507.7709
REGION1,LNDFORBC1,1,2024,507.4242
REGION1,LNDFORBC1,1,2025,507.5282
REGION1,LNDFORBC1,1,2026,507.0815
REGION1,LNDFORBC1,1,2027,507.1029
REGION1,LNDFORBC1,1,2028,506.3604
REGION1,LNDFORBC1,1,2029,505.9288
REGION1,LNDFORBC1,1,2030,506.002
REGION1,LNDFORBC1,1,2031,505.5067
REGION1,LNDFORBC1,1,2032,505.7293
REGION1,LNDFORBC1,1,2033,505.4785
REGION1,LNDFORBC1,1,2034,505.489
REGION1,LNDFORBC1,1,2035,505.1944
REGION1,LNDFORBC1,1,2036,504.4692
REGION1,LNDFORBC1,1,2037,503.8545
REGION1,LNDFORBC1,1,2038,503.4627
REGION1,LNDFORBC1,1,2039,503.2974
REGION1,LNDFORBC1,1,2040,502.8922
REGION1,LNDFORBC1,1,2041,502.1552
REGION1,LNDFORBC1,1,2042,502.4998
REGION1,LNDFORBC1,1,2043,502.2016
REGION1,LNDFORBC1,1,2044,501.9331
REGION1,LNDFORBC1,1,2045,501.5653
REGION1,LNDFORBC1,1,2046,501.2683
REGION1,LNDFORBC1,1,2047,500.9426
REGION1,LNDFORBC1,1,2048,500.6166
REGION1,LNDFORBC1,1,2049,500.3022
REGION1,LNDFORBC1,1,2050,499.9963
REGION1,LNDGRSBC1,1,2020,158.9041
REGION1,LNDGRSBC1,1,2021,158.9041
REGION1,LNDGRSBC1,1,2022,158.9041
REGION1,LNDGRSBC1,1,2023,158.9041
REGION1,LNDGRSBC1,1,2024,158.9041
REGION1,LNDGRSBC1,1,2025,158.9041
REGION1,LNDGRSBC1,1,2026,158.9041
REGION1,LNDGRSBC1,1,2027,158.9041
REGION1,LNDGRSBC1,1,2028,158.9041
REGION1,LNDGRSBC1,1,2029,158.9041
REGION1,LNDGRSBC1,1,2030,158.9041
REGION1,LNDGRSBC1,1,2031,158.9041
REGION1,LNDGRSBC1,1,2032,158.9041
REGION1,LNDGRSBC1,1,2033,158.9041
REGION1,LNDGRSBC1,1,2034,158.9041
REGION1,LNDGRSBC1,1,2035,158.9041
REGION1,LNDGRSBC1,1,2036,158.9041
REGION1,LNDGRSBC1,1,2037,158.9041
REGION1,LNDGRSBC1,1,2038,158.9041
REGION1,LNDGRSBC1,1,2039,158.9041
REGION1,LNDGRSBC1,1,2040,158.9041
REGION1,LNDGRSBC1,1,2041,158.9041
REGION1,LNDGRSBC1,1,2042,158.9041
REGION1,LNDGRSBC1,1,2043,158.9041
REGION1,LNDGRSBC1,1,2044,158.9041
REGION1,LNDGRSBC1,1,2045,158.9041
REGION1,LNDGRSBC1,1,2046,158.9041
REGION1,LNDGRSBC1,1,2047,158.9041
REGION1,LNDGRSBC1,1,2048,158.9041
REGION1,LNDGRSBC1,1,2049,158.9041
REGION1,LNDGRSBC1,1,2050,158.9041
REGION1,LNDMAILRBC1,1,2020,17.3333
REGION1,LNDMAILRBC1,1,2021,25.7143
REGION1,LNDMAILRBC1,1,2022,25.5714
REGION1,LNDMAILRBC1,1,2023,25.9524
REGION1,LNDMAILRBC1,1,2024,26.0952
REGION1,LNDMAILRBC1,1,2025,25.7619
REGION1,LNDMAILRBC1,1,2026,26.0
REGION1,LNDMAILRBC1,1,2027,25.7619
REGION1,LNDMAILRBC1,1,2028,26.2857
REGION1,LNDMAILRBC1,1,2029,26.5238
REGION1,LNDMAILRBC1,1,2030,26.2381
REGION1,LNDMAILRBC1,1,2031,26.5238
REGION1,LNDMAILRBC1,1,2032,26.0952
REGION1,LNDMAILRBC1,1,2033,26.1429
REGION1,LNDMAILRBC1,1,2034,25.9048
REGION1,LNDMAILRBC1,1,2035,26.0
REGION1,LNDMAILRBC1,1,2036,26.5238
REGION1,LNDMAILRBC1,1,2037,26.9048
REGION1,LNDMAILRBC1,1,2038,27.0952
REGION1,LNDMAILRBC1,1,2039,27.0476
REGION1,LNDMAILRBC1,1,2040,27.2381
REGION1,LNDMAILRBC1,1,2041,27.7619
REGION1,LNDMAILRBC1,1,2042,27.1905
REGION1,LNDMAILRBC1,1,2043,27.2857
REGION1,LNDMAILRBC1,1,2044,27.3333
REGION1,LNDMAILRBC1,1,2045,27.4762
REGION1,LNDMAILRBC1,1,2046,27.5714
REGION1,LNDMAILRBC1,1,2047,27.6667
REGION1,LNDMAILRBC1,1,2048,27.7619
REGION1,LNDMAILRBC1,1,2049,27.8571
REGION1,LNDMAILRBC1,1,2050,27.9524
REGION1,LNDOATLRBC1,1,2020,0.4462
REGION1,LNDOATLRBC1,1,2021,0.4769
REGION1,LNDOATLRBC1,1,2022,0.4846
REGION1,LNDOATLRBC1,1,2023,0.4923
REGION1,LNDOATLRBC1,1,2024,0.4923
REGION1,LNDOATLRBC1,1,2025,0.5
REGION1,LNDOATLRBC1,1,2026,0.5077
REGION1,LNDOATLRBC1,1,2027,0.5077
REGION1,LNDOATLRBC1,1,2028,0.5154
REGION1,LNDOATLRBC1,1,2029,0.5231
REGION1,LNDOATLRBC1,1,2030,0.5231
REGION1,LNDOATLRBC1,1,2031,0.5308
REGION1,LNDOATLRBC1,1,2032,0.5385
REGION1,LNDOATLRBC1,1,2033,0.5385
REGION1,LNDOATLRBC1,1,2034,0.5462
REGION1,LNDOATLRBC1,1,2035,0.5462
REGION1,LNDOATLRBC1,1,2036,0.5538
REGION1,LNDOATLRBC1,1,2037,0.5615
REGION1,LNDOATLRBC1,1,2038,0.5615
REGION1,LNDOATLRBC1,1,2039,0.5692
REGION1,LNDOATLRBC1,1,2040,0.5769
REGION1,LNDOATLRBC1,1,2041,0.5769
REGION1,LNDOATLRBC1,1,2042,0.5846
REGION1,LNDOATLRBC1,1,2043,0.5923
REGION1,LNDOATLRBC1,1,2044,0.5923
REGION1,LNDOATLRBC1,1,2045,0.6
REGION1,LNDOATLRBC1,1,2046,0.6
REGION1,LNDOATLRBC1,1,2047,0.6077
REGION1,LNDOATLRBC1,1,2048,0.6154
REGION1,LNDOATLRBC1,1,2049,0.6154
REGION1,LNDOATLRBC1,1,2050,0.6231
REGION1,LNDOTHIIBC1,1,2020,1.7
REGION1,LNDOTHIIBC1,1,2021,2.0
REGION1,LNDOTHIIBC1,1,2022,2.0778
REGION1,LNDOTHIIBC1,1,2023,2.1556
REGION1,LNDOTHIIBC1,1,2024,2.2333
REGION1,LNDOTHIIBC1,1,2025,2.3111
REGION1,LNDOTHIIBC1,1,2026,2.3889
REGION1,LNDOTHIIBC1,1,2027,2.4667
REGION1,LNDOTHIIBC1,1,2028,2.5444
REGION1,LNDOTHIIBC1,1,2029,2.6222
REGION1,LNDOTHIIBC1,1,2030,2.7
REGION1,LNDOTHIIBC1,1,2031,2.7778
REGION1,LNDOTHIIBC1,1,2032,2.8556
REGION1,LNDOTHIIBC1,1,2033,2.9333
REGION1,LNDOTHIIBC1,1,2034,3.0111
REGION1,LNDOTHIIBC1,1,2035,3.0889
REGION1,LNDOTHIIBC1,1,2036,3.1667
REGION1,LNDOTHIIBC1,1,2037,3.2444
REGION1,LNDOTHIIBC1,1,2038,3.3222
REGION1,LNDOTHIIBC1,1,2039,3.4
REGION1,LNDOTHIIBC1,1,2040,3.4778
REGION1,LNDOTHIIBC1,1,2041,3.5556
REGION1,LNDOTHIIBC1,1,2042,3.6333
REGION1,LNDOTHIIBC1,1,2043,3.7111
REGION1,LNDOTHIIBC1,1,2044,3.7889
REGION1,LNDOTHIIBC1,1,2045,3.8667
REGION1,LNDOTHIIBC1,1,2046,3.9444
REGION1,LNDOTHIIBC1,1,2047,4.0222
REGION1,LNDOTHIIBC1,1,2048,4.1
REGION1,LNDOTHIIBC1,1,2049,4.1778
REGION1,LNDOTHIIBC1,1,2050,4.2556
REGION1,LNDPEALRBC1,1,2020,0.3263
REGION1,LNDPEALRBC1,1,2021,0.3263
REGION1,LNDPEALRBC1,1,2022,0.3474
REGION1,LNDPEALRBC1,1,2023,0.3579
REGION1,LNDPEALRBC1,1,2024,0.3789
REGION1,LNDPEALRBC1,1,2025,0.3895
REGION1,LNDPEALRBC1,1,2026,0.4
REGION1,LNDPEALRBC1,1,2027,0.4211
REGION1,LNDPEALRBC1,1,2028,0.4316
REGION1,LNDPEALRBC1,1,2029,0.4526
REGION1,LNDPEALRBC1,1,2030,0.4632
REGION1,LNDPEALRBC1,1,2031,0.4737
REGION1,LNDPEALRBC1,1,2032,0.4947
REGION1,LNDPEALRBC1,1,2033,0.5053
REGION1,LNDPEALRBC1,1,2034,0.5263
REGION1,LNDPEALRBC1,1,2035,0.5368
REGION1,LNDPEALRBC1,1,2036,0.5474
REGION1,LNDPEALRBC1,1,2037,0.5684
REGION1,LNDPEALRBC1,1,2038,0.5789
REGION1,LNDPEALRBC1,1,2039,0.6
REGION1,LNDPEALRBC1,1,2040,0.6105
REGION1,LNDPEALRBC1,1,2041,0.6211
REGION1,LNDPEALRBC1,1,2042,0.6421
REGION1,LNDPEALRBC1,1,2043,0.6526
REGION1,LNDPEALRBC1,1,2044,0.6737
REGION1,LNDPEALRBC1,1,2045,0.6842
REGION1,LNDPEALRBC1,1,2046,0.6947
REGION1,LNDPEALRBC1,1,2047,0.7158
REGION1,LNDPEALRBC1,1,2048,0.7263
REGION1,LNDPEALRBC1,1,2049,0.7474
REGION1,LNDPEALRBC1,1,2050,0.7579
REGION1,LNDPTWLRBC1,1,2020,0.0004
REGION1,LNDPTWLRBC1,1,2021,0.0004
REGION1,LNDPTWLRBC1,1,2022,0.0004
REGION1,LNDPTWLRBC1,1,2023,0.0004
REGION1,LNDPTWLRBC1,1,2024,0.0004
REGION1,LNDPTWLRBC1,1,2025,0.0004
REGION1,LNDPTWLRBC1,1,2026,0.0004
REGION1,LNDPTWLRBC1,1,2027,0.0004
REGION1,LNDPTWLRBC1,1,2028,0.0004
REGION1,LNDPTWLRBC1,1,2029,0.0004
REGION1,LNDPTWLRBC1,1,2030,0.0004
REGION1,LNDPTWLRBC1,1,2031,0.0004
REGION1,LNDPTWLRBC1,1,2032,0.0004
REGION1,LNDPTWLRBC1,1,2033,0.0004
REGION1,LNDPTWLRBC1,1,2034,0.0004
REGION1,LNDPTWLRBC1,1,2035,0.0004
REGION1,LNDPTWLRBC1,1,2036,0.0004
REGION1,LNDPTWLRBC1,1,2037,0.0004
REGION1,LNDPTWLRBC1,1,2038,0.0004
REGION1,LNDPTWLRBC1,1,2039,0.0004
REGION1,LNDPTWLRBC1,1,2040,0.0004
REGION1,LNDPTWLRBC1,1,2041,0.0004
REGION1,LNDPTWLRBC1,1,2042,0.0004
REGION1,LNDPTWLRBC1,1,2043,0.0004
REGION1,LNDPTWLRBC1,1,2044,0.0004
REGION1,LNDPTWLRBC1,1,2045,0.0004
REGION1,LNDPTWLRBC1,1,2046,0.0004
REGION1,LNDPTWLRBC1,1,2047,0.0004
REGION1,LNDPTWLRBC1,1,2048,0.0004
REGION1,LNDPTWLRBC1,1,2049,0.0004
REGION1,LNDPTWLRBC1,1,2050,0.0004
REGION1,LNDRAPLRBC1,1,2020,0.5833
REGION1,LNDRAPLRBC1,1,2021,0.8958
REGION1,LNDRAPLRBC1,1,2022,0.9167
REGION1,LNDRAPLRBC1,1,2023,0.9479
REGION1,LNDRAPLRBC1,1,2024,0.9688
REGION1,LNDRAPLRBC1,1,2025,1.0
REGION1,LNDRAPLRBC1,1,2026,1.0208
REGION1,LNDRAPLRBC1,1,2027,1.0521
REGION1,LNDRAPLRBC1,1,2028,1.0833
REGION1,LNDRAPLRBC1,1,2029,1.1042
REGION1,LNDRAPLRBC1,1,2030,1.1354
REGION1,LNDRAPLRBC1,1,2031,1.1562
REGION1,LNDRAPLRBC1,1,2032,1.1875
REGION1,LNDRAPLRBC1,1,2033,1.2083
REGION1,LNDRAPLRBC1,1,2034,1.2396
REGION1,LNDRAPLRBC1,1,2035,1.2604
REGION1,LNDRAPLRBC1,1,2036,1.2917
REGION1,LNDRAPLRBC1,1,2037,1.3229
REGION1,LNDRAPLRBC1,1,2038,1.3438
REGION1,LNDRAPLRBC1,1,2039,1.375
REGION1,LNDRAPLRBC1,1,2040,1.3958
REGION1,LNDRAPLRBC1,1,2041,1.4271
REGION1,LNDRAPLRBC1,1,2042,1.4479
REGION1,LNDRAPLRBC1,1,2043,1.4792
REGION1,LNDRAPLRBC1,1,2044,1.5
REGION1,LNDRAPLRBC1,1,2045,1.5312
REGION1,LNDRAPLRBC1,1,2046,1.5625
REGION1,LNDRAPLRBC1,1,2047,1.5833
REGION1,LNDRAPLRBC1,1,2048,1.6146
REGION1,LNDRAPLRBC1,1,2049,1.6354
REGION1,LNDRAPLRBC1,1,2050,1.6667
REGION1,LNDRYELRBC1,1,2020,0.0121
REGION1,LNDRYELRBC1,1,2021,0.0179
REGION1,LNDRYELRBC1,1,2022,0.0179
REGION1,LNDRYELRBC1,1,2023,0.0179
REGION1,LNDRYELRBC1,1,2024,0.0171
REGION1,LNDRYELRBC1,1,2025,0.0171
REGION1,LNDRYELRBC1,1,2026,0.0171
REGION1,LNDRYELRBC1,1,2027,0.0171
REGION1,LNDRYELRBC1,1,2028,0.0171
REGION1,LNDRYELRBC1,1,2029,0.0171
REGION1,LNDRYELRBC1,1,2030,0.0171
REGION1,LNDRYELRBC1,1,2031,0.0164
REGION1,LNDRYELRBC1,1,2032,0.0164
REGION1,LNDRYELRBC1,1,2033,0.0164
REGION1,LNDRYELRBC1,1,2034,0.0164
REGION1,LNDRYELRBC1,1,2035,0.0164
REGION1,LNDRYELRBC1,1,2036,0.0164
REGION1,LNDRYELRBC1,1,2037,0.0164
REGION1,LNDRYELRBC1,1,2038,0.0164
REGION1,LNDRYELRBC1,1,2039,0.0157
REGION1,LNDRYELRBC1,1,2040,0.0157
REGION1,LNDRYELRBC1,1,2041,0.0157
REGION1,LNDRYELRBC1,1,2042,0.0157
REGION1,LNDRYELRBC1,1,2043,0.0157
REGION1,LNDRYELRBC1,1,2044,0.0157
REGION1,LNDRYELRBC1,1,2045,0.0157
REGION1,LNDRYELRBC1,1,2046,0.015
REGION1,LNDRYELRBC1,1,2047,0.015
REGION1,LNDRYELRBC1,1,2048,0.015
REGION1,LNDRYELRBC1,1,2049,0.015
REGION1,LNDRYELRBC1,1,2050,0.015
REGION1,LNDWATBC1,1,2020,43.0425
REGION1,LNDWATBC1,1,2021,43.0425
REGION1,LNDWATBC1,1,2022,43.0425
REGION1,LNDWATBC1,1,2023,43.0425
REGION1,LNDWATBC1,1,2024,43.0425
REGION1,LNDWATBC1,1,2025,43.0425
REGION1,LNDWATBC1,1,2026,43.0425
REGION1,LNDWATBC1,1,2027,43.0425
REGION1,LNDWATBC1,1,2028,43.0425
REGION1,LNDWATBC1,1,2029,43.0425
REGION1,LNDWATBC1,1,2030,43.0425
REGION1,LNDWATBC1,1,2031,43.0425
REGION1,LNDWATBC1,1,2032,43.0425
REGION1,LNDWATBC1,1,2033,43.0425
REGION1,LNDWATBC1,1,2034,43.0425
REGION1,LNDWATBC1,1,2035,43.0425
REGION1,LNDWATBC1,1,2036,43.0425
REGION1,LNDWATBC1,1,2037,43.0425
REGION1,LNDWATBC1,1,2038,43.0425
REGION1,LNDWATBC1,1,2039,43.0425
REGION1,LNDWATBC1,1,2040,43.0425
REGION1,LNDWATBC1,1,2041,43.0425
REGION1,LNDWATBC1,1,2042,43.0425
REGION1,LNDWATBC1,1,2043,43.0425
REGION1,LNDWATBC1,1,2044,43.0425
REGION1,LNDWATBC1,1,2045,43.0425
REGION1,LNDWATBC1,1,2046,43.0425
REGION1,LNDWATBC1,1,2047,43.0425
REGION1,LNDWATBC1,1,2048,43.0425
REGION1,LNDWATBC1,1,2049,43.0425
REGION1,LNDWATBC1,1,2050,43.0425
REGION1,LNDWHELRBC1,1,2020,0.2318
REGION1,LNDWHELRBC1,1,2021,0.3545
REGION1,LNDWHELRBC1,1,2022,0.3591
REGION1,LNDWHELRBC1,1,2023,0.3636
REGION1,LNDWHELRBC1,1,2024,0.3636
REGION1,LNDWHELRBC1,1,2025,0.3682
REGION1,LNDWHELRBC1,1,2026,0.3727
REGION1,LNDWHELRBC1,1,2027,0.3773
REGION1,LNDWHELRBC1,1,2028,0.3818
REGION1,LNDWHELRBC1,1,2029,0.3864
REGION1,LNDWHELRBC1,1,2030,0.3909
REGION1,LNDWHELRBC1,1,2031,0.3955
REGION1,LNDWHELRBC1,1,2032,0.4
REGION1,LNDWHELRBC1,1,2033,0.4045
REGION1,LNDWHELRBC1,1,2034,0.4045
REGION1,LNDWHELRBC1,1,2035,0.4091
REGION1,LNDWHELRBC1,1,2036,0.4136
REGION1,LNDWHELRBC1,1,2037,0.4182
REGION1,LNDWHELRBC1,1,2038,0.4227
REGION1,LNDWHELRBC1,1,2039,0.4273
REGION1,LNDWHELRBC1,1,2040,0.4318
REGION1,LNDWHELRBC1,1,2041,0.4364
REGION1,LNDWHELRBC1,1,2042,0.4409
REGION1,LNDWHELRBC1,1,2043,0.4409
REGION1,LNDWHELRBC1,1,2044,0.4455
REGION1,LNDWHELRBC1,1,2045,0.45
REGION1,LNDWHELRBC1,1,2046,0.4545
REGION1,LNDWHELRBC1,1,2047,0.4591
REGION1,LNDWHELRBC1,1,2048,0.4636
REGION1,LNDWHELRBC1,1,2049,0.4682
REGION1,LNDWHELRBC1,1,2050,0.4727
REGION1,MINLNDBC1,1,2020,925.0
REGION1,MINLNDBC1,1,2021,925.0
REGION1,MINLNDBC1,1,2022,925.0
REGION1,MINLNDBC1,1,2023,925.0
REGION1,MINLNDBC1,1,2024,925.0
REGION1,MINLNDBC1,1,2025,925.0
REGION1,MINLNDBC1,1,2026,925.0
REGION1,MINLNDBC1,1,2027,925.0
REGION1,MINLNDBC1,1,2028,925.0
REGION1,MINLNDBC1,1,2029,925.0
REGION1,MINLNDBC1,1,2030,925.0
REGION1,MINLNDBC1,1,2031,925.0
REGION1,MINLNDBC1,1,2032,925.0
REGION1,MINLNDBC1,1,2033,925.0
REGION1,MINLNDBC1,1,2034,925.0
REGION1,MINLNDBC1,1,2035,925.0
REGION1,MINLNDBC1,1,2036,925.0
REGION1,MINLNDBC1,1,2037,925.0
REGION1,MINLNDBC1,1,2038,925.0
REGION1,MINLNDBC1,1,2039,925.0
REGION1,MINLNDBC1,1,2040,925.0
REGION1,MINLNDBC1,1,2041,925.0
REGION1,MINLNDBC1,1,2042,925.0
REGION1,MINLNDBC1,1,2043,925.0
REGION1,MINLNDBC1,1,2044,925.0
REGION1,MINLNDBC1,1,2045,925.0
REGION1,MINLNDBC1,1,2046,925.0
REGION1,MINLNDBC1,1,2047,925.0
REGION1,MINLNDBC1,1,2048,925.0
REGION1,MINLNDBC1,1,2049,925.0
REGION1,MINLNDBC1,1,2050,925.0
