r,t,f,y,UseByTechnologyAnnual
REGION1,LNDAGRBC1C03,LOTHIIBC1,2030,2.7
REGION1,LNDAGRBC1C03,LOTHIIBC1,2031,2.7777
REGION1,LNDAGRBC1C03,LOTHIIBC1,2032,2.8556
REGION1,LNDAGRBC1C03,LOTHIIBC1,2033,2.9334
REGION1,LNDAGRBC1C03,LOTHIIBC1,2034,3.0111
REGION1,LNDAGRBC1C03,LOTHIIBC1,2035,3.0889
REGION1,LNDAGRBC1C03,LOTHIIBC1,2036,3.1667
REGION1,LNDAGRBC1C03,LOTHIIBC1,2037,3.2444
REGION1,LNDAGRBC1C03,LOTHIIBC1,2038,3.3222
REGION1,LNDAGRBC1C03,LOTHIIBC1,2039,3.4
REGION1,LNDAGRBC1C03,LOTHIIBC1,2040,3.4778
REGION1,LNDAGRBC1C03,LOTHIIBC1,2041,3.5556
REGION1,LNDAGRBC1C03,LOTHIIBC1,2042,3.6333
REGION1,LNDAGRBC1C03,LOTHIIBC1,2043,3.7111
REGION1,LNDAGRBC1C03,LOTHIIBC1,2044,3.7889
REGION1,LNDAGRBC1C03,LOTHIIBC1,2045,3.8666
REGION1,LNDAGRBC1C03,LOTHIIBC1,2046,3.9445
REGION1,LNDAGRBC1C03,LOTHIIBC1,2047,4.0223
REGION1,LNDAGRBC1C03,LOTHIIBC1,2048,4.1
REGION1,LNDAGRBC1C03,LOTHIIBC1,2049,4.1778
REGION1,LNDAGRBC1C03,LOTHIIBC1,2050,4.2555
REGION1,LNDAGRBC1C03,LPEALRBC1,2020,0.3263
REGION1,LNDAGRBC1C03,LPEALRBC1,2021,0.3263
REGION1,LNDAGRBC1C03,LPEALRBC1,2022,0.3474
REGION1,LNDAGRBC1C03,LPEALRBC1,2023,0.3579
REGION1,LNDAGRBC1C03,LPEALRBC1,2024,0.379
REGION1,LNDAGRBC1C03,LPEALRBC1,2025,0.3895
REGION1,LNDAGRBC1C03,LPEALRBC1,2026,0.4
REGION1,LNDAGRBC1C03,LPEALRBC1,2027,0.421
REGION1,LNDAGRBC1C03,LPEALRBC1,2028,0.4315
REGION1,LNDAGRBC1C03,LPEALRBC1,2029,0.4526
REGION1,LNDAGRBC1C03,LPEALRBC1,2030,0.4631
REGION1,LNDAGRBC1C03,LPEALRBC1,2031,0.4737
REGION1,LNDAGRBC1C03,LPEALRBC1,2032,0.4947
REGION1,LNDAGRBC1C03,LPEALRBC1,2033,0.5053
REGION1,LNDAGRBC1C03,LPEALRBC1,2034,0.5263
REGION1,LNDAGRBC1C03,LPEALRBC1,2035,0.5369
REGION1,LNDAGRBC1C03,LPEALRBC1,2036,0.5474
REGION1,LNDAGRBC1C03,LPEALRBC1,2037,0.5685
REGION1,LNDAGRBC1C03,LPEALRBC1,2038,0.579
REGION1,LNDAGRBC1C03,LPEALRBC1,2039,0.6
REGION1,LNDAGRBC1C03,LPEALRBC1,2040,0.6105
REGION1,LNDAGRBC1C03,LPEALRBC1,2041,0.621
REGION1,LNDAGRBC1C03,LPEALRBC1,2042,0.6421
REGION1,LNDAGRBC1C03,LPEALRBC1,2043,0.6526
REGION1,LNDAGRBC1C03,LPEALRBC1,2044,0.6737
REGION1,LNDAGRBC1C03,LPEALRBC1,2045,0.6842
REGION1,LNDAGRBC1C03,LPEALRBC1,2046,0.6948
REGION1,LNDAGRBC1C03,LPEALRBC1,2047,0.7158
REGION1,LNDAGRBC1C03,LPEALRBC1,2048,0.7264
REGION1,LNDAGRBC1C03,LPEALRBC1,2049,0.7474
REGION1,LNDAGRBC1C03,LPEALRBC1,2050,0.7579
REGION1,LNDAGRBC1C03,LPTWLRBC1,2020,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2021,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2022,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2023,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2024,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2025,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2026,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2027,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2028,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2029,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2030,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2031,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2032,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2033,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2034,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2035,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2036,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2037,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2038,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2039,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2040,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2041,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2042,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2043,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2044,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2045,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2046,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2047,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2048,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2049,0.0004
REGION1,LNDAGRBC1C03,LPTWLRBC1,2050,0.0004
REGION1,LNDAGRBC1C03,LRAPLRBC1,2020,0.5833
REGION1,LNDAGRBC1C03,LRAPLRBC1,2021,0.8959
REGION1,LNDAGRBC1C03,LRAPLRBC1,2022,0.9166
REGION1,LNDAGRBC1C03,LRAPLRBC1,2023,0.9479
REGION1,LNDAGRBC1C03,LRAPLRBC1,2024,0.9687
REGION1,LNDAGRBC1C03,LRAPLRBC1,2025,1.0
REGION1,LNDAGRBC1C03,LRAPLRBC1,2026,1.0208
REGION1,LNDAGRBC1C03,LRAPLRBC1,2027,1.0521
REGION1,LNDAGRBC1C03,LRAPLRBC1,2028,1.0834
REGION1,LNDAGRBC1C03,LRAPLRBC1,2029,1.1041
REGION1,LNDAGRBC1C03,LRAPLRBC1,2030,1.1354
REGION1,LNDAGRBC1C03,LRAPLRBC1,2031,1.1562
REGION1,LNDAGRBC1C03,LRAPLRBC1,2032,1.1875
REGION1,LNDAGRBC1C03,LRAPLRBC1,2033,1.2083
REGION1,LNDAGRBC1C03,LRAPLRBC1,2034,1.2396
REGION1,LNDAGRBC1C03,LRAPLRBC1,2035,1.2604
REGION1,LNDAGRBC1C03,LRAPLRBC1,2036,1.2917
REGION1,LNDAGRBC1C03,LRAPLRBC1,2037,1.3229
REGION1,LNDAGRBC1C03,LRAPLRBC1,2038,1.3437
REGION1,LNDAGRBC1C03,LRAPLRBC1,2039,1.375
REGION1,LNDAGRBC1C03,LRAPLRBC1,2040,1.3958
REGION1,LNDAGRBC1C03,LRAPLRBC1,2041,1.4271
REGION1,LNDAGRBC1C03,LRAPLRBC1,2042,1.4479
REGION1,LNDAGRBC1C03,LRAPLRBC1,2043,1.4792
REGION1,LNDAGRBC1C03,LRAPLRBC1,2044,1.5
REGION1,LNDAGRBC1C03,LRAPLRBC1,2045,1.5312
REGION1,LNDAGRBC1C03,LRAPLRBC1,2046,1.5625
REGION1,LNDAGRBC1C03,LRAPLRBC1,2047,1.5833
REGION1,LNDAGRBC1C03,LRAPLRBC1,2048,1.6146
REGION1,LNDAGRBC1C03,LRAPLRBC1,2049,1.6354
REGION1,LNDAGRBC1C03,LRAPLRBC1,2050,1.6667
REGION1,LNDAGRBC1C03,LRYELRBC1,2020,0.0122
REGION1,LNDAGRBC1C03,LRYELRBC1,2021,0.0178
REGION1,LNDAGRBC1C03,LRYELRBC1,2022,0.0178
REGION1,LNDAGRBC1C03,LRYELRBC1,2023,0.0178
REGION1,LNDAGRBC1C03,LRYELRBC1,2024,0.0171
REGION1,LNDAGRBC1C03,LRYELRBC1,2025,0.0171
REGION1,LNDAGRBC1C03,LRYELRBC1,2026,0.0171
REGION1,LNDAGRBC1C03,LRYELRBC1,2027,0.0171
REGION1,LNDAGRBC1C03,LRYELRBC1,2028,0.0171
REGION1,LNDAGRBC1C03,LRYELRBC1,2029,0.0171
REGION1,LNDAGRBC1C03,LRYELRBC1,2030,0.0171
REGION1,LNDAGRBC1C03,LRYELRBC1,2031,0.0164
REGION1,LNDAGRBC1C03,LRYELRBC1,2032,0.0164
REGION1,LNDAGRBC1C03,LRYELRBC1,2033,0.0164
REGION1,LNDAGRBC1C03,LRYELRBC1,2034,0.0164
REGION1,LNDAGRBC1C03,LRYELRBC1,2035,0.0164
REGION1,LNDAGRBC1C03,LRYELRBC1,2036,0.0164
REGION1,LNDAGRBC1C03,LRYELRBC1,2037,0.0164
REGION1,LNDAGRBC1C03,LRYELRBC1,2038,0.0164
REGION1,LNDAGRBC1C03,LRYELRBC1,2039,0.0157
REGION1,LNDAGRBC1C03,LRYELRBC1,2040,0.0157
REGION1,LNDAGRBC1C03,LRYELRBC1,2041,0.0157
REGION1,LNDAGRBC1C03,LRYELRBC1,2042,0.0157
REGION1,LNDAGRBC1C03,LRYELRBC1,2043,0.0157
REGION1,LNDAGRBC1C03,LRYELRBC1,2044,0.0157
REGION1,LNDAGRBC1C03,LRYELRBC1,2045,0.0157
REGION1,LNDAGRBC1C03,LRYELRBC1,2046,0.015
REGION1,LNDAGRBC1C03,LRYELRBC1,2047,0.015
REGION1,LNDAGRBC1C03,LRYELRBC1,2048,0.015
REGION1,LNDAGRBC1C03,LRYELRBC1,2049,0.015
REGION1,LNDAGRBC1C03,LRYELRBC1,2050,0.015
REGION1,LNDAGRBC1C03,LWATBC1,2020,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2021,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2022,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2023,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2024,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2025,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2026,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2027,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2028,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2029,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2030,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2031,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2032,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2033,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2034,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2035,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2036,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2037,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2038,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2039,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2040,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2041,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2042,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2043,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2044,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2045,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2046,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2047,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2048,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2049,2.2319
REGION1,LNDAGRBC1C03,LWATBC1,2050,2.2319
REGION1,LNDAGRBC1C03,LWHELRBC1,2020,0.2319
REGION1,LNDAGRBC1C03,LWHELRBC1,2021,0.3545
REGION1,LNDAGRBC1C03,LWHELRBC1,2022,0.3591
REGION1,LNDAGRBC1C03,LWHELRBC1,2023,0.3636
REGION1,LNDAGRBC1C03,LWHELRBC1,2024,0.3636
REGION1,LNDAGRBC1C03,LWHELRBC1,2025,0.3682
REGION1,LNDAGRBC1C03,LWHELRBC1,2026,0.3727
REGION1,LNDAGRBC1C03,LWHELRBC1,2027,0.3773
REGION1,LNDAGRBC1C03,LWHELRBC1,2028,0.3818
REGION1,LNDAGRBC1C03,LWHELRBC1,2029,0.3864
REGION1,LNDAGRBC1C03,LWHELRBC1,2030,0.391
REGION1,LNDAGRBC1C03,LWHELRBC1,2031,0.3954
REGION1,LNDAGRBC1C03,LWHELRBC1,2032,0.4
REGION1,LNDAGRBC1C03,LWHELRBC1,2033,0.4045
REGION1,LNDAGRBC1C03,LWHELRBC1,2034,0.4045
REGION1,LNDAGRBC1C03,LWHELRBC1,2035,0.4091
REGION1,LNDAGRBC1C03,LWHELRBC1,2036,0.4136
REGION1,LNDAGRBC1C03,LWHELRBC1,2037,0.4182
REGION1,LNDAGRBC1C03,LWHELRBC1,2038,0.4227
REGION1,LNDAGRBC1C03,LWHELRBC1,2039,0.4273
REGION1,LNDAGRBC1C03,LWHELRBC1,2040,0.4318
REGION1,LNDAGRBC1C03,LWHELRBC1,2041,0.4364
REGION1,LNDAGRBC1C03,LWHELRBC1,2042,0.4409
REGION1,LNDAGRBC1C03,LWHELRBC1,2043,0.4409
REGION1,LNDAGRBC1C03,LWHELRBC1,2044,0.4455
REGION1,LNDAGRBC1C03,LWHELRBC1,2045,0.45
REGION1,LNDAGRBC1C03,LWHELRBC1,2046,0.4545
REGION1,LNDAGRBC1C03,LWHELRBC1,2047,0.4591
REGION1,LNDAGRBC1C03,LWHELRBC1,2048,0.4636
REGION1,LNDAGRBC1C03,LWHELRBC1,2049,0.4682
REGION1,LNDAGRBC1C03,LWHELRBC1,2050,0.4727
REGION1,LNDAGRBC1C03,WTRPRCBC1,2020,110.5081
REGION1,LNDAGRBC1C03,WTRPRCBC1,2021,131.118
REGION1,LNDAGRBC1C03,WTRPRCBC1,2022,131.1795
REGION1,LNDAGRBC1C03,WTRPRCBC1,2023,132.3222
REGION1,LNDAGRBC1C03,WTRPRCBC1,2024,132.9726
REGION1,LNDAGRBC1C03,WTRPRCBC1,2025,132.6453
REGION1,LNDAGRBC1C03,WTRPRCBC1,2026,133.4912
REGION1,LNDAGRBC1C03,WTRPRCBC1,2027,133.4037
REGION1,LNDAGRBC1C03,WTRPRCBC1,2028,134.8435
REGION1,LNDAGRBC1C03,WTRPRCBC1,2029,135.6611
REGION1,LNDAGRBC1C03,WTRPRCBC1,2030,135.4676
REGION1,LNDAGRBC1C03,WTRPRCBC1,2031,136.41
REGION1,LNDAGRBC1C03,WTRPRCBC1,2032,135.9167
REGION1,LNDAGRBC1C03,WTRPRCBC1,2033,136.3701
REGION1,LNDAGRBC1C03,WTRPRCBC1,2034,136.3011
REGION1,LNDAGRBC1C03,WTRPRCBC1,2035,136.842
REGION1,LNDAGRBC1C03,WTRPRCBC1,2036,138.2432
REGION1,LNDAGRBC1C03,WTRPRCBC1,2037,139.4229
REGION1,LNDAGRBC1C03,WTRPRCBC1,2038,140.1559
REGION1,LNDAGRBC1C03,WTRPRCBC1,2039,140.4355
REGION1,LNDAGRBC1C03,WTRPRCBC1,2040,141.1938
REGION1,LNDAGRBC1C03,WTRPRCBC1,2041,142.6159
REGION1,LNDAGRBC1C03,WTRPRCBC1,2042,141.8723
REGION1,LNDAGRBC1C03,WTRPRCBC1,2043,142.4115
REGION1,LNDAGRBC1C03,WTRPRCBC1,2044,142.8923
REGION1,LNDAGRBC1C03,WTRPRCBC1,2045,143.5696
REGION1,LNDAGRBC1C03,WTRPRCBC1,2046,144.1026
REGION1,LNDAGRBC1C03,WTRPRCBC1,2047,144.6953
REGION1,LNDAGRBC1C03,WTRPRCBC1,2048,145.2886
REGION1,LNDAGRBC1C03,WTRPRCBC1,2049,145.8582
REGION1,LNDAGRBC1C03,WTRPRCBC1,2050,146.4106
REGION1,LNDAGRBC1C04,LBARBC1,2020,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2021,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2022,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2023,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2024,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2025,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2026,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2027,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2028,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2029,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2030,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2031,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2032,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2033,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2034,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2035,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2036,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2037,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2038,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2039,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2040,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2041,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2042,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2043,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2044,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2045,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2046,0.8693
REGION1,LNDAGRBC1C04,LBARBC1,2047,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2048,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2049,0.8692
REGION1,LNDAGRBC1C04,LBARBC1,2050,0.8693
REGION1,LNDAGRBC1C04,LBLTBC1,2020,0.7471
REGION1,LNDAGRBC1C04,LBLTBC1,2021,0.7554
REGION1,LNDAGRBC1C04,LBLTBC1,2022,0.7637
REGION1,LNDAGRBC1C04,LBLTBC1,2023,0.7721
REGION1,LNDAGRBC1C04,LBLTBC1,2024,0.7806
REGION1,LNDAGRBC1C04,LBLTBC1,2025,0.7891
REGION1,LNDAGRBC1C04,LBLTBC1,2026,0.7978
REGION1,LNDAGRBC1C04,LBLTBC1,2027,0.8066
REGION1,LNDAGRBC1C04,LBLTBC1,2028,0.8155
REGION1,LNDAGRBC1C04,LBLTBC1,2029,0.8244
REGION1,LNDAGRBC1C04,LBLTBC1,2030,0.8335
REGION1,LNDAGRBC1C04,LBLTBC1,2031,0.8427
REGION1,LNDAGRBC1C04,LBLTBC1,2032,0.8519
REGION1,LNDAGRBC1C04,LBLTBC1,2033,0.8613
REGION1,LNDAGRBC1C04,LBLTBC1,2034,0.8708
REGION1,LNDAGRBC1C04,LBLTBC1,2035,0.8804
REGION1,LNDAGRBC1C04,LBLTBC1,2036,0.8901
REGION1,LNDAGRBC1C04,LBLTBC1,2037,0.8998
REGION1,LNDAGRBC1C04,LBLTBC1,2038,0.9097
REGION1,LNDAGRBC1C04,LBLTBC1,2039,0.9197
REGION1,LNDAGRBC1C04,LBLTBC1,2040,0.9299
REGION1,LNDAGRBC1C04,LBLTBC1,2041,0.9401
REGION1,LNDAGRBC1C04,LBLTBC1,2042,0.9504
REGION1,LNDAGRBC1C04,LBLTBC1,2043,0.9609
REGION1,LNDAGRBC1C04,LBLTBC1,2044,0.9715
REGION1,LNDAGRBC1C04,LBLTBC1,2045,0.9821
REGION1,LNDAGRBC1C04,LBLTBC1,2046,0.9929
REGION1,LNDAGRBC1C04,LBLTBC1,2047,1.0039
REGION1,LNDAGRBC1C04,LBLTBC1,2048,1.0149
REGION1,LNDAGRBC1C04,LBLTBC1,2049,1.0261
REGION1,LNDAGRBC1C04,LBLTBC1,2050,1.0374
REGION1,LNDAGRBC1C04,LGRSBC1,2020,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2021,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2022,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2023,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2024,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2025,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2026,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2027,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2028,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2029,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2030,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2031,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2032,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2033,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2034,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2035,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2036,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2037,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2038,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2039,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2040,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2041,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2042,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2043,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2044,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2045,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2046,6.25
REGION1,LNDAGRBC1C04,LGRSBC1,2047,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2048,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2049,6.2501
REGION1,LNDAGRBC1C04,LGRSBC1,2050,6.2501
REGION1,LNDAGRBC1C04,LWATBC1,2020,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2021,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2022,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2023,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2024,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2025,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2026,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2027,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2028,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2029,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2030,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2031,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2032,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2033,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2034,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2035,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2036,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2037,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2038,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2039,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2040,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2041,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2042,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2043,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2044,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2045,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2046,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2047,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2048,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2049,2.888
REGION1,LNDAGRBC1C04,LWATBC1,2050,2.888
REGION1,LNDAGRBC1C04,WTRPRCBC1,2020,11.8298
REGION1,LNDAGRBC1C04,WTRPRCBC1,2021,11.839
REGION1,LNDAGRBC1C04,WTRPRCBC1,2022,11.8481
REGION1,LNDAGRBC1C04,WTRPRCBC1,2023,11.8573
REGION1,LNDAGRBC1C04,WTRPRCBC1,2024,11.8667
REGION1,LNDAGRBC1C04,WTRPRCBC1,2025,11.8761
REGION1,LNDAGRBC1C04,WTRPRCBC1,2026,11.8857
REGION1,LNDAGRBC1C04,WTRPRCBC1,2027,11.8953
REGION1,LNDAGRBC1C04,WTRPRCBC1,2028,11.9051
REGION1,LNDAGRBC1C04,WTRPRCBC1,2029,11.9149
REGION1,LNDAGRBC1C04,WTRPRCBC1,2030,11.9249
REGION1,LNDAGRBC1C04,WTRPRCBC1,2031,11.935
REGION1,LNDAGRBC1C04,WTRPRCBC1,2032,11.9451
REGION1,LNDAGRBC1C04,WTRPRCBC1,2033,11.9555
REGION1,LNDAGRBC1C04,WTRPRCBC1,2034,11.9659
REGION1,LNDAGRBC1C04,WTRPRCBC1,2035,11.9765
REGION1,LNDAGRBC1C04,WTRPRCBC1,2036,11.9872
REGION1,LNDAGRBC1C04,WTRPRCBC1,2037,11.9978
REGION1,LNDAGRBC1C04,WTRPRCBC1,2038,12.0087
REGION1,LNDAGRBC1C04,WTRPRCBC1,2039,12.0197
REGION1,LNDAGRBC1C04,WTRPRCBC1,2040,12.0309
REGION1,LNDAGRBC1C04,WTRPRCBC1,2041,12.0422
REGION1,LNDAGRBC1C04,WTRPRCBC1,2042,12.0535
REGION1,LNDAGRBC1C04,WTRPRCBC1,2043,12.065
REGION1,LNDAGRBC1C04,WTRPRCBC1,2044,12.0767
REGION1,LNDAGRBC1C04,WTRPRCBC1,2045,12.0884
REGION1,LNDAGRBC1C04,WTRPRCBC1,2046,12.1002
REGION1,LNDAGRBC1C04,WTRPRCBC1,2047,12.1123
REGION1,LNDAGRBC1C04,WTRPRCBC1,2048,12.1245
REGION1,LNDAGRBC1C04,WTRPRCBC1,2049,12.1368
REGION1,LNDAGRBC1C04,WTRPRCBC1,2050,12.1492
REGION1,LNDAGRBC1C05,LBARBC1,2020,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2021,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2022,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2023,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2024,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2025,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2026,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2027,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2028,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2029,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2030,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2031,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2032,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2033,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2034,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2035,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2036,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2037,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2038,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2039,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2040,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2041,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2042,0.4533
REGION1,LNDAGRBC1C05,LBARBC1,2043,0.4533
