r,t,y,TotalTechnologyAnnualActivity
REGION1,LNDRAPIRBC1,2025,0.0503
REGION1,LNDRAPIRBC1,2026,0.0453
REGION1,LNDRAPIRBC1,2027,0.0403
REGION1,LNDRAPIRBC1,2028,0.0352
REGION1,LNDRAPIRBC1,2029,0.0302
REGION1,LNDRAPIRBC1,2030,0.0252
REGION1,LNDRAPIRBC1,2031,0.0201
REGION1,LNDRAPIRBC1,2032,0.0151
REGION1,LNDRAPIRBC1,2033,0.0101
REGION1,LNDRAPIRBC1,2034,0.005
REGION1,LNDRYEHIBC1,2020,0.0001
REGION1,LNDRYEHIBC1,2021,0.0001
REGION1,LNDRYEHIBC1,2022,0.0001
REGION1,LNDRYEHIBC1,2023,0.0001
REGION1,LNDRYEHIBC1,2024,0.0001
REGION1,LNDRYEHIBC1,2025,0.0001
REGION1,LNDRYEHIBC1,2026,0.0001
REGION1,LNDRYEHIBC1,2027,0.0001
REGION1,LNDRYEHIBC1,2028,0.0001
REGION1,LNDRYEHIBC1,2029,0.0001
REGION1,LNDRYEHIBC1,2030,0.0
REGION1,LNDRYEHIBC1,2031,0.0
REGION1,LNDRYEHIBC1,2032,0.0
REGION1,LNDRYEHIBC1,2033,0.0
REGION1,LNDRYEHIBC1,2034,0.0
REGION1,LNDRYEHRBC1,2020,0.0034
REGION1,LNDRYEHRBC1,2021,0.0055
REGION1,LNDRYEHRBC1,2022,0.0051
REGION1,LNDRYEHRBC1,2023,0.0051
REGION1,LNDRYEHRBC1,2024,0.0049
REGION1,LNDRYEHRBC1,2025,0.0049
REGION1,LNDRYEHRBC1,2026,0.0049
REGION1,LNDRYEHRBC1,2027,0.0049
REGION1,LNDRYEHRBC1,2028,0.0049
REGION1,LNDRYEHRBC1,2029,0.0049
REGION1,LNDRYEHRBC1,2030,0.0049
REGION1,LNDRYEHRBC1,2031,0.0041
REGION1,LNDRYEHRBC1,2032,0.0043
REGION1,LNDRYEHRBC1,2033,0.0045
REGION1,LNDRYEHRBC1,2034,0.0046
REGION1,LNDRYEHRBC1,2035,0.0046
REGION1,LNDRYEHRBC1,2036,0.0046
REGION1,LNDRYEHRBC1,2037,0.0046
REGION1,LNDRYEHRBC1,2038,0.0046
REGION1,LNDRYEHRBC1,2039,0.0046
REGION1,LNDRYEHRBC1,2040,0.0046
REGION1,LNDRYEHRBC1,2041,0.0046
REGION1,LNDRYEHRBC1,2042,0.0046
REGION1,LNDRYEHRBC1,2043,0.0046
REGION1,LNDRYEHRBC1,2044,0.0046
REGION1,LNDRYEHRBC1,2045,0.0046
REGION1,LNDRYEHRBC1,2046,0.0044
REGION1,LNDRYEHRBC1,2047,0.0044
REGION1,LNDRYEHRBC1,2048,0.0044
REGION1,LNDRYEHRBC1,2049,0.0044
REGION1,LNDRYEHRBC1,2050,0.0044
REGION1,LNDRYEIIBC1,2031,0.0
REGION1,LNDRYEIIBC1,2032,0.0
REGION1,LNDRYEIIBC1,2033,0.0
REGION1,LNDRYEIRBC1,2031,0.001
REGION1,LNDRYEIRBC1,2032,0.0008
REGION1,LNDRYEIRBC1,2033,0.0005
REGION1,LNDRYEIRBC1,2034,0.0002
REGION1,LNDRYELRBC1,2035,0.0007
REGION1,LNDRYELRBC1,2036,0.0007
REGION1,LNDRYELRBC1,2037,0.0007
REGION1,LNDRYELRBC1,2038,0.0007
REGION1,LNDWATBC1,2020,43.0425
REGION1,LNDWATBC1,2021,43.0425
REGION1,LNDWATBC1,2022,43.0425
REGION1,LNDWATBC1,2023,43.0425
REGION1,LNDWATBC1,2024,43.0425
REGION1,LNDWATBC1,2025,43.0425
REGION1,LNDWATBC1,2026,43.0425
REGION1,LNDWATBC1,2027,43.0425
REGION1,LNDWATBC1,2028,43.0425
REGION1,LNDWATBC1,2029,43.0425
REGION1,LNDWATBC1,2030,43.0425
REGION1,LNDWATBC1,2031,43.0425
REGION1,LNDWATBC1,2032,43.0425
REGION1,LNDWATBC1,2033,43.0425
REGION1,LNDWATBC1,2034,43.0425
REGION1,LNDWATBC1,2035,43.0425
REGION1,LNDWATBC1,2036,43.0425
REGION1,LNDWATBC1,2037,43.0425
REGION1,LNDWATBC1,2038,43.0425
REGION1,LNDWATBC1,2039,43.0425
REGION1,LNDWATBC1,2040,43.0425
REGION1,LNDWATBC1,2041,43.0425
REGION1,LNDWATBC1,2042,43.0425
REGION1,LNDWATBC1,2043,43.0425
REGION1,LNDWATBC1,2044,43.0425
REGION1,LNDWATBC1,2045,43.0425
REGION1,LNDWATBC1,2046,43.0425
REGION1,LNDWATBC1,2047,43.0425
REGION1,LNDWATBC1,2048,43.0425
REGION1,LNDWATBC1,2049,43.0425
REGION1,LNDWATBC1,2050,43.0425
REGION1,LNDWHEHIBC1,2030,0.001
REGION1,LNDWHEHIBC1,2031,0.0009
REGION1,LNDWHEHIBC1,2032,0.0007
REGION1,LNDWHEHIBC1,2033,0.0005
REGION1,LNDWHEHIBC1,2034,0.0002
REGION1,LNDWHEHRBC1,2020,0.0638
REGION1,LNDWHEHRBC1,2021,0.0975
REGION1,LNDWHEHRBC1,2022,0.0988
REGION1,LNDWHEHRBC1,2023,0.1
REGION1,LNDWHEHRBC1,2024,0.1
REGION1,LNDWHEHRBC1,2025,0.1013
REGION1,LNDWHEHRBC1,2026,0.1025
REGION1,LNDWHEHRBC1,2027,0.1038
REGION1,LNDWHEHRBC1,2028,0.105
REGION1,LNDWHEHRBC1,2029,0.1062
REGION1,LNDWHEHRBC1,2030,0.1065
REGION1,LNDWHEHRBC1,2031,0.0935
REGION1,LNDWHEHRBC1,2032,0.0986
REGION1,LNDWHEHRBC1,2033,0.1036
REGION1,LNDWHEHRBC1,2034,0.1074
REGION1,LNDWHEHRBC1,2035,0.1125
REGION1,LNDWHEHRBC1,2036,0.1138
REGION1,LNDWHEHRBC1,2037,0.115
REGION1,LNDWHEHRBC1,2038,0.1162
REGION1,LNDWHEHRBC1,2039,0.1175
REGION1,LNDWHEHRBC1,2040,0.1188
REGION1,LNDWHEHRBC1,2041,0.12
REGION1,LNDWHEHRBC1,2042,0.1212
REGION1,LNDWHEHRBC1,2043,0.1212
REGION1,LNDWHEHRBC1,2044,0.1225
REGION1,LNDWHEHRBC1,2045,0.1238
REGION1,LNDWHEHRBC1,2046,0.125
REGION1,LNDWHEHRBC1,2047,0.1262
REGION1,LNDWHEHRBC1,2048,0.1275
REGION1,LNDWHEHRBC1,2049,0.1288
REGION1,LNDWHEHRBC1,2050,0.13
REGION1,LNDWHEIIBC1,2031,0.0002
REGION1,LNDWHEIIBC1,2032,0.0002
REGION1,LNDWHEIIBC1,2033,0.0001
REGION1,LNDWHEIIBC1,2034,0.0001
REGION1,LNDWHEIRBC1,2031,0.0227
REGION1,LNDWHEIRBC1,2032,0.017
REGION1,LNDWHEIRBC1,2033,0.0113
REGION1,LNDWHEIRBC1,2034,0.0057
REGION1,MINLNDBC1,2020,925.0
REGION1,MINLNDBC1,2021,925.0
REGION1,MINLNDBC1,2022,925.0
REGION1,MINLNDBC1,2023,925.0
REGION1,MINLNDBC1,2024,925.0
REGION1,MINLNDBC1,2025,925.0
REGION1,MINLNDBC1,2026,925.0
REGION1,MINLNDBC1,2027,925.0
REGION1,MINLNDBC1,2028,925.0
REGION1,MINLNDBC1,2029,925.0
REGION1,MINLNDBC1,2030,925.0
REGION1,MINLNDBC1,2031,925.0
REGION1,MINLNDBC1,2032,925.0
REGION1,MINLNDBC1,2033,925.0
REGION1,MINLNDBC1,2034,925.0
REGION1,MINLNDBC1,2035,925.0
REGION1,MINLNDBC1,2036,925.0
REGION1,MINLNDBC1,2037,925.0
REGION1,MINLNDBC1,2038,925.0
REGION1,MINLNDBC1,2039,925.0
REGION1,MINLNDBC1,2040,925.0
REGION1,MINLNDBC1,2041,925.0
REGION1,MINLNDBC1,2042,925.0
REGION1,MINLNDBC1,2043,925.0
REGION1,MINLNDBC1,2044,925.0
REGION1,MINLNDBC1,2045,925.0
REGION1,MINLNDBC1,2046,925.0
REGION1,MINLNDBC1,2047,925.0
REGION1,MINLNDBC1,2048,925.0
REGION1,MINLNDBC1,2049,925.0
REGION1,MINLNDBC1,2050,925.0
REGION1,MINNGS,2020,810.1631
REGION1,MINNGS,2021,818.9504
REGION1,MINNGS,2022,827.0287
REGION1,MINNGS,2023,840.0152
REGION1,MINNGS,2024,822.0136
REGION1,MINNGS,2025,603.4674
REGION1,MINNGS,2026,446.4324
REGION1,MINNGS,2027,447.19
REGION1,MINNGS,2028,441.49
REGION1,MINNGS,2029,436.31
REGION1,MINNGS,2030,447.33
REGION1,MINNGS,2031,424.96
REGION1,MINNGS,2032,402.6
REGION1,MINNGS,2033,380.23
REGION1,MINNGS,2034,358.4915
REGION1,MINNGS,2035,340.2149
REGION1,MINNGS,2036,321.5254
REGION1,MINNGS,2037,303.0696
REGION1,MINNGS,2038,276.191
REGION1,MINNGS,2039,246.2469
REGION1,MINNGS,2040,223.66
REGION1,MINNGS,2041,201.31
REGION1,MINNGS,2042,178.93
REGION1,MINNGS,2043,162.141
REGION1,MINNGS,2044,204.8775
REGION1,MINNGS,2045,261.5448
REGION1,MINNGS,2046,317.8143
REGION1,MINNGS,2047,374.0476
REGION1,MINNGS,2048,430.2609
REGION1,MINNGS,2049,486.5305
REGION1,MINPRCBC1,2020,696.3763
REGION1,MINPRCBC1,2021,704.0846
REGION1,MINPRCBC1,2022,704.0434
REGION1,MINPRCBC1,2023,705.5612
REGION1,MINPRCBC1,2024,706.5262
REGION1,MINPRCBC1,2025,706.5701
REGION1,MINPRCBC1,2026,706.9055
REGION1,MINPRCBC1,2027,689.1721
REGION1,MINPRCBC1,2028,689.6912
REGION1,MINPRCBC1,2029,690.0047
REGION1,MINPRCBC1,2030,690.2316
REGION1,MINPRCBC1,2031,690.7107
REGION1,MINPRCBC1,2032,690.6388
REGION1,MINPRCBC1,2033,690.9291
REGION1,MINPRCBC1,2034,691.0838
REGION1,MINPRCBC1,2035,672.5175
REGION1,MINPRCBC1,2036,671.3291
REGION1,MINPRCBC1,2037,671.1547
REGION1,MINPRCBC1,2038,670.8469
REGION1,MINPRCBC1,2039,670.4143
REGION1,MINPRCBC1,2040,670.6499
REGION1,MINPRCBC1,2041,671.0185
REGION1,MINPRCBC1,2042,671.3603
REGION1,MINPRCBC1,2043,671.7099
REGION1,MINPRCBC1,2044,672.0299
REGION1,MINPRCBC1,2045,672.3579
REGION1,MINPRCBC1,2046,672.6791
REGION1,MINPRCBC1,2047,673.0042
REGION1,MINPRCBC1,2048,673.3339
REGION1,MINPRCBC1,2049,673.6541
REGION1,MINPRCBC1,2050,673.983
REGION1,MINURN,2024,87.7142
REGION1,MINURN,2025,87.7142
REGION1,MINURN,2026,87.7142
REGION1,MINURN,2027,124.1805
REGION1,MINURN,2028,158.9124
REGION1,MINURN,2029,191.4132
REGION1,MINURN,2030,228.9756
REGION1,MINURN,2031,374.0637
REGION1,MINURN,2032,518.6856
REGION1,MINURN,2033,662.5083
REGION1,MINURN,2034,804.8524
REGION1,MINURN,2035,871.0559
REGION1,MINURN,2036,871.0559
REGION1,MINURN,2037,871.0559
REGION1,MINURN,2038,871.0559
REGION1,MINURN,2039,871.0559
REGION1,MINURN,2040,871.0559
REGION1,MINURN,2041,871.0559
REGION1,MINURN,2042,871.0559
REGION1,MINURN,2043,871.0559
REGION1,MINURN,2044,871.0559
REGION1,MINURN,2045,871.0559
REGION1,MINURN,2046,871.0559
REGION1,MINURN,2047,871.0559
REGION1,MINURN,2048,871.0559
REGION1,MINURN,2049,871.0559
REGION1,MINURN,2050,643.3344
REGION1,PWRBIOB01,2020,1.202
REGION1,PWRBIOB01,2021,1.202
REGION1,PWRBIOB01,2022,1.202
REGION1,PWRBIOB01,2023,1.202
REGION1,PWRBIOB01,2024,1.202
REGION1,PWRBIOB01,2025,1.202
REGION1,PWRBIOB02,2020,3.7652
REGION1,PWRBIOB02,2021,3.7652
REGION1,PWRBIOB02,2022,3.7652
REGION1,PWRBIOB02,2023,3.7652
REGION1,PWRBIOB02,2024,3.7652
REGION1,PWRBIOB02,2025,3.7652
REGION1,PWRBIOB03,2020,0.8055
REGION1,PWRBIOB03,2021,0.8055
REGION1,PWRBIOB03,2022,0.8055
REGION1,PWRBIOB03,2023,0.8055
REGION1,PWRBIOB03,2024,0.8055
REGION1,PWRBIOB03,2025,0.8055
REGION1,PWRBIOB04,2020,5.2263
REGION1,PWRBIOB04,2021,5.2263
REGION1,PWRBIOB04,2022,5.2263
REGION1,PWRBIOB04,2023,5.2263
REGION1,PWRBIOB04,2024,5.2263
REGION1,PWRBIOB04,2025,5.2263
REGION1,PWRBIOB05,2020,1.9482
REGION1,PWRBIOB05,2021,1.9482
REGION1,PWRBIOB05,2022,1.9482
REGION1,PWRBIOB05,2023,1.9482
REGION1,PWRBIOB05,2024,1.9482
REGION1,PWRBIOB05,2025,1.9482
REGION1,PWRGEOB01,2025,10.8648
REGION1,PWRGEOB01,2026,10.8648
REGION1,PWRGEOB01,2027,10.8648
REGION1,PWRGEOB01,2028,10.8648
REGION1,PWRGEOB01,2029,10.8648
REGION1,PWRGEOB01,2030,10.8648
REGION1,PWRGEOB01,2031,10.8648
REGION1,PWRGEOB01,2032,10.8648
REGION1,PWRGEOB01,2033,10.8648
REGION1,PWRGEOB01,2034,10.8648
REGION1,PWRGEOB01,2035,10.8648
REGION1,PWRGEOB01,2036,10.8648
REGION1,PWRGEOB01,2037,10.8648
REGION1,PWRGEOB01,2038,10.8648
REGION1,PWRGEOB01,2039,10.8648
REGION1,PWRGEOB01,2040,10.8648
REGION1,PWRGEOB01,2041,10.8648
REGION1,PWRGEOB01,2042,10.8648
REGION1,PWRGEOB01,2043,10.8648
REGION1,PWRGEOB01,2044,10.8648
REGION1,PWRGEOB01,2045,10.8648
REGION1,PWRGEOB01,2046,10.8648
REGION1,PWRGEOB01,2047,10.8648
REGION1,PWRGEOB01,2048,10.8648
REGION1,PWRGEOB01,2049,10.8648
REGION1,PWRGEOB01,2050,8.5778
REGION1,PWRGEOB02,2025,70.6211
REGION1,PWRGEOB02,2026,70.6211
REGION1,PWRGEOB02,2027,70.6211
REGION1,PWRGEOB02,2028,70.6211
REGION1,PWRGEOB02,2029,70.6211
REGION1,PWRGEOB02,2030,70.6211
REGION1,PWRGEOB02,2031,70.6211
REGION1,PWRGEOB02,2032,70.6211
REGION1,PWRGEOB02,2033,70.6211
REGION1,PWRGEOB02,2034,70.6211
REGION1,PWRGEOB02,2035,70.6211
REGION1,PWRGEOB02,2036,70.6211
REGION1,PWRGEOB02,2037,70.6211
REGION1,PWRGEOB02,2038,70.6211
REGION1,PWRGEOB02,2039,70.6211
REGION1,PWRGEOB02,2040,70.6211
REGION1,PWRGEOB02,2041,70.6211
REGION1,PWRGEOB02,2042,70.6211
REGION1,PWRGEOB02,2043,70.6211
REGION1,PWRGEOB02,2044,70.6211
REGION1,PWRGEOB02,2045,70.6211
REGION1,PWRGEOB02,2046,70.6211
REGION1,PWRGEOB02,2047,70.6211
REGION1,PWRGEOB02,2048,70.6211
REGION1,PWRGEOB02,2049,70.6211
REGION1,PWRGEOB02,2050,55.7556
REGION1,PWRGEOB03,2035,24.9918
REGION1,PWRGEOB03,2036,70.6211
REGION1,PWRGEOB03,2037,70.6211
REGION1,PWRGEOB03,2038,70.6211
REGION1,PWRGEOB03,2039,70.6211
REGION1,PWRGEOB03,2040,70.6211
REGION1,PWRGEOB03,2041,70.6211
REGION1,PWRGEOB03,2042,70.6211
REGION1,PWRGEOB03,2043,70.6211
REGION1,PWRGEOB03,2044,70.6211
REGION1,PWRGEOB03,2045,70.6211
REGION1,PWRGEOB03,2046,70.6211
REGION1,PWRGEOB03,2047,70.6211
REGION1,PWRGEOB03,2048,70.6211
REGION1,PWRGEOB03,2049,70.6211
REGION1,PWRGEOB03,2050,55.7556
REGION1,PWRHYDB01,2020,46.8778
REGION1,PWRHYDB01,2021,46.8778
REGION1,PWRHYDB01,2022,46.8778
REGION1,PWRHYDB01,2023,46.8778
REGION1,PWRHYDB01,2024,46.8778
REGION1,PWRHYDB01,2025,46.8778
REGION1,PWRHYDB01,2026,46.8778
REGION1,PWRHYDB01,2027,46.8778
REGION1,PWRHYDB01,2028,46.8778
REGION1,PWRHYDB01,2029,46.8778
REGION1,PWRHYDB01,2030,46.8778
REGION1,PWRHYDB01,2031,46.8778
REGION1,PWRHYDB01,2032,46.8778
REGION1,PWRHYDB01,2033,46.8778
REGION1,PWRHYDB01,2034,46.8778
REGION1,PWRHYDB01,2035,46.8778
REGION1,PWRHYDB01,2036,46.8778
REGION1,PWRHYDB01,2037,46.8778
REGION1,PWRHYDB01,2038,46.8778
REGION1,PWRHYDB01,2039,46.8778
REGION1,PWRHYDB01,2040,46.8778
REGION1,PWRHYDB01,2041,46.8778
REGION1,PWRHYDB01,2042,46.8778
REGION1,PWRHYDB01,2043,46.8778
REGION1,PWRHYDB01,2044,46.8778
REGION1,PWRHYDB01,2045,46.8778
REGION1,PWRHYDB01,2046,46.8778
REGION1,PWRHYDB01,2047,46.8778
REGION1,PWRHYDB01,2048,46.8778
REGION1,PWRHYDB01,2049,46.8778
REGION1,PWRHYDB01,2050,46.8778
REGION1,PWRHYDB02,2020,12.0637
REGION1,PWRHYDB02,2021,12.0637
REGION1,PWRHYDB02,2022,12.0637
REGION1,PWRHYDB02,2023,12.0637
REGION1,PWRHYDB02,2024,12.0637
REGION1,PWRHYDB02,2025,12.0637
REGION1,PWRHYDB02,2026,12.0637
REGION1,PWRHYDB02,2027,12.0637
REGION1,PWRHYDB02,2028,12.0637
REGION1,PWRHYDB02,2029,12.0637
REGION1,PWRHYDB02,2030,12.0637
REGION1,PWRHYDB02,2031,12.0637
REGION1,PWRHYDB02,2032,12.0637
REGION1,PWRHYDB02,2033,12.0637
REGION1,PWRHYDB02,2034,12.0637
REGION1,PWRHYDB02,2035,12.0637
REGION1,PWRHYDB02,2036,12.0637
REGION1,PWRHYDB02,2037,12.0637
REGION1,PWRHYDB02,2038,12.0637
REGION1,PWRHYDB02,2039,12.0637
REGION1,PWRHYDB02,2040,12.0637
REGION1,PWRHYDB02,2041,12.0637
REGION1,PWRHYDB02,2042,12.0637
REGION1,PWRHYDB02,2043,12.0637
REGION1,PWRHYDB02,2044,12.0637
REGION1,PWRHYDB02,2045,12.0637
REGION1,PWRHYDB02,2046,12.0637
REGION1,PWRHYDB02,2047,12.0637
REGION1,PWRHYDB02,2048,12.0637
REGION1,PWRHYDB02,2049,12.0637
REGION1,PWRHYDB02,2050,12.0637
REGION1,PWRHYDB03,2020,3.9681
REGION1,PWRHYDB03,2021,3.9681
REGION1,PWRHYDB03,2022,3.9681
REGION1,PWRHYDB03,2023,3.9681
REGION1,PWRHYDB03,2024,3.9681
REGION1,PWRHYDB03,2025,3.9681
REGION1,PWRHYDB03,2026,3.9681
REGION1,PWRHYDB03,2027,3.9681
REGION1,PWRHYDB03,2028,3.9681
REGION1,PWRHYDB03,2029,3.9681
REGION1,PWRHYDB03,2030,3.9681
REGION1,PWRHYDB03,2031,3.9681
REGION1,PWRHYDB03,2032,3.9681
REGION1,PWRHYDB03,2033,3.9681
REGION1,PWRHYDB03,2034,3.9681
REGION1,PWRHYDB03,2035,3.9681
REGION1,PWRHYDB03,2036,3.9681
REGION1,PWRHYDB03,2037,3.9681
REGION1,PWRHYDB03,2038,3.9681
REGION1,PWRHYDB03,2039,3.9681
REGION1,PWRHYDB03,2040,3.9681
REGION1,PWRHYDB03,2041,3.9681
REGION1,PWRHYDB03,2042,3.9681
REGION1,PWRHYDB03,2043,3.9681
REGION1,PWRHYDB03,2044,3.9681
REGION1,PWRHYDB03,2045,3.9681
REGION1,PWRHYDB03,2046,3.9681
REGION1,PWRHYDB03,2047,3.9681
REGION1,PWRHYDB03,2048,3.9681
REGION1,PWRHYDB03,2049,3.9681
REGION1,PWRHYDB03,2050,3.9681
REGION1,PWRHYDB04,2020,11.689
REGION1,PWRHYDB04,2021,11.689
REGION1,PWRHYDB04,2022,11.689
REGION1,PWRHYDB04,2023,11.689
REGION1,PWRHYDB04,2024,11.689
REGION1,PWRHYDB04,2025,11.689
REGION1,PWRHYDB04,2026,11.689
REGION1,PWRHYDB04,2027,11.689
REGION1,PWRHYDB04,2028,11.689
REGION1,PWRHYDB04,2029,11.689
REGION1,PWRHYDB04,2030,11.689
REGION1,PWRHYDB04,2031,11.689
REGION1,PWRHYDB04,2032,11.689
REGION1,PWRHYDB04,2033,11.689
REGION1,PWRHYDB04,2034,11.689
REGION1,PWRHYDB04,2035,11.689
REGION1,PWRHYDB04,2036,11.689
REGION1,PWRHYDB04,2037,11.689
REGION1,PWRHYDB04,2038,11.689
REGION1,PWRHYDB04,2039,11.689
REGION1,PWRHYDB04,2040,11.689
REGION1,PWRHYDB04,2041,11.689
REGION1,PWRHYDB04,2042,11.689
REGION1,PWRHYDB04,2043,11.689
REGION1,PWRHYDB04,2044,11.689
REGION1,PWRHYDB04,2045,11.689
REGION1,PWRHYDB04,2046,11.689
REGION1,PWRHYDB04,2047,11.689
REGION1,PWRHYDB04,2048,11.689
REGION1,PWRHYDB04,2049,11.689
REGION1,PWRHYDB04,2050,11.689
REGION1,PWRHYDB05,2020,0.7493
REGION1,PWRHYDB05,2021,0.7493
REGION1,PWRHYDB05,2022,0.7493
REGION1,PWRHYDB05,2023,0.7493
REGION1,PWRHYDB05,2024,0.7493
REGION1,PWRHYDB05,2025,0.7493
REGION1,PWRHYDB05,2026,0.7493
REGION1,PWRHYDB05,2027,0.7493
REGION1,PWRHYDB05,2028,0.7493
REGION1,PWRHYDB05,2029,0.7493
REGION1,PWRHYDB05,2030,0.7493
REGION1,PWRHYDB05,2031,0.7493
REGION1,PWRHYDB05,2032,0.7493
REGION1,PWRHYDB05,2033,0.7493
REGION1,PWRHYDB05,2034,0.7493
REGION1,PWRHYDB05,2035,0.7493
REGION1,PWRHYDB05,2036,0.7493
REGION1,PWRHYDB05,2037,0.7493
REGION1,PWRHYDB05,2038,0.7493
REGION1,PWRHYDB05,2039,0.7493
REGION1,PWRHYDB05,2040,0.7493
REGION1,PWRHYDB05,2041,0.7493
REGION1,PWRHYDB05,2042,0.7493
REGION1,PWRHYDB05,2043,0.7493
REGION1,PWRHYDB05,2044,0.7493
REGION1,PWRHYDB05,2045,0.7493
REGION1,PWRHYDB05,2046,0.7493
REGION1,PWRHYDB05,2047,0.7493
REGION1,PWRHYDB05,2048,0.7493
REGION1,PWRHYDB05,2049,0.7493
REGION1,PWRHYDB05,2050,0.7493
REGION1,PWRHYDB06,2020,26.6156
REGION1,PWRHYDB06,2021,26.6156
REGION1,PWRHYDB06,2022,26.6156
REGION1,PWRHYDB06,2023,26.6156
REGION1,PWRHYDB06,2024,26.6156
REGION1,PWRHYDB06,2025,26.6156
REGION1,PWRHYDB06,2026,26.6156
REGION1,PWRHYDB06,2027,26.6156
REGION1,PWRHYDB06,2028,26.6156
REGION1,PWRHYDB06,2029,26.6156
REGION1,PWRHYDB06,2030,26.6156
REGION1,PWRHYDB06,2031,26.6156
REGION1,PWRHYDB06,2032,26.6156
REGION1,PWRHYDB06,2033,26.6156
REGION1,PWRHYDB06,2034,26.6156
REGION1,PWRHYDB06,2035,26.6156
REGION1,PWRHYDB06,2036,26.6156
REGION1,PWRHYDB06,2037,26.6156
REGION1,PWRHYDB06,2038,26.6156
REGION1,PWRHYDB06,2039,26.6156
REGION1,PWRHYDB06,2040,26.6156
REGION1,PWRHYDB06,2041,26.6156
REGION1,PWRHYDB06,2042,26.6156
REGION1,PWRHYDB06,2043,26.6156
REGION1,PWRHYDB06,2044,26.6156
REGION1,PWRHYDB06,2045,26.6156
REGION1,PWRHYDB06,2046,26.6156
REGION1,PWRHYDB06,2047,26.6156
REGION1,PWRHYDB06,2048,26.6156
REGION1,PWRHYDB06,2049,26.6156
REGION1,PWRHYDB06,2050,26.6156
REGION1,PWRHYDB07,2020,0.5869
REGION1,PWRHYDB07,2021,0.5869
REGION1,PWRHYDB07,2022,0.5869
REGION1,PWRHYDB07,2023,0.5869
REGION1,PWRHYDB07,2024,0.5869
REGION1,PWRHYDB07,2025,0.5869
REGION1,PWRHYDB07,2026,0.5869
REGION1,PWRHYDB07,2027,0.5869
REGION1,PWRHYDB07,2028,0.5869
REGION1,PWRHYDB07,2029,0.5869
REGION1,PWRHYDB07,2030,0.5869
REGION1,PWRHYDB07,2031,0.5869
REGION1,PWRHYDB07,2032,0.5869
REGION1,PWRHYDB07,2033,0.5869
REGION1,PWRHYDB07,2034,0.5869
REGION1,PWRHYDB07,2035,0.5869
REGION1,PWRHYDB07,2036,0.5869
REGION1,PWRHYDB07,2037,0.5869
REGION1,PWRHYDB07,2038,0.5869
REGION1,PWRHYDB07,2039,0.5869
REGION1,PWRHYDB07,2040,0.5869
REGION1,PWRHYDB07,2041,0.5869
REGION1,PWRHYDB07,2042,0.5869
REGION1,PWRHYDB07,2043,0.5869
REGION1,PWRHYDB07,2044,0.5869
REGION1,PWRHYDB07,2045,0.5869
REGION1,PWRHYDB07,2046,0.5869
REGION1,PWRHYDB07,2047,0.5869
REGION1,PWRHYDB07,2048,0.5869
REGION1,PWRHYDB07,2049,0.5869
REGION1,PWRHYDB07,2050,0.5869
REGION1,PWRHYDB08,2020,9.1789
REGION1,PWRHYDB08,2021,9.1789
REGION1,PWRHYDB08,2022,9.1789
REGION1,PWRHYDB08,2023,9.1789
REGION1,PWRHYDB08,2024,9.1789
REGION1,PWRHYDB08,2025,9.1789
REGION1,PWRHYDB08,2026,9.1789
REGION1,PWRHYDB08,2027,9.1789
REGION1,PWRHYDB08,2028,9.1789
REGION1,PWRHYDB08,2029,9.1789
REGION1,PWRHYDB08,2030,9.1789
REGION1,PWRHYDB08,2031,9.1789
REGION1,PWRHYDB08,2032,9.1789
REGION1,PWRHYDB08,2033,9.1789
REGION1,PWRHYDB08,2034,9.1789
REGION1,PWRHYDB08,2035,9.1789
REGION1,PWRHYDB08,2036,9.1789
REGION1,PWRHYDB08,2037,9.1789
REGION1,PWRHYDB08,2038,9.1789
REGION1,PWRHYDB08,2039,9.1789
REGION1,PWRHYDB08,2040,9.1789
REGION1,PWRHYDB08,2041,9.1789
REGION1,PWRHYDB08,2042,9.1789
REGION1,PWRHYDB08,2043,9.1789
REGION1,PWRHYDB08,2044,9.1789
REGION1,PWRHYDB08,2045,9.1789
REGION1,PWRHYDB08,2046,9.1789
REGION1,PWRHYDB08,2047,9.1789
REGION1,PWRHYDB08,2048,9.1789
REGION1,PWRHYDB08,2049,9.1789
REGION1,PWRHYDB08,2050,9.1789
REGION1,PWRHYDB09,2020,33.1563
REGION1,PWRHYDB09,2021,33.1563
REGION1,PWRHYDB09,2022,33.1563
REGION1,PWRHYDB09,2023,33.1563
REGION1,PWRHYDB09,2024,33.1563
REGION1,PWRHYDB09,2025,33.1563
REGION1,PWRHYDB09,2026,33.1563
REGION1,PWRHYDB09,2027,33.1563
REGION1,PWRHYDB09,2028,33.1563
REGION1,PWRHYDB09,2029,33.1563
REGION1,PWRHYDB09,2030,33.1563
REGION1,PWRHYDB09,2031,33.1563
REGION1,PWRHYDB09,2032,33.1563
REGION1,PWRHYDB09,2033,33.1563
REGION1,PWRHYDB09,2034,33.1563
REGION1,PWRHYDB09,2035,33.1563
REGION1,PWRHYDB09,2036,33.1563
REGION1,PWRHYDB09,2037,33.1563
REGION1,PWRHYDB09,2038,33.1563
REGION1,PWRHYDB09,2039,33.1563
REGION1,PWRHYDB09,2040,33.1563
REGION1,PWRHYDB09,2041,33.1563
REGION1,PWRHYDB09,2042,33.1563
REGION1,PWRHYDB09,2043,33.1563
REGION1,PWRHYDB09,2044,33.1563
REGION1,PWRHYDB09,2045,33.1563
