r,t,m,y,TotalAnnualTechnologyActivityByMode
REGION1,LNDAGRBC1C05,53,2021,15.4852
REGION1,LNDAGRBC1C05,53,2022,15.4852
REGION1,LNDAGRBC1C05,53,2023,15.4852
REGION1,LNDAGRBC1C05,53,2024,15.4852
REGION1,LNDAGRBC1C05,53,2025,15.4852
REGION1,LNDAGRBC1C05,53,2026,15.4852
REGION1,LNDAGRBC1C05,53,2027,15.4852
REGION1,LNDAGRBC1C05,53,2028,15.4852
REGION1,LNDAGRBC1C05,53,2029,15.4852
REGION1,LNDAGRBC1C05,53,2030,15.4852
REGION1,LNDAGRBC1C05,53,2031,15.4852
REGION1,LNDAGRBC1C05,53,2032,15.4852
REGION1,LNDAGRBC1C05,53,2033,15.4852
REGION1,LNDAGRBC1C05,53,2034,15.4852
REGION1,LNDAGRBC1C05,53,2035,15.4852
REGION1,LNDAGRBC1C05,53,2036,15.4852
REGION1,LNDAGRBC1C05,53,2037,15.4852
REGION1,LNDAGRBC1C05,53,2038,15.4852
REGION1,LNDAGRBC1C05,53,2039,15.4852
REGION1,LNDAGRBC1C05,53,2040,15.4852
REGION1,LNDAGRBC1C05,53,2041,15.4852
REGION1,LNDAGRBC1C05,53,2042,15.4852
REGION1,LNDAGRBC1C05,53,2043,15.4852
REGION1,LNDAGRBC1C05,53,2044,15.4852
REGION1,LNDAGRBC1C05,53,2045,15.4852
REGION1,LNDAGRBC1C05,53,2046,15.4852
REGION1,LNDAGRBC1C05,53,2047,15.4852
REGION1,LNDAGRBC1C05,53,2048,15.4852
REGION1,LNDAGRBC1C05,53,2049,15.4852
REGION1,LNDAGRBC1C05,53,2050,15.4852
REGION1,LNDAGRBC1C05,52,2020,518.3277
REGION1,LNDAGRBC1C05,52,2021,513.0818
REGION1,LNDAGRBC1C05,52,2022,513.0934
REGION1,LNDAGRBC1C05,52,2023,512.044
REGION1,LNDAGRBC1C05,52,2024,511.3791
REGION1,LNDAGRBC1C05,52,2025,511.0429
REGION1,LNDAGRBC1C05,52,2026,514.0326
REGION1,LNDAGRBC1C05,52,2027,526.0657
REGION1,LNDAGRBC1C05,52,2028,525.713
REGION1,LNDAGRBC1C05,52,2029,525.4845
REGION1,LNDAGRBC1C05,52,2030,525.3145
REGION1,LNDAGRBC1C05,52,2031,524.972
REGION1,LNDAGRBC1C05,52,2032,525.0041
REGION1,LNDAGRBC1C05,52,2033,524.7894
REGION1,LNDAGRBC1C05,52,2034,524.6669
REGION1,LNDAGRBC1C05,52,2035,537.2661
REGION1,LNDAGRBC1C05,52,2036,538.0295
REGION1,LNDAGRBC1C05,52,2037,537.922
REGION1,LNDAGRBC1C05,52,2038,537.4996
REGION1,LNDAGRBC1C05,52,2039,537.0049
REGION1,LNDAGRBC1C05,52,2040,536.1045
REGION1,LNDAGRBC1C05,52,2041,535.1044
REGION1,LNDAGRBC1C05,52,2042,534.2304
REGION1,LNDAGRBC1C05,52,2043,533.9751
REGION1,LNDAGRBC1C05,52,2044,533.6537
REGION1,LNDAGRBC1C05,52,2045,533.3112
REGION1,LNDAGRBC1C05,52,2046,532.9737
REGION1,LNDAGRBC1C05,52,2047,532.6332
REGION1,LNDAGRBC1C05,52,2048,532.2894
REGION1,LNDAGRBC1C05,52,2049,531.952
REGION1,LNDAGRBC1C05,52,2050,531.4081
REGION1,LNDAGRBC1C06,54,2020,0.0448
REGION1,LNDAGRBC1C06,54,2021,0.0453
REGION1,LNDAGRBC1C06,54,2022,0.0458
REGION1,LNDAGRBC1C06,54,2023,0.0463
REGION1,LNDAGRBC1C06,54,2024,0.0468
REGION1,LNDAGRBC1C06,54,2025,0.0474
REGION1,LNDAGRBC1C06,54,2026,0.0479
REGION1,LNDAGRBC1C06,54,2027,0.0484
REGION1,LNDAGRBC1C06,54,2028,0.0489
REGION1,LNDAGRBC1C06,54,2029,0.0495
REGION1,LNDAGRBC1C06,54,2030,0.05
REGION1,LNDAGRBC1C06,54,2031,0.0506
REGION1,LNDAGRBC1C06,54,2032,0.0511
REGION1,LNDAGRBC1C06,54,2033,0.0517
REGION1,LNDAGRBC1C06,54,2034,0.0523
REGION1,LNDAGRBC1C06,54,2035,0.0528
REGION1,LNDAGRBC1C06,54,2036,0.0534
REGION1,LNDAGRBC1C06,54,2037,0.054
REGION1,LNDAGRBC1C06,54,2038,0.0546
REGION1,LNDAGRBC1C06,54,2039,0.0552
REGION1,LNDAGRBC1C06,54,2040,0.0558
REGION1,LNDAGRBC1C06,54,2041,0.0564
REGION1,LNDAGRBC1C06,54,2042,0.057
REGION1,LNDAGRBC1C06,54,2043,0.0577
REGION1,LNDAGRBC1C06,54,2044,0.0583
REGION1,LNDAGRBC1C06,54,2045,0.0589
REGION1,LNDAGRBC1C06,54,2046,0.0596
REGION1,LNDAGRBC1C06,54,2047,0.0602
REGION1,LNDAGRBC1C06,54,2048,0.0609
REGION1,LNDAGRBC1C06,54,2049,0.0616
REGION1,LNDAGRBC1C06,54,2050,0.0623
REGION1,LNDAGRBC1C06,51,2020,0.3564
REGION1,LNDAGRBC1C06,51,2021,0.3564
REGION1,LNDAGRBC1C06,51,2022,0.3564
REGION1,LNDAGRBC1C06,51,2023,0.3564
REGION1,LNDAGRBC1C06,51,2024,0.3564
REGION1,LNDAGRBC1C06,51,2025,0.3564
REGION1,LNDAGRBC1C06,51,2026,0.3564
REGION1,LNDAGRBC1C06,51,2027,0.3564
REGION1,LNDAGRBC1C06,51,2028,0.3564
REGION1,LNDAGRBC1C06,51,2029,0.3564
REGION1,LNDAGRBC1C06,51,2030,0.3564
REGION1,LNDAGRBC1C06,51,2031,0.3564
REGION1,LNDAGRBC1C06,51,2032,0.3564
REGION1,LNDAGRBC1C06,51,2033,0.3564
REGION1,LNDAGRBC1C06,51,2034,0.3564
REGION1,LNDAGRBC1C06,51,2035,0.3564
REGION1,LNDAGRBC1C06,51,2036,0.3564
REGION1,LNDAGRBC1C06,51,2037,0.3564
REGION1,LNDAGRBC1C06,51,2038,0.3564
REGION1,LNDAGRBC1C06,51,2039,0.3564
REGION1,LNDAGRBC1C06,51,2040,0.3564
REGION1,LNDAGRBC1C06,51,2041,0.3564
REGION1,LNDAGRBC1C06,51,2042,0.3564
REGION1,LNDAGRBC1C06,51,2043,0.3564
REGION1,LNDAGRBC1C06,51,2044,0.3564
REGION1,LNDAGRBC1C06,51,2045,0.3564
REGION1,LNDAGRBC1C06,51,2046,0.3564
REGION1,LNDAGRBC1C06,51,2047,0.3564
REGION1,LNDAGRBC1C06,51,2048,0.3564
REGION1,LNDAGRBC1C06,51,2049,0.3564
REGION1,LNDAGRBC1C06,51,2050,0.3564
REGION1,LNDAGRBC1C06,55,2020,1.8607
REGION1,LNDAGRBC1C06,55,2021,1.8607
REGION1,LNDAGRBC1C06,55,2022,1.8607
REGION1,LNDAGRBC1C06,55,2023,1.8607
REGION1,LNDAGRBC1C06,55,2024,1.8607
REGION1,LNDAGRBC1C06,55,2025,1.8607
REGION1,LNDAGRBC1C06,55,2026,1.8607
REGION1,LNDAGRBC1C06,55,2027,1.8607
REGION1,LNDAGRBC1C06,55,2028,1.8607
REGION1,LNDAGRBC1C06,55,2029,1.8607
REGION1,LNDAGRBC1C06,55,2030,1.8607
REGION1,LNDAGRBC1C06,55,2031,1.8607
REGION1,LNDAGRBC1C06,55,2032,1.8607
REGION1,LNDAGRBC1C06,55,2033,1.8607
REGION1,LNDAGRBC1C06,55,2034,1.8607
REGION1,LNDAGRBC1C06,55,2035,1.8607
REGION1,LNDAGRBC1C06,55,2036,1.8607
REGION1,LNDAGRBC1C06,55,2037,1.8607
REGION1,LNDAGRBC1C06,55,2038,1.8607
REGION1,LNDAGRBC1C06,55,2039,1.8607
REGION1,LNDAGRBC1C06,55,2040,1.8607
REGION1,LNDAGRBC1C06,55,2041,1.8607
REGION1,LNDAGRBC1C06,55,2042,1.8607
REGION1,LNDAGRBC1C06,55,2043,1.8607
REGION1,LNDAGRBC1C06,55,2044,1.8607
REGION1,LNDAGRBC1C06,55,2045,1.8607
REGION1,LNDAGRBC1C06,55,2046,1.8607
REGION1,LNDAGRBC1C06,55,2047,1.8607
REGION1,LNDAGRBC1C06,55,2048,1.8607
REGION1,LNDAGRBC1C06,55,2049,1.8607
REGION1,LNDAGRBC1C06,55,2050,1.8607
REGION1,LNDAGRBC1C06,53,2020,1.157
REGION1,LNDAGRBC1C06,53,2021,1.157
REGION1,LNDAGRBC1C06,53,2022,1.157
REGION1,LNDAGRBC1C06,53,2023,1.157
REGION1,LNDAGRBC1C06,53,2024,1.157
REGION1,LNDAGRBC1C06,53,2025,1.157
REGION1,LNDAGRBC1C06,53,2026,1.157
REGION1,LNDAGRBC1C06,53,2027,1.157
REGION1,LNDAGRBC1C06,53,2028,1.157
REGION1,LNDAGRBC1C06,53,2029,1.157
REGION1,LNDAGRBC1C06,53,2030,1.157
REGION1,LNDAGRBC1C06,53,2031,1.157
REGION1,LNDAGRBC1C06,53,2032,1.157
REGION1,LNDAGRBC1C06,53,2033,1.157
REGION1,LNDAGRBC1C06,53,2034,1.157
REGION1,LNDAGRBC1C06,53,2035,1.157
REGION1,LNDAGRBC1C06,53,2036,1.157
REGION1,LNDAGRBC1C06,53,2037,1.157
REGION1,LNDAGRBC1C06,53,2038,1.157
REGION1,LNDAGRBC1C06,53,2039,1.157
REGION1,LNDAGRBC1C06,53,2040,1.157
REGION1,LNDAGRBC1C06,53,2041,1.157
REGION1,LNDAGRBC1C06,53,2042,1.157
REGION1,LNDAGRBC1C06,53,2043,1.157
REGION1,LNDAGRBC1C06,53,2044,1.157
REGION1,LNDAGRBC1C06,53,2045,1.157
REGION1,LNDAGRBC1C06,53,2046,1.157
REGION1,LNDAGRBC1C06,53,2047,1.157
REGION1,LNDAGRBC1C06,53,2048,1.157
REGION1,LNDAGRBC1C06,53,2049,1.157
REGION1,LNDAGRBC1C06,53,2050,1.157
REGION1,LNDAGRBC1C07,54,2020,0.1897
REGION1,LNDAGRBC1C07,54,2021,0.1918
REGION1,LNDAGRBC1C07,54,2022,0.1939
REGION1,LNDAGRBC1C07,54,2023,0.1961
REGION1,LNDAGRBC1C07,54,2024,0.1982
REGION1,LNDAGRBC1C07,54,2025,0.2004
REGION1,LNDAGRBC1C07,54,2026,0.2026
REGION1,LNDAGRBC1C07,54,2027,0.2048
REGION1,LNDAGRBC1C07,54,2028,0.2071
REGION1,LNDAGRBC1C07,54,2029,0.2094
REGION1,LNDAGRBC1C07,54,2030,0.2117
REGION1,LNDAGRBC1C07,54,2031,0.214
REGION1,LNDAGRBC1C07,54,2032,0.2164
REGION1,LNDAGRBC1C07,54,2033,0.2187
REGION1,LNDAGRBC1C07,54,2034,0.2211
REGION1,LNDAGRBC1C07,54,2035,0.2236
REGION1,LNDAGRBC1C07,54,2036,0.226
REGION1,LNDAGRBC1C07,54,2037,0.2285
REGION1,LNDAGRBC1C07,54,2038,0.231
REGION1,LNDAGRBC1C07,54,2039,0.2336
REGION1,LNDAGRBC1C07,54,2040,0.2361
REGION1,LNDAGRBC1C07,54,2041,0.2387
REGION1,LNDAGRBC1C07,54,2042,0.2414
REGION1,LNDAGRBC1C07,54,2043,0.244
REGION1,LNDAGRBC1C07,54,2044,0.2467
REGION1,LNDAGRBC1C07,54,2045,0.2494
REGION1,LNDAGRBC1C07,54,2046,0.2522
REGION1,LNDAGRBC1C07,54,2047,0.2549
REGION1,LNDAGRBC1C07,54,2048,0.2577
REGION1,LNDAGRBC1C07,54,2049,0.2606
REGION1,LNDAGRBC1C07,54,2050,0.2634
REGION1,LNDAGRBC1C07,51,2020,2.0315
REGION1,LNDAGRBC1C07,51,2021,2.0315
REGION1,LNDAGRBC1C07,51,2022,2.0315
REGION1,LNDAGRBC1C07,51,2023,2.0315
REGION1,LNDAGRBC1C07,51,2024,2.0315
REGION1,LNDAGRBC1C07,51,2025,2.0315
REGION1,LNDAGRBC1C07,51,2026,2.0315
REGION1,LNDAGRBC1C07,51,2027,2.0315
REGION1,LNDAGRBC1C07,51,2028,2.0315
REGION1,LNDAGRBC1C07,51,2029,2.0315
REGION1,LNDAGRBC1C07,51,2030,2.0315
REGION1,LNDAGRBC1C07,51,2031,2.0315
REGION1,LNDAGRBC1C07,51,2032,2.0315
REGION1,LNDAGRBC1C07,51,2033,2.0315
REGION1,LNDAGRBC1C07,51,2034,2.0315
REGION1,LNDAGRBC1C07,51,2035,2.0315
REGION1,LNDAGRBC1C07,51,2036,2.0315
REGION1,LNDAGRBC1C07,51,2037,2.0315
REGION1,LNDAGRBC1C07,51,2038,2.0315
REGION1,LNDAGRBC1C07,51,2039,2.0315
REGION1,LNDAGRBC1C07,51,2040,2.0315
REGION1,LNDAGRBC1C07,51,2041,2.0315
REGION1,LNDAGRBC1C07,51,2042,2.0315
REGION1,LNDAGRBC1C07,51,2043,2.0315
REGION1,LNDAGRBC1C07,51,2044,2.0315
REGION1,LNDAGRBC1C07,51,2045,2.0315
REGION1,LNDAGRBC1C07,51,2046,2.0315
REGION1,LNDAGRBC1C07,51,2047,2.0315
REGION1,LNDAGRBC1C07,51,2048,2.0315
REGION1,LNDAGRBC1C07,51,2049,2.0315
REGION1,LNDAGRBC1C07,51,2050,2.0315
REGION1,LNDAGRBC1C07,55,2020,3.6028
REGION1,LNDAGRBC1C07,55,2021,3.6028
REGION1,LNDAGRBC1C07,55,2022,3.6028
REGION1,LNDAGRBC1C07,55,2023,3.6028
REGION1,LNDAGRBC1C07,55,2024,3.6028
REGION1,LNDAGRBC1C07,55,2025,3.6028
REGION1,LNDAGRBC1C07,55,2026,3.6028
REGION1,LNDAGRBC1C07,55,2027,3.6028
REGION1,LNDAGRBC1C07,55,2028,3.6028
REGION1,LNDAGRBC1C07,55,2029,3.6028
REGION1,LNDAGRBC1C07,55,2030,3.6028
REGION1,LNDAGRBC1C07,55,2031,3.6028
REGION1,LNDAGRBC1C07,55,2032,3.6028
REGION1,LNDAGRBC1C07,55,2033,3.6028
REGION1,LNDAGRBC1C07,55,2034,3.6028
REGION1,LNDAGRBC1C07,55,2035,3.6028
REGION1,LNDAGRBC1C07,55,2036,3.6028
REGION1,LNDAGRBC1C07,55,2037,3.6028
REGION1,LNDAGRBC1C07,55,2038,3.6028
REGION1,LNDAGRBC1C07,55,2039,3.6028
REGION1,LNDAGRBC1C07,55,2040,3.6028
REGION1,LNDAGRBC1C07,55,2041,3.6028
REGION1,LNDAGRBC1C07,55,2042,3.6028
REGION1,LNDAGRBC1C07,55,2043,3.6028
REGION1,LNDAGRBC1C07,55,2044,3.6028
REGION1,LNDAGRBC1C07,55,2045,3.6028
REGION1,LNDAGRBC1C07,55,2046,3.6028
REGION1,LNDAGRBC1C07,55,2047,3.6028
REGION1,LNDAGRBC1C07,55,2048,3.6028
REGION1,LNDAGRBC1C07,55,2049,3.6028
REGION1,LNDAGRBC1C07,55,2050,3.6028
REGION1,LNDAGRBC1C07,53,2020,7.2314
REGION1,LNDAGRBC1C07,53,2021,7.2314
REGION1,LNDAGRBC1C07,53,2022,7.2314
REGION1,LNDAGRBC1C07,53,2023,7.2314
REGION1,LNDAGRBC1C07,53,2024,7.2314
REGION1,LNDAGRBC1C07,53,2025,7.2314
REGION1,LNDAGRBC1C07,53,2026,7.2314
REGION1,LNDAGRBC1C07,53,2027,7.2314
REGION1,LNDAGRBC1C07,53,2028,7.2314
REGION1,LNDAGRBC1C07,53,2029,7.2314
REGION1,LNDAGRBC1C07,53,2030,7.2314
REGION1,LNDAGRBC1C07,53,2031,7.2314
REGION1,LNDAGRBC1C07,53,2032,7.2314
REGION1,LNDAGRBC1C07,53,2033,7.2314
REGION1,LNDAGRBC1C07,53,2034,7.2314
REGION1,LNDAGRBC1C07,53,2035,7.2314
REGION1,LNDAGRBC1C07,53,2036,7.2314
REGION1,LNDAGRBC1C07,53,2037,7.2314
REGION1,LNDAGRBC1C07,53,2038,7.2314
REGION1,LNDAGRBC1C07,53,2039,7.2314
REGION1,LNDAGRBC1C07,53,2040,7.2314
REGION1,LNDAGRBC1C07,53,2041,7.2314
REGION1,LNDAGRBC1C07,53,2042,7.2314
REGION1,LNDAGRBC1C07,53,2043,7.2314
REGION1,LNDAGRBC1C07,53,2044,7.2314
REGION1,LNDAGRBC1C07,53,2045,7.2314
REGION1,LNDAGRBC1C07,53,2046,7.2314
REGION1,LNDAGRBC1C07,53,2047,7.2314
REGION1,LNDAGRBC1C07,53,2048,7.2314
REGION1,LNDAGRBC1C07,53,2049,7.2314
REGION1,LNDAGRBC1C07,53,2050,7.2314
REGION1,LNDALFHIBC1,1,2020,0.5148
REGION1,LNDALFHIBC1,1,2021,0.4805
REGION1,LNDALFHIBC1,1,2022,0.4462
REGION1,LNDALFHIBC1,1,2023,0.4118
REGION1,LNDALFHIBC1,1,2024,0.3775
REGION1,LNDALFHIBC1,1,2025,0.5743
REGION1,LNDALFHIBC1,1,2026,0.7787
REGION1,LNDALFHIBC1,1,2027,0.9832
REGION1,LNDALFHIBC1,1,2028,1.1876
REGION1,LNDALFHIBC1,1,2029,1.3844
REGION1,LNDALFHIBC1,1,2030,1.5888
REGION1,LNDALFHIBC1,1,2031,1.7932
REGION1,LNDALFHIBC1,1,2032,1.99
REGION1,LNDALFHIBC1,1,2033,2.1944
REGION1,LNDALFHIBC1,1,2034,2.3989
REGION1,LNDALFHIBC1,1,2035,9.8603
REGION1,LNDALFHIBC1,1,2036,10.5222
REGION1,LNDALFHIBC1,1,2037,10.7686
REGION1,LNDALFHIBC1,1,2038,11.0228
REGION1,LNDALFHIBC1,1,2039,11.2692
REGION1,LNDALFHIBC1,1,2040,11.2846
REGION1,LNDALFHIBC1,1,2041,11.3
REGION1,LNDALFHIBC1,1,2042,11.3154
REGION1,LNDALFHIBC1,1,2043,11.3231
REGION1,LNDALFHIBC1,1,2044,11.3385
REGION1,LNDALFHIBC1,1,2045,11.3538
REGION1,LNDALFHIBC1,1,2046,11.3615
REGION1,LNDALFHIBC1,1,2047,11.3769
REGION1,LNDALFHIBC1,1,2048,11.3923
REGION1,LNDALFHIBC1,1,2049,11.4077
REGION1,LNDALFHIBC1,1,2050,11.4154
REGION1,LNDALFHRBC1,1,2020,2.5506
REGION1,LNDALFHRBC1,1,2021,2.3806
REGION1,LNDALFHRBC1,1,2022,2.2106
REGION1,LNDALFHRBC1,1,2023,2.0405
REGION1,LNDALFHRBC1,1,2024,1.8705
REGION1,LNDALFHRBC1,1,2025,1.7004
REGION1,LNDALFHRBC1,1,2026,1.5304
REGION1,LNDALFHRBC1,1,2027,1.3603
REGION1,LNDALFHRBC1,1,2028,1.1903
REGION1,LNDALFHRBC1,1,2029,1.0203
REGION1,LNDALFHRBC1,1,2030,0.8502
REGION1,LNDALFHRBC1,1,2031,0.6802
REGION1,LNDALFHRBC1,1,2032,0.5101
REGION1,LNDALFHRBC1,1,2033,0.3401
REGION1,LNDALFHRBC1,1,2034,0.17
REGION1,LNDALFIIBC1,1,2020,0.1287
REGION1,LNDALFIIBC1,1,2021,0.1201
REGION1,LNDALFIIBC1,1,2022,0.1115
REGION1,LNDALFIIBC1,1,2023,0.103
REGION1,LNDALFIIBC1,1,2024,0.0944
REGION1,LNDALFIIBC1,1,2025,0.0858
REGION1,LNDALFIIBC1,1,2026,0.0772
REGION1,LNDALFIIBC1,1,2027,0.0686
REGION1,LNDALFIIBC1,1,2028,0.0601
REGION1,LNDALFIIBC1,1,2029,0.0515
REGION1,LNDALFIIBC1,1,2030,0.0429
REGION1,LNDALFIIBC1,1,2031,0.0343
REGION1,LNDALFIIBC1,1,2032,0.0257
REGION1,LNDALFIIBC1,1,2033,0.0172
REGION1,LNDALFIIBC1,1,2034,0.0086
REGION1,LNDALFIRBC1,1,2020,0.6377
REGION1,LNDALFIRBC1,1,2021,0.5951
REGION1,LNDALFIRBC1,1,2022,0.5526
REGION1,LNDALFIRBC1,1,2023,0.5101
REGION1,LNDALFIRBC1,1,2024,0.4676
REGION1,LNDALFIRBC1,1,2025,0.4251
REGION1,LNDALFIRBC1,1,2026,0.3826
REGION1,LNDALFIRBC1,1,2027,0.3401
REGION1,LNDALFIRBC1,1,2028,0.2976
REGION1,LNDALFIRBC1,1,2029,0.2551
REGION1,LNDALFIRBC1,1,2030,0.2126
REGION1,LNDALFIRBC1,1,2031,0.17
REGION1,LNDALFIRBC1,1,2032,0.1275
REGION1,LNDALFIRBC1,1,2033,0.085
REGION1,LNDALFIRBC1,1,2034,0.0425
REGION1,LNDALFLRBC1,1,2020,20.0725
REGION1,LNDALFLRBC1,1,2021,21.8819
REGION1,LNDALFLRBC1,1,2022,22.521
REGION1,LNDALFLRBC1,1,2023,23.1814
REGION1,LNDALFLRBC1,1,2024,23.8418
REGION1,LNDALFLRBC1,1,2025,23.8418
REGION1,LNDALFLRBC1,1,2026,23.8418
REGION1,LNDALFLRBC1,1,2027,23.8418
REGION1,LNDALFLRBC1,1,2028,23.8418
REGION1,LNDALFLRBC1,1,2029,23.8418
REGION1,LNDALFLRBC1,1,2030,23.8418
REGION1,LNDALFLRBC1,1,2031,23.8418
REGION1,LNDALFLRBC1,1,2032,23.8418
REGION1,LNDALFLRBC1,1,2033,23.8418
REGION1,LNDALFLRBC1,1,2034,23.8418
REGION1,LNDALFLRBC1,1,2035,3.7693
REGION1,LNDALFLRBC1,1,2036,1.96
REGION1,LNDALFLRBC1,1,2037,1.3209
REGION1,LNDALFLRBC1,1,2038,0.6604
REGION1,LNDBARBC1,1,2020,148.3422
REGION1,LNDBARBC1,1,2021,148.3422
REGION1,LNDBARBC1,1,2022,148.3422
REGION1,LNDBARBC1,1,2023,148.3422
REGION1,LNDBARBC1,1,2024,148.3422
REGION1,LNDBARBC1,1,2025,148.3422
REGION1,LNDBARBC1,1,2026,148.3422
REGION1,LNDBARBC1,1,2027,148.3422
REGION1,LNDBARBC1,1,2028,148.3422
REGION1,LNDBARBC1,1,2029,148.3422
REGION1,LNDBARBC1,1,2030,148.3422
REGION1,LNDBARBC1,1,2031,148.3422
REGION1,LNDBARBC1,1,2032,148.3422
REGION1,LNDBARBC1,1,2033,148.3422
REGION1,LNDBARBC1,1,2034,148.3422
REGION1,LNDBARBC1,1,2035,148.3422
REGION1,LNDBARBC1,1,2036,148.3422
REGION1,LNDBARBC1,1,2037,148.3422
REGION1,LNDBARBC1,1,2038,148.3422
REGION1,LNDBARBC1,1,2039,148.3422
REGION1,LNDBARBC1,1,2040,148.3422
REGION1,LNDBARBC1,1,2041,148.3422
REGION1,LNDBARBC1,1,2042,148.3422
REGION1,LNDBARBC1,1,2043,148.3422
REGION1,LNDBARBC1,1,2044,148.3422
REGION1,LNDBARBC1,1,2045,148.3422
REGION1,LNDBARBC1,1,2046,148.3422
REGION1,LNDBARBC1,1,2047,148.3422
REGION1,LNDBARBC1,1,2048,148.3422
REGION1,LNDBARBC1,1,2049,148.3422
REGION1,LNDBARBC1,1,2050,148.3422
REGION1,LNDBLTBC1,1,2020,12.0118
REGION1,LNDBLTBC1,1,2021,12.0553
REGION1,LNDBLTBC1,1,2022,12.0989
REGION1,LNDBLTBC1,1,2023,12.1433
REGION1,LNDBLTBC1,1,2024,12.1794
REGION1,LNDBLTBC1,1,2025,12.5141
REGION1,LNDBLTBC1,1,2026,9.3244
REGION1,LNDBLTBC1,1,2027,9.3681
REGION1,LNDBLTBC1,1,2028,9.4122
REGION1,LNDBLTBC1,1,2029,9.4568
REGION1,LNDBLTBC1,1,2030,9.502
REGION1,LNDBLTBC1,1,2031,9.5487
REGION1,LNDBLTBC1,1,2032,9.5959
REGION1,LNDBLTBC1,1,2033,9.6436
REGION1,LNDBLTBC1,1,2034,9.692
REGION1,LNDBLTBC1,1,2035,9.7541
REGION1,LNDBLTBC1,1,2036,9.8309
REGION1,LNDBLTBC1,1,2037,10.089
REGION1,LNDBLTBC1,1,2038,10.7532
REGION1,LNDBLTBC1,1,2039,11.575
REGION1,LNDBLTBC1,1,2040,12.3482
REGION1,LNDBLTBC1,1,2041,13.131
REGION1,LNDBLTBC1,1,2042,13.7878
REGION1,LNDBLTBC1,1,2043,13.8581
REGION1,LNDBLTBC1,1,2044,13.9963
REGION1,LNDBLTBC1,1,2045,14.1505
REGION1,LNDBLTBC1,1,2046,14.3049
REGION1,LNDBLTBC1,1,2047,14.46
REGION1,LNDBLTBC1,1,2048,14.6156
REGION1,LNDBLTBC1,1,2049,14.7718
REGION1,LNDBLTBC1,1,2050,15.1289
REGION1,LNDBRLHIBC1,1,2027,0.0009
REGION1,LNDBRLHIBC1,1,2028,0.0009
REGION1,LNDBRLHIBC1,1,2029,0.0007
REGION1,LNDBRLHIBC1,1,2030,0.0006
REGION1,LNDBRLHIBC1,1,2031,0.0005
REGION1,LNDBRLHIBC1,1,2032,0.0004
REGION1,LNDBRLHIBC1,1,2033,0.0002
REGION1,LNDBRLHIBC1,1,2034,0.0001
REGION1,LNDBRLHRBC1,1,2020,0.0775
REGION1,LNDBRLHRBC1,1,2021,0.0738
REGION1,LNDBRLHRBC1,1,2022,0.08
REGION1,LNDBRLHRBC1,1,2023,0.0875
REGION1,LNDBRLHRBC1,1,2024,0.085
REGION1,LNDBRLHRBC1,1,2025,0.0875
REGION1,LNDBRLHRBC1,1,2026,0.0912
REGION1,LNDBRLHRBC1,1,2027,0.0941
REGION1,LNDBRLHRBC1,1,2028,0.0847
REGION1,LNDBRLHRBC1,1,2029,0.0866
REGION1,LNDBRLHRBC1,1,2030,0.0923
REGION1,LNDBRLHRBC1,1,2031,0.0969
REGION1,LNDBRLHRBC1,1,2032,0.1014
REGION1,LNDBRLHRBC1,1,2033,0.1059
REGION1,LNDBRLHRBC1,1,2034,0.1105
REGION1,LNDBRLHRBC1,1,2035,0.115
REGION1,LNDBRLHRBC1,1,2036,0.1175
REGION1,LNDBRLHRBC1,1,2037,0.12
REGION1,LNDBRLHRBC1,1,2038,0.1225
REGION1,LNDBRLHRBC1,1,2039,0.1262
REGION1,LNDBRLHRBC1,1,2040,0.1288
REGION1,LNDBRLHRBC1,1,2041,0.1312
REGION1,LNDBRLHRBC1,1,2042,0.1338
REGION1,LNDBRLHRBC1,1,2043,0.1362
REGION1,LNDBRLHRBC1,1,2044,0.1388
REGION1,LNDBRLHRBC1,1,2045,0.1412
REGION1,LNDBRLHRBC1,1,2046,0.1438
REGION1,LNDBRLHRBC1,1,2047,0.1462
REGION1,LNDBRLHRBC1,1,2048,0.1488
REGION1,LNDBRLHRBC1,1,2049,0.1512
REGION1,LNDBRLHRBC1,1,2050,0.155
REGION1,LNDBRLIIBC1,1,2029,0.0002
REGION1,LNDBRLIIBC1,1,2030,0.0001
REGION1,LNDBRLIIBC1,1,2031,0.0001
REGION1,LNDBRLIIBC1,1,2032,0.0001
REGION1,LNDBRLIIBC1,1,2033,0.0001
REGION1,LNDBRLIIBC1,1,2034,0.0
REGION1,LNDBRLIRBC1,1,2028,0.0191
REGION1,LNDBRLIRBC1,1,2029,0.0181
REGION1,LNDBRLIRBC1,1,2030,0.0151
REGION1,LNDBRLIRBC1,1,2031,0.0121
REGION1,LNDBRLIRBC1,1,2032,0.0091
REGION1,LNDBRLIRBC1,1,2033,0.006
REGION1,LNDBRLIRBC1,1,2034,0.003
REGION1,LNDFORBC1,1,2020,518.3462
REGION1,LNDFORBC1,1,2021,513.0818
REGION1,LNDFORBC1,1,2022,513.0934
REGION1,LNDFORBC1,1,2023,512.044
REGION1,LNDFORBC1,1,2024,511.3791
REGION1,LNDFORBC1,1,2025,511.0429
REGION1,LNDFORBC1,1,2026,514.0326
REGION1,LNDFORBC1,1,2027,526.0857
REGION1,LNDFORBC1,1,2028,525.713
REGION1,LNDFORBC1,1,2029,525.4845
REGION1,LNDFORBC1,1,2030,525.3145
REGION1,LNDFORBC1,1,2031,524.972
