REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
REGION1,LNDAGRBC1C06,WTRPRCBC1,31,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,31,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,31,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,31,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,31,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,31,2021,0.0038
REGION1,LNDAGRBC1C06,AGRWATBC1,31,2022,0.0038
REGION1,LNDAGRBC1C06,AGRWATBC1,31,2023,0.0038
REGION1,LNDAGRBC1C06,AGRWATBC1,31,2024,0.0038
REGION1,LNDAGRBC1C06,AGRWATBC1,31,2025,0.0038
REGION1,LNDAGRBC1C06,AGRWATBC1,31,2026,0.0038
REGION1,LNDAGRBC1C06,LPTWIIBC1,32,2021,1
REGION1,LNDAGRBC1C06,LPTWIIBC1,32,2022,1
REGION1,LNDAGRBC1C06,LPTWIIBC1,32,2023,1
REGION1,LNDAGRBC1C06,LPTWIIBC1,32,2024,1
REGION1,LNDAGRBC1C06,LPTWIIBC1,32,2025,1
REGION1,LNDAGRBC1C06,LPTWIIBC1,32,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,32,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,32,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,32,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,32,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,32,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,32,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,32,2021,0.0026
REGION1,LNDAGRBC1C06,AGRWATBC1,32,2022,0.0026
REGION1,LNDAGRBC1C06,AGRWATBC1,32,2023,0.0026
REGION1,LNDAGRBC1C06,AGRWATBC1,32,2024,0.0026
REGION1,LNDAGRBC1C06,AGRWATBC1,32,2025,0.0026
REGION1,LNDAGRBC1C06,AGRWATBC1,32,2026,0.0026
REGION1,LNDAGRBC1C06,LPTWHRBC1,33,2021,1
REGION1,LNDAGRBC1C06,LPTWHRBC1,33,2022,1
REGION1,LNDAGRBC1C06,LPTWHRBC1,33,2023,1
REGION1,LNDAGRBC1C06,LPTWHRBC1,33,2024,1
REGION1,LNDAGRBC1C06,LPTWHRBC1,33,2025,1
REGION1,LNDAGRBC1C06,LPTWHRBC1,33,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,33,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,33,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,33,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,33,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,33,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,33,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,33,2022,0
REGION1,LNDAGRBC1C06,AGRWATBC1,33,2024,0
REGION1,LNDAGRBC1C06,AGRWATBC1,33,2026,0
REGION1,LNDAGRBC1C06,LPTWIRBC1,34,2021,1
REGION1,LNDAGRBC1C06,LPTWIRBC1,34,2022,1
REGION1,LNDAGRBC1C06,LPTWIRBC1,34,2023,1
REGION1,LNDAGRBC1C06,LPTWIRBC1,34,2024,1
REGION1,LNDAGRBC1C06,LPTWIRBC1,34,2025,1
REGION1,LNDAGRBC1C06,LPTWIRBC1,34,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,34,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,34,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,34,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,34,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,34,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,34,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,34,2022,0
REGION1,LNDAGRBC1C06,AGRWATBC1,34,2024,0
REGION1,LNDAGRBC1C06,AGRWATBC1,34,2026,0
REGION1,LNDAGRBC1C06,LPTWLRBC1,35,2021,1
REGION1,LNDAGRBC1C06,LPTWLRBC1,35,2022,1
REGION1,LNDAGRBC1C06,LPTWLRBC1,35,2023,1
REGION1,LNDAGRBC1C06,LPTWLRBC1,35,2024,1
REGION1,LNDAGRBC1C06,LPTWLRBC1,35,2025,1
REGION1,LNDAGRBC1C06,LPTWLRBC1,35,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,35,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,35,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,35,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,35,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,35,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,35,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,35,2022,0
REGION1,LNDAGRBC1C06,AGRWATBC1,35,2024,0
REGION1,LNDAGRBC1C06,AGRWATBC1,35,2026,0
REGION1,LNDAGRBC1C06,LRAPHIBC1,36,2021,1
REGION1,LNDAGRBC1C06,LRAPHIBC1,36,2022,1
REGION1,LNDAGRBC1C06,LRAPHIBC1,36,2023,1
REGION1,LNDAGRBC1C06,LRAPHIBC1,36,2024,1
REGION1,LNDAGRBC1C06,LRAPHIBC1,36,2025,1
REGION1,LNDAGRBC1C06,LRAPHIBC1,36,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,36,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,36,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,36,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,36,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,36,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,36,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,36,2021,0.0052
REGION1,LNDAGRBC1C06,AGRWATBC1,36,2022,0.0052
REGION1,LNDAGRBC1C06,AGRWATBC1,36,2023,0.0052
REGION1,LNDAGRBC1C06,AGRWATBC1,36,2024,0.0052
REGION1,LNDAGRBC1C06,AGRWATBC1,36,2025,0.0052
REGION1,LNDAGRBC1C06,AGRWATBC1,36,2026,0.0052
REGION1,LNDAGRBC1C06,LRAPIIBC1,37,2021,1
REGION1,LNDAGRBC1C06,LRAPIIBC1,37,2022,1
REGION1,LNDAGRBC1C06,LRAPIIBC1,37,2023,1
REGION1,LNDAGRBC1C06,LRAPIIBC1,37,2024,1
REGION1,LNDAGRBC1C06,LRAPIIBC1,37,2025,1
REGION1,LNDAGRBC1C06,LRAPIIBC1,37,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,37,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,37,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,37,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,37,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,37,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,37,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,37,2021,0.0035
REGION1,LNDAGRBC1C06,AGRWATBC1,37,2022,0.0035
REGION1,LNDAGRBC1C06,AGRWATBC1,37,2023,0.0035
REGION1,LNDAGRBC1C06,AGRWATBC1,37,2024,0.0035
REGION1,LNDAGRBC1C06,AGRWATBC1,37,2025,0.0035
REGION1,LNDAGRBC1C06,AGRWATBC1,37,2026,0.0035
REGION1,LNDAGRBC1C06,LRAPHRBC1,38,2021,1
REGION1,LNDAGRBC1C06,LRAPHRBC1,38,2022,1
REGION1,LNDAGRBC1C06,LRAPHRBC1,38,2023,1
REGION1,LNDAGRBC1C06,LRAPHRBC1,38,2024,1
REGION1,LNDAGRBC1C06,LRAPHRBC1,38,2025,1
REGION1,LNDAGRBC1C06,LRAPHRBC1,38,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,38,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,38,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,38,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,38,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,38,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,38,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,38,2022,0
REGION1,LNDAGRBC1C06,AGRWATBC1,38,2024,0
REGION1,LNDAGRBC1C06,AGRWATBC1,38,2026,0
REGION1,LNDAGRBC1C06,LRAPIRBC1,39,2021,1
REGION1,LNDAGRBC1C06,LRAPIRBC1,39,2022,1
REGION1,LNDAGRBC1C06,LRAPIRBC1,39,2023,1
REGION1,LNDAGRBC1C06,LRAPIRBC1,39,2024,1
REGION1,LNDAGRBC1C06,LRAPIRBC1,39,2025,1
REGION1,LNDAGRBC1C06,LRAPIRBC1,39,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,39,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,39,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,39,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,39,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,39,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,39,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,39,2022,0
REGION1,LNDAGRBC1C06,AGRWATBC1,39,2024,0
REGION1,LNDAGRBC1C06,AGRWATBC1,39,2026,0
REGION1,LNDAGRBC1C06,LRAPLRBC1,40,2021,1
REGION1,LNDAGRBC1C06,LRAPLRBC1,40,2022,1
REGION1,LNDAGRBC1C06,LRAPLRBC1,40,2023,1
REGION1,LNDAGRBC1C06,LRAPLRBC1,40,2024,1
REGION1,LNDAGRBC1C06,LRAPLRBC1,40,2025,1
REGION1,LNDAGRBC1C06,LRAPLRBC1,40,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,40,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,40,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,40,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,40,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,40,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,40,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,40,2022,0
REGION1,LNDAGRBC1C06,AGRWATBC1,40,2024,0
REGION1,LNDAGRBC1C06,AGRWATBC1,40,2026,0
REGION1,LNDAGRBC1C06,LRYEHIBC1,41,2021,1
REGION1,LNDAGRBC1C06,LRYEHIBC1,41,2022,1
REGION1,LNDAGRBC1C06,LRYEHIBC1,41,2023,1
REGION1,LNDAGRBC1C06,LRYEHIBC1,41,2024,1
REGION1,LNDAGRBC1C06,LRYEHIBC1,41,2025,1
REGION1,LNDAGRBC1C06,LRYEHIBC1,41,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,41,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,41,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,41,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,41,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,41,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,41,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,41,2021,0.0043
REGION1,LNDAGRBC1C06,AGRWATBC1,41,2022,0.0043
REGION1,LNDAGRBC1C06,AGRWATBC1,41,2023,0.0043
REGION1,LNDAGRBC1C06,AGRWATBC1,41,2024,0.0043
REGION1,LNDAGRBC1C06,AGRWATBC1,41,2025,0.0043
REGION1,LNDAGRBC1C06,AGRWATBC1,41,2026,0.0043
REGION1,LNDAGRBC1C06,LRYEIIBC1,42,2021,1
REGION1,LNDAGRBC1C06,LRYEIIBC1,42,2022,1
REGION1,LNDAGRBC1C06,LRYEIIBC1,42,2023,1
REGION1,LNDAGRBC1C06,LRYEIIBC1,42,2024,1
REGION1,LNDAGRBC1C06,LRYEIIBC1,42,2025,1
REGION1,LNDAGRBC1C06,LRYEIIBC1,42,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,42,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,42,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,42,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,42,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,42,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,42,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,42,2021,0.0029
REGION1,LNDAGRBC1C06,AGRWATBC1,42,2022,0.0029
REGION1,LNDAGRBC1C06,AGRWATBC1,42,2023,0.0029
REGION1,LNDAGRBC1C06,AGRWATBC1,42,2024,0.0029
REGION1,LNDAGRBC1C06,AGRWATBC1,42,2025,0.0029
REGION1,LNDAGRBC1C06,AGRWATBC1,42,2026,0.0029
REGION1,LNDAGRBC1C06,LRYEHRBC1,43,2021,1
REGION1,LNDAGRBC1C06,LRYEHRBC1,43,2022,1
REGION1,LNDAGRBC1C06,LRYEHRBC1,43,2023,1
REGION1,LNDAGRBC1C06,LRYEHRBC1,43,2024,1
REGION1,LNDAGRBC1C06,LRYEHRBC1,43,2025,1
REGION1,LNDAGRBC1C06,LRYEHRBC1,43,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,43,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,43,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,43,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,43,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,43,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,43,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,43,2022,0
REGION1,LNDAGRBC1C06,AGRWATBC1,43,2024,0
REGION1,LNDAGRBC1C06,AGRWATBC1,43,2026,0
REGION1,LNDAGRBC1C06,LRYEIRBC1,44,2021,1
REGION1,LNDAGRBC1C06,LRYEIRBC1,44,2022,1
REGION1,LNDAGRBC1C06,LRYEIRBC1,44,2023,1
REGION1,LNDAGRBC1C06,LRYEIRBC1,44,2024,1
REGION1,LNDAGRBC1C06,LRYEIRBC1,44,2025,1
REGION1,LNDAGRBC1C06,LRYEIRBC1,44,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,44,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,44,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,44,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,44,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,44,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,44,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,44,2022,0
REGION1,LNDAGRBC1C06,AGRWATBC1,44,2024,0
REGION1,LNDAGRBC1C06,AGRWATBC1,44,2026,0
REGION1,LNDAGRBC1C06,LRYELRBC1,45,2021,1
REGION1,LNDAGRBC1C06,LRYELRBC1,45,2022,1
REGION1,LNDAGRBC1C06,LRYELRBC1,45,2023,1
REGION1,LNDAGRBC1C06,LRYELRBC1,45,2024,1
REGION1,LNDAGRBC1C06,LRYELRBC1,45,2025,1
REGION1,LNDAGRBC1C06,LRYELRBC1,45,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,45,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,45,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,45,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,45,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,45,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,45,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,45,2022,0
REGION1,LNDAGRBC1C06,AGRWATBC1,45,2024,0
REGION1,LNDAGRBC1C06,AGRWATBC1,45,2026,0
REGION1,LNDAGRBC1C06,LWHEHIBC1,46,2021,1
REGION1,LNDAGRBC1C06,LWHEHIBC1,46,2022,1
REGION1,LNDAGRBC1C06,LWHEHIBC1,46,2023,1
REGION1,LNDAGRBC1C06,LWHEHIBC1,46,2024,1
REGION1,LNDAGRBC1C06,LWHEHIBC1,46,2025,1
REGION1,LNDAGRBC1C06,LWHEHIBC1,46,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,46,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,46,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,46,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,46,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,46,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,46,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,46,2021,0.0030
REGION1,LNDAGRBC1C06,AGRWATBC1,46,2022,0.0030
REGION1,LNDAGRBC1C06,AGRWATBC1,46,2023,0.0030
REGION1,LNDAGRBC1C06,AGRWATBC1,46,2024,0.0030
REGION1,LNDAGRBC1C06,AGRWATBC1,46,2025,0.0030
REGION1,LNDAGRBC1C06,AGRWATBC1,46,2026,0.0030
REGION1,LNDAGRBC1C06,LWHEIIBC1,47,2021,1
REGION1,LNDAGRBC1C06,LWHEIIBC1,47,2022,1
REGION1,LNDAGRBC1C06,LWHEIIBC1,47,2023,1
REGION1,LNDAGRBC1C06,LWHEIIBC1,47,2024,1
REGION1,LNDAGRBC1C06,LWHEIIBC1,47,2025,1
REGION1,LNDAGRBC1C06,LWHEIIBC1,47,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,47,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,47,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,47,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,47,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,47,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,47,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,47,2021,0.0020
REGION1,LNDAGRBC1C06,AGRWATBC1,47,2022,0.0020
REGION1,LNDAGRBC1C06,AGRWATBC1,47,2023,0.0020
REGION1,LNDAGRBC1C06,AGRWATBC1,47,2024,0.0020
REGION1,LNDAGRBC1C06,AGRWATBC1,47,2025,0.0020
REGION1,LNDAGRBC1C06,AGRWATBC1,47,2026,0.0020
REGION1,LNDAGRBC1C06,LWHEHRBC1,48,2021,1
REGION1,LNDAGRBC1C06,LWHEHRBC1,48,2022,1
REGION1,LNDAGRBC1C06,LWHEHRBC1,48,2023,1
REGION1,LNDAGRBC1C06,LWHEHRBC1,48,2024,1
REGION1,LNDAGRBC1C06,LWHEHRBC1,48,2025,1
REGION1,LNDAGRBC1C06,LWHEHRBC1,48,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,48,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,48,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,48,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,48,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,48,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,48,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,48,2022,0
REGION1,LNDAGRBC1C06,AGRWATBC1,48,2024,0
REGION1,LNDAGRBC1C06,AGRWATBC1,48,2026,0
REGION1,LNDAGRBC1C06,LWHEIRBC1,49,2021,1
REGION1,LNDAGRBC1C06,LWHEIRBC1,49,2022,1
REGION1,LNDAGRBC1C06,LWHEIRBC1,49,2023,1
REGION1,LNDAGRBC1C06,LWHEIRBC1,49,2024,1
REGION1,LNDAGRBC1C06,LWHEIRBC1,49,2025,1
REGION1,LNDAGRBC1C06,LWHEIRBC1,49,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,49,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,49,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,49,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,49,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,49,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,49,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,49,2022,0
REGION1,LNDAGRBC1C06,AGRWATBC1,49,2024,0
REGION1,LNDAGRBC1C06,AGRWATBC1,49,2026,0
REGION1,LNDAGRBC1C06,LWHELRBC1,50,2021,1
REGION1,LNDAGRBC1C06,LWHELRBC1,50,2022,1
REGION1,LNDAGRBC1C06,LWHELRBC1,50,2023,1
REGION1,LNDAGRBC1C06,LWHELRBC1,50,2024,1
REGION1,LNDAGRBC1C06,LWHELRBC1,50,2025,1
REGION1,LNDAGRBC1C06,LWHELRBC1,50,2026,1
REGION1,LNDAGRBC1C06,WTRPRCBC1,50,2021,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,50,2022,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,50,2023,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,50,2024,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,50,2025,2.7
REGION1,LNDAGRBC1C06,WTRPRCBC1,50,2026,2.7
REGION1,LNDAGRBC1C06,AGRWATBC1,50,2022,0
REGION1,LNDAGRBC1C06,AGRWATBC1,50,2024,0
REGION1,LNDAGRBC1C06,AGRWATBC1,50,2026,0
REGION1,LNDAGRBC1C07,LALFHIBC1,1,2021,1
REGION1,LNDAGRBC1C07,LALFHIBC1,1,2022,1
REGION1,LNDAGRBC1C07,LALFHIBC1,1,2023,1
REGION1,LNDAGRBC1C07,LALFHIBC1,1,2024,1
REGION1,LNDAGRBC1C07,LALFHIBC1,1,2025,1
REGION1,LNDAGRBC1C07,LALFHIBC1,1,2026,1
REGION1,LNDAGRBC1C07,WTRPRCBC1,1,2021,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,1,2022,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,1,2023,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,1,2024,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,1,2025,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,1,2026,1.3
REGION1,LNDAGRBC1C07,AGRWATBC1,1,2021,0.015
REGION1,LNDAGRBC1C07,AGRWATBC1,1,2022,0.015
REGION1,LNDAGRBC1C07,AGRWATBC1,1,2023,0.015
REGION1,LNDAGRBC1C07,AGRWATBC1,1,2024,0.015
REGION1,LNDAGRBC1C07,AGRWATBC1,1,2025,0.015
REGION1,LNDAGRBC1C07,AGRWATBC1,1,2026,0.015
REGION1,LNDAGRBC1C07,LALFIIBC1,2,2021,1
REGION1,LNDAGRBC1C07,LALFIIBC1,2,2022,1
REGION1,LNDAGRBC1C07,LALFIIBC1,2,2023,1
REGION1,LNDAGRBC1C07,LALFIIBC1,2,2024,1
REGION1,LNDAGRBC1C07,LALFIIBC1,2,2025,1
REGION1,LNDAGRBC1C07,LALFIIBC1,2,2026,1
REGION1,LNDAGRBC1C07,WTRPRCBC1,2,2021,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,2,2022,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,2,2023,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,2,2024,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,2,2025,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,2,2026,1.3
REGION1,LNDAGRBC1C07,AGRWATBC1,2,2021,0.012
REGION1,LNDAGRBC1C07,AGRWATBC1,2,2022,0.012
REGION1,LNDAGRBC1C07,AGRWATBC1,2,2023,0.012
REGION1,LNDAGRBC1C07,AGRWATBC1,2,2024,0.012
REGION1,LNDAGRBC1C07,AGRWATBC1,2,2025,0.012
REGION1,LNDAGRBC1C07,AGRWATBC1,2,2026,0.012
REGION1,LNDAGRBC1C07,LALFHRBC1,3,2021,1
REGION1,LNDAGRBC1C07,LALFHRBC1,3,2022,1
REGION1,LNDAGRBC1C07,LALFHRBC1,3,2023,1
REGION1,LNDAGRBC1C07,LALFHRBC1,3,2024,1
REGION1,LNDAGRBC1C07,LALFHRBC1,3,2025,1
REGION1,LNDAGRBC1C07,LALFHRBC1,3,2026,1
REGION1,LNDAGRBC1C07,WTRPRCBC1,3,2021,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,3,2022,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,3,2023,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,3,2024,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,3,2025,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,3,2026,1.3
REGION1,LNDAGRBC1C07,AGRWATBC1,3,2022,0
REGION1,LNDAGRBC1C07,AGRWATBC1,3,2024,0
REGION1,LNDAGRBC1C07,AGRWATBC1,3,2026,0
REGION1,LNDAGRBC1C07,LALFIRBC1,4,2021,1
REGION1,LNDAGRBC1C07,LALFIRBC1,4,2022,1
REGION1,LNDAGRBC1C07,LALFIRBC1,4,2023,1
REGION1,LNDAGRBC1C07,LALFIRBC1,4,2024,1
REGION1,LNDAGRBC1C07,LALFIRBC1,4,2025,1
REGION1,LNDAGRBC1C07,LALFIRBC1,4,2026,1
REGION1,LNDAGRBC1C07,WTRPRCBC1,4,2021,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,4,2022,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,4,2023,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,4,2024,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,4,2025,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,4,2026,1.3
REGION1,LNDAGRBC1C07,AGRWATBC1,4,2022,0
REGION1,LNDAGRBC1C07,AGRWATBC1,4,2024,0
REGION1,LNDAGRBC1C07,AGRWATBC1,4,2026,0
REGION1,LNDAGRBC1C07,LALFLRBC1,5,2021,1
REGION1,LNDAGRBC1C07,LALFLRBC1,5,2022,1
REGION1,LNDAGRBC1C07,LALFLRBC1,5,2023,1
REGION1,LNDAGRBC1C07,LALFLRBC1,5,2024,1
REGION1,LNDAGRBC1C07,LALFLRBC1,5,2025,1
REGION1,LNDAGRBC1C07,LALFLRBC1,5,2026,1
REGION1,LNDAGRBC1C07,WTRPRCBC1,5,2021,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,5,2022,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,5,2023,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,5,2024,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,5,2025,1.3
REGION1,LNDAGRBC1C07,WTRPRCBC1,5,2026,1.3
REGION1,LNDAGRBC1C07,AGRWATBC1,5,2022,0
REGION1,LNDAGRBC1C07,AGRWATBC1,5,2024,0
REGION1,LNDAGRBC1C07,AGRWATBC1,5,2026,0
REGION1,LNDAGRBC1C07,LBARHIBC1,6,2021,1
REGION1,LNDAGRBC1C07,LBARHIBC1,6,2022,1
REGION1,LNDAGRBC1C07,LBARHIBC1,6,2023,1
